	DD10	DD102	DD104	DD106	DD107	DD108	DD110	DD111	DD112	DD113	DD114	DD115	DD116	DD118	DD119	DD12	DD120	DD121	DD122	DD123	DD125	DD128	DD129	DD13	DD130	DD132	DD133	DD134	DD135	DD136	DD137	DD138	DD139	DD14	DD140	DD141	DD144	DD145	DD146	DD147	DD148	DD149	DD15	DD150	DD151	DD152	DD153	DD154	DD155	DD157	DD160	DD161	DD162	DD164	DD167	DD168	DD169	DD17	DD18	DD2	DD20	DD21	DD22	DD23	DD24	DD25	DD27	DD28	DD29	DD3	DD30	DD31	DD32	DD33	DD34	DD36	DD38	DD39	DD4	DD42	DD43	DD44	DD47	DD48	DD5	DD53	DD58	DD59	DD6	DD60	DD61	DD63	DD64	DD65	DD67	DD68	DD7	DD70	DD71	DD72	DD79	DD8	DD80	DD81	DD82	DD83	DD84	DD85	DD86	DD87	DD89	DD90	DD93	DD96	DD97	DD98	DIET1	DIET10	DIET11	DIET12	DIET13	DIET14	DIET15	DIET16	DIET17	DIET18	DIET19	DIET2	DIET20	DIET21	DIET22	DIET23	DIET24	DIET25	DIET26	DIET27	DIET28	DIET29	DIET3	DIET30	DIET31	DIET32	DIET33	DIET34	DIET35	DIET36	DIET37	DIET38	DIET39	DIET4	DIET40	DIET41	DIET42	DIET43	DIET44	DIET45	DIET46	DIET47	DIET48	DIET49	DIET5	DIET50	DIET51	DIET52	DIET53	DIET54	DIET55	DIET56	DIET6	DIET7	DIET8	DIET9	ID100	ID103	ID104	ID106	ID109	ID110	ID112	ID113	ID115	ID117	ID120	ID123	ID124	ID125	ID127	ID128	ID129	ID131	ID132	ID133	ID134	ID135	ID136	ID138	ID140	ID153	ID155	ID156	ID16	ID167	ID17	ID18	ID188	ID205	ID209	ID21	ID210	ID211	ID214	ID216	ID217	ID220	ID221	ID225	ID230	ID231	ID235	ID237	ID238	ID239	ID240	ID241	ID25	ID254	ID255	ID256	ID257	ID258	ID259	ID260	ID261	ID262	ID263	ID264	ID265	ID266	ID27	ID28	ID29	ID3	ID30	ID31	ID32	ID33	ID34	ID35	ID36	ID37	ID38	ID39	ID4	ID40	ID42	ID43	ID44	ID45	ID46	ID47	ID49	ID5	ID50	ID51	ID52	ID53	ID54	ID55	ID56	ID57	ID58	ID59	ID6	ID60	ID61	ID63	ID64	ID7	ID8	ID83	ID85	ID86	ID87	ID89	ID9	ID90	ID91	ID92	ID95	ID97	ID98	ID99	ITS3.DD102	ITS3.DD107	ITS3.DD115	ITS3.DD116	ITS3.DD119	ITS3.DD136	ITS3.DD58	ITS3.DIET14	ITS3.DIET54	ITS3.ID128
DD10	0.0	0.621010129118	0.630891524149	0.479318645164	0.657247932559	0.727088523697	0.6008984352	0.620924811413	0.630718557863	0.531996285384	0.631041235763	0.535265334545	0.669719348563	0.600374816984	0.599798594889	0.57670259216	0.704572492203	0.689335822125	0.715665953682	0.54618875841	0.657919690887	0.693614566195	0.654694410541	0.552404683663	0.593399136949	0.616154209252	0.64108170402	0.520844093286	0.62103621861	0.649765048879	0.564977803134	0.634313630932	0.695785287081	0.786146093818	0.611843946866	0.637537676985	0.697826244336	0.66002781316	0.605688343474	0.720162731192	0.733865555436	0.614604191024	0.599947444488	0.656129547603	0.626474720667	0.674274457717	0.754642454295	0.664174824977	0.657761475144	0.607729762192	0.631494131125	0.518996814184	0.643660449774	0.674117957726	0.595925664678	0.608028920468	0.675542490093	0.614517538192	0.633617878529	0.609160737297	0.645940536016	0.721430811951	0.61852866971	0.66438196586	0.660490705913	0.503180471756	0.535864143414	0.597459630069	0.672690669647	0.753754544573	0.622690357114	0.612200867132	0.733622170695	0.67338715383	0.652591593857	0.67144138054	0.629296572826	0.689649201541	0.738241784316	0.586080344969	0.686323014878	0.617138620623	0.623504989881	0.585600531829	0.592791841222	0.620623688375	0.629413219742	0.655145059302	0.644527160323	0.686633146986	0.623699621236	0.633732475662	0.605838601693	0.692762477213	0.651150782977	0.606736568665	0.667585263068	0.602620720302	0.666315664608	0.686965611675	0.628120468837	0.498714869965	0.633716369789	0.698917256897	0.666452727245	0.614748700968	0.641352459265	0.648215126949	0.649143598772	0.61041887179	0.602084294423	0.658388190298	0.630370136143	0.654216311243	0.65087780857	0.566511948349	0.960671564738	0.938879733553	0.979045119277	0.979014119468	0.961778540099	0.918605942105	0.897531387259	0.906636449404	0.961607145751	0.9616427001	0.914397663118	0.960762543499	0.866019997273	0.928755929179	0.946992501161	0.914387347037	0.930733347927	0.921033406993	0.949856770681	0.93154545146	0.939449622499	0.904356497537	0.934986183855	0.902988837527	0.916564604178	0.916265738561	0.855667053182	0.847107359716	0.94328892311	0.94638766773	0.947003607133	0.937922664025	0.957679582893	0.979169047457	0.958148244837	0.922390700922	0.926688804656	0.927219959152	0.903288584119	0.934068167707	0.932442152015	0.929561711804	0.938095948659	0.928331972427	0.925373077981	0.951720805166	0.928300589737	0.951321655303	0.924926694831	0.979374855702	0.962122082507	0.962772620361	0.908338570997	0.917612024698	0.870406915313	0.916634886975	0.692736148079	0.653614493794	0.659052633152	0.62970404902	0.678494440161	0.671429372755	0.550606819781	0.648980588516	0.653292826793	0.584862241577	0.642080017337	0.663112785191	0.737552024095	0.742153712579	0.50825118637	0.600889968163	0.611766395916	0.699150629591	0.641083395412	0.634268945494	0.614028638369	0.71630368716	0.711013578384	0.635508069492	0.759635604558	0.659566425861	0.631833164872	0.739193997928	0.635579768013	0.672815001622	0.677784804436	0.621313648974	0.66187836938	0.50039204193	0.607595384301	0.596929797678	0.646779823731	0.688490130708	0.713043865678	0.593070780049	0.709081678897	0.597456325163	0.618932538372	0.632252616885	0.703570921787	0.697407600246	0.574475461048	0.658763800991	0.726860180637	0.666382120608	0.664743325983	0.672246386105	0.671950132365	0.728467315186	0.641540035393	0.642400587111	0.702513378136	0.656792438604	0.641610218777	0.655641009139	0.647294206301	0.624244486045	0.604960629057	0.661240528556	0.651944566621	0.641516713266	0.616883120117	0.687480166374	0.564837518628	0.687926894617	0.632812718251	0.639149448514	0.610145965038	0.676180047399	0.61644929452	0.627701014097	0.652903921894	0.679476065308	0.617810057589	0.6051347913	0.689741547578	0.683498852991	0.66866388441	0.669361331711	0.694217718653	0.598213037022	0.668406916098	0.656592524908	0.641676702318	0.621317756086	0.584773332488	0.531164648965	0.663006810037	0.669755945422	0.642894083228	0.659701902884	0.724718677853	0.670305156315	0.622893929293	0.52964292279	0.626198368521	0.658855668045	0.657125907428	0.595158682385	0.65033261381	0.641115122839	0.654864402293	0.623713884924	0.689824016626	0.664021659238	0.618087119655	0.654474043823	0.744070371892	0.586851488545	0.682932858097	0.635825873426	0.651022927215	0.742745416036	0.630418006135	0.524591775984	0.827551453607	0.826367331861	0.808349249444	0.822743974344	0.841136525421	0.830870658878	0.800575445816	0.813762207073	0.804487086155	0.831833836001
DD102	0.621010129118	0.0	0.556466917833	0.650825358541	0.664635800523	0.71511128265	0.688144788122	0.633510875719	0.592726759469	0.640497987968	0.437047323971	0.671785017232	0.698567884315	0.629034377886	0.681518644306	0.608479649839	0.706960838355	0.728911929577	0.707908062775	0.60620978101	0.45691167035	0.709221117136	0.695736253111	0.585304351019	0.57966706302	0.640888012183	0.597750035006	0.57521894378	0.710635321776	0.684826778918	0.633182609443	0.687632910344	0.703871182886	0.752459847276	0.696219295224	0.715420701845	0.691439885042	0.655458968633	0.656652527166	0.690063991959	0.721619594738	0.689954316403	0.654980049458	0.680858476014	0.648714909803	0.564294613278	0.768244458514	0.545024736022	0.539628589352	0.68490765978	0.694745681326	0.582241812333	0.663936154161	0.667501274723	0.676350142107	0.711963157989	0.707255445636	0.618645867417	0.536262551713	0.686512329607	0.418713612732	0.703874397624	0.502687108565	0.663902940059	0.653567437018	0.610805957397	0.637266728725	0.68257880063	0.663825922688	0.742806339378	0.714174639949	0.659300736039	0.707477560012	0.6991764564	0.684275798265	0.50175886133	0.714273305869	0.717883843597	0.714600937361	0.699927005538	0.670920087638	0.60137195581	0.632393468347	0.727779636886	0.68012897226	0.571742395233	0.590696619323	0.590638911539	0.511307622433	0.694209151428	0.606660146177	0.67757450404	0.673118796678	0.73189351164	0.666975719713	0.704633625517	0.722238751568	0.626815560216	0.687028312004	0.719149232992	0.636258166538	0.638038544373	0.622334622306	0.629798849096	0.560685835209	0.601282289306	0.560194475233	0.511096064017	0.615959635956	0.592242960191	0.538615763981	0.563118336158	0.480322212877	0.565641969347	0.683662058068	0.618654446146	0.965087612266	0.935500377163	0.973306099093	0.973255773522	0.966312276328	0.89680035903	0.924661184789	0.935157152571	0.966123804317	0.966162935534	0.919129037502	0.965188926673	0.887243636007	0.924819128589	0.947626807157	0.913840920376	0.933737506429	0.924748293464	0.957523904818	0.934834889864	0.944835349936	0.911839844465	0.944483448209	0.910316264236	0.92715414498	0.926741627945	0.851149323316	0.844245950581	0.947359520835	0.947111695714	0.947862920001	0.941566552712	0.966565086189	0.973506879306	0.967031421248	0.917441637008	0.936068155785	0.936803777551	0.905411392885	0.945516943787	0.943849131636	0.939269846466	0.937125065925	0.937979190717	0.926255485696	0.96793482047	0.942194567003	0.967604480067	0.94665839533	0.973838885363	0.964558946815	0.957240195463	0.914449712191	0.950230367461	0.898675273455	0.919585882281	0.68216764688	0.623789882067	0.559042778651	0.52816513709	0.64202428537	0.672108104944	0.639438981131	0.638279000451	0.581815964662	0.698517385637	0.628611340758	0.563453427083	0.681592852172	0.718739069529	0.600819470336	0.691089423747	0.565336267393	0.71380066112	0.602347354361	0.608698822479	0.564415619794	0.685231036384	0.723563696919	0.735856239325	0.703017019238	0.68846166094	0.55287940353	0.74755696136	0.636702633991	0.500067127129	0.738231944317	0.637761133078	0.568772671972	0.650399729227	0.674976918336	0.676087273754	0.573178953502	0.552451888952	0.671736363625	0.595220312271	0.702776608922	0.627508504372	0.729011072753	0.595562879454	0.744686094736	0.702135982605	0.670082230074	0.695271421647	0.751843492244	0.701467288619	0.713046063665	0.661136661983	0.683197352104	0.686621512554	0.669601962322	0.656687171702	0.67047933936	0.73732830072	0.643786679207	0.658477772739	0.702284775398	0.695956939011	0.648855291105	0.688005659606	0.696237077159	0.516320047117	0.628267173763	0.689628102478	0.655383851794	0.682148646995	0.583812924643	0.608467342645	0.672762333639	0.627467088944	0.659082632975	0.579022679748	0.679206662394	0.65598867243	0.697092356566	0.641671794262	0.709159066458	0.637560810226	0.571527541908	0.618589156325	0.622860558686	0.671405588901	0.66776873444	0.588267535466	0.675679501906	0.690173050184	0.656529941949	0.672242350769	0.719750069961	0.666860106612	0.568528186338	0.613980488869	0.724363310368	0.680512943118	0.692130326281	0.663414331696	0.65730097315	0.654382663267	0.688656768703	0.675589372677	0.669670098509	0.732573095073	0.629966811114	0.641407380904	0.710709098963	0.651392539285	0.593772019211	0.704074281183	0.75669227359	0.612067933494	0.661941802469	0.666835998473	0.740482888761	0.731653125034	0.712602837922	0.618125489391	0.864377496362	0.86770341077	0.859420123002	0.843177398262	0.874653182284	0.87835753455	0.864037177876	0.854473657062	0.860747515722	0.859199537381
DD104	0.630891524149	0.556466917833	0.0	0.649382418651	0.684269411091	0.71848396988	0.701074766587	0.669158778004	0.662128800309	0.618950245332	0.555910204015	0.635898082167	0.666832300908	0.635844100566	0.68835204618	0.636351449614	0.71465866204	0.710038045069	0.700042549464	0.642263656572	0.572042146701	0.715291312781	0.683018856775	0.596306662061	0.650599910745	0.644281223796	0.644834091862	0.582028109575	0.737597130903	0.684370222626	0.656240925377	0.642919924736	0.691959959497	0.723141993881	0.693358764536	0.696839798741	0.736340819401	0.670401797763	0.658507878758	0.694158893278	0.689200489108	0.700995904691	0.636639200139	0.678242041046	0.666366255062	0.624813521924	0.754329239857	0.553049448837	0.609668854033	0.704556302623	0.675019928894	0.631545947804	0.675003683839	0.673394502441	0.643208397793	0.701833117784	0.754564926645	0.649181275038	0.613029787484	0.696741785154	0.557571637698	0.707534589054	0.536805072826	0.663899089529	0.663402001021	0.609009753619	0.620335758335	0.652027153025	0.647135238325	0.77034646748	0.700022864395	0.669374198799	0.690488064569	0.69596009692	0.691673526942	0.6299168191	0.688386512093	0.67474914402	0.746405398202	0.674241137029	0.726968865756	0.547595354784	0.687637526173	0.717553460304	0.684782133669	0.641571745628	0.643881671759	0.661300244871	0.570030617947	0.720426645541	0.640555499378	0.660652761682	0.674582026471	0.731695557042	0.659333968798	0.664952538905	0.72247383425	0.676911459199	0.668522006141	0.717415470216	0.637367151473	0.64221813877	0.662806122917	0.576798045458	0.501134307747	0.550155154851	0.484145342214	0.510300716247	0.650589059566	0.508056087409	0.529696686242	0.487964100149	0.539150403416	0.518271847306	0.694980116234	0.65890689708	0.940050180049	0.939925222576	0.975234364508	0.975191052887	0.942058719382	0.904104013376	0.907157096938	0.911573697842	0.945585878381	0.945645682805	0.906052056315	0.940216094807	0.865898825757	0.904482533155	0.925761637594	0.89338418375	0.913144203969	0.914794666861	0.946553321833	0.918431069599	0.934166672589	0.885702114986	0.917575267019	0.88379616426	0.89744662829	0.897737748241	0.826856067603	0.817740164063	0.930264526648	0.929952230509	0.930899323415	0.923001668449	0.946439243564	0.975407279165	0.947146329829	0.898546511201	0.913881203698	0.914977205342	0.885156546075	0.922131879914	0.91985863842	0.923493310567	0.92091943106	0.921943439719	0.931166347992	0.948519168268	0.920889618747	0.948016703809	0.927975111185	0.975693620144	0.967054511326	0.956251687821	0.911213482982	0.923953877329	0.875248423256	0.914159042419	0.692815317055	0.656050426846	0.524180823928	0.532021002392	0.639167098211	0.674657557055	0.65861668632	0.6926725373	0.564607841519	0.696325420948	0.609676610073	0.549379912618	0.692328666906	0.69815578246	0.605756166006	0.685932594113	0.588535913499	0.686258938881	0.495389331721	0.609824553403	0.599852586415	0.683572819041	0.702470561426	0.710287607243	0.662998807279	0.710849876948	0.539294102231	0.745223941162	0.635882891549	0.599668136256	0.72043440581	0.621596958894	0.621537894761	0.646417285551	0.684898215723	0.686483890356	0.586576439007	0.570007964278	0.671466387783	0.652768195286	0.646124047573	0.613629618341	0.709027152826	0.609615007991	0.741771749095	0.707575363912	0.680193612537	0.676538105383	0.735380362088	0.698919996195	0.709122303653	0.729388259427	0.677509104481	0.739267633381	0.701199935615	0.709681897802	0.687918227156	0.703662684339	0.687545312863	0.683956307633	0.698578382362	0.717092300719	0.63601677202	0.716241350026	0.707123722844	0.581362213448	0.640320296329	0.683974945042	0.663970248793	0.689562798447	0.586095678163	0.623967838047	0.699999907879	0.65773196004	0.622224931036	0.620994181838	0.688494322975	0.683577265327	0.702235343737	0.661630484219	0.693767875885	0.659549967321	0.612108125702	0.549138822119	0.634007541817	0.66501378794	0.665647624553	0.564237799765	0.66581614815	0.662279204272	0.6656641852	0.692451436633	0.697792220205	0.663939310598	0.549464002997	0.56069200299	0.693355838445	0.71915431798	0.66451967574	0.648194521466	0.658801772233	0.684855016867	0.707805759633	0.642850149377	0.663730748703	0.691011686457	0.64251539756	0.647839933504	0.722095317149	0.640662784335	0.642489281434	0.698489150668	0.741969137303	0.647696323257	0.666061229782	0.655719284969	0.740641336985	0.722969878674	0.6856176807	0.65362373695	0.859680188901	0.845503163492	0.856612381574	0.846602068576	0.863613227177	0.865593076203	0.854196651897	0.842615701289	0.846762184813	0.849562827259
DD106	0.479318645164	0.650825358541	0.649382418651	0.0	0.644830552152	0.729637891461	0.614789066976	0.595783754948	0.622513079759	0.53353661936	0.644800944295	0.553120039463	0.667860726498	0.593512720606	0.617589741974	0.603027706246	0.726320976873	0.678087535586	0.693856491428	0.566797250228	0.667386939176	0.715714799508	0.678489284674	0.591591357429	0.606367402221	0.63513546131	0.649943282863	0.487249743143	0.623268130567	0.677489449806	0.553795241866	0.616778956636	0.708273837197	0.796491188786	0.603373143964	0.626330023012	0.689163506743	0.687944855081	0.599381382577	0.731858157501	0.748162275935	0.635724697057	0.658815255836	0.715221682551	0.633505233341	0.695950106733	0.736949564909	0.688649431711	0.661267005733	0.635520226049	0.642421143667	0.551842394647	0.594242657583	0.706573788252	0.588169773907	0.588150563112	0.66690681674	0.627915692564	0.654108325584	0.640662891308	0.654250243002	0.72850728524	0.616585761918	0.670470538303	0.662469427402	0.504781415916	0.568153000377	0.598468320608	0.664560335231	0.757830732786	0.616752478565	0.605343098559	0.714724294807	0.687667050954	0.653698283798	0.689336764314	0.594569616756	0.655456281684	0.731003515508	0.595331801928	0.684677960777	0.613017665258	0.643679645802	0.63819536872	0.593757913188	0.636439745395	0.651466890366	0.66577682139	0.663405300598	0.69626082079	0.625761861875	0.657848119957	0.63204478523	0.698784589386	0.668322086628	0.616444559611	0.712445601959	0.609431168537	0.682119961988	0.669641939822	0.622826458094	0.566019657113	0.653658989795	0.687649074057	0.66465269904	0.650936213323	0.662960875848	0.658615943004	0.655593463595	0.604932295414	0.632648368302	0.676445591128	0.650033657594	0.654203787463	0.659431043769	0.570582497623	0.94950710641	0.951705402767	0.979102068189	0.979071236771	0.9507968949	0.918823350873	0.939596544728	0.942781869975	0.953938039984	0.953980901563	0.927561046924	0.949624856003	0.903825397846	0.916988603661	0.935175957093	0.911617602406	0.927911893571	0.94184802202	0.957098740851	0.933472607591	0.944495002114	0.91992989364	0.951530556698	0.918522689542	0.932293321586	0.932193221586	0.874052391665	0.866218808258	0.940637159763	0.940411008375	0.941097782078	0.935454494296	0.955181991342	0.979225325669	0.955678150464	0.914498996699	0.929193839218	0.930283250151	0.902844608554	0.933949783762	0.932161488957	0.93702191551	0.935216653816	0.935932784017	0.943948524382	0.95664760991	0.949956160478	0.956291838072	0.958968174907	0.979430028831	0.974888642974	0.965281336148	0.944583461152	0.95560367053	0.913231739228	0.948418694757	0.758197082038	0.64835770261	0.677953994178	0.62391663519	0.706725314281	0.675794975919	0.597161055486	0.688541847622	0.666261830255	0.638274086481	0.659074791063	0.646718717497	0.756780502426	0.718400657248	0.522339733835	0.62772387824	0.613739030036	0.70643883852	0.633252175177	0.660819703159	0.62837900383	0.699219899677	0.68982112375	0.665997511447	0.766994792509	0.692126453711	0.652424834432	0.749903340193	0.664291696524	0.687198257624	0.730906736562	0.642459267545	0.680698285674	0.566236848843	0.660685518109	0.626706394711	0.661600136086	0.705421930718	0.725631315688	0.636403377015	0.730814156989	0.649154962562	0.63713997213	0.670681722515	0.711787294274	0.721945345176	0.589678141142	0.65791230259	0.744281183582	0.65391944513	0.644343415169	0.682254211817	0.715022870399	0.786759132628	0.67211789097	0.670944244926	0.705150371256	0.625023169426	0.633299549182	0.64743373568	0.67259865038	0.659868008867	0.606523285071	0.697343881784	0.684822331775	0.648454491459	0.643207737028	0.730230517901	0.625649145593	0.740204093022	0.623079835934	0.676687122348	0.665761041479	0.679524030408	0.632204258177	0.65834182831	0.687815345177	0.724784215179	0.652093972749	0.601850716752	0.698393061007	0.714038889445	0.659629743203	0.68084952321	0.73398822792	0.654962591816	0.665258421697	0.672595327789	0.633411316294	0.665786671984	0.572304068063	0.561201602403	0.693439888852	0.69857908695	0.61946017453	0.708269244779	0.745868017473	0.724033693026	0.641858373381	0.51770574319	0.6390983189	0.685738614137	0.671958511184	0.629233741966	0.597473108403	0.608674019555	0.699610991468	0.669799624169	0.677791868516	0.672039708889	0.636413957337	0.619471775228	0.768762164602	0.601804961091	0.676562772408	0.651326639261	0.66766650039	0.730684274467	0.648133775904	0.566703006909	0.841320566316	0.845627523114	0.827822030085	0.838132601124	0.857693921656	0.854150336505	0.829958168738	0.849204867917	0.837000693067	0.856631114406
DD107	0.657247932559	0.664635800523	0.684269411091	0.644830552152	0.0	0.762476309623	0.666826272287	0.643016670882	0.648890959551	0.643378101086	0.691695406566	0.652148162926	0.660378701019	0.641287338578	0.658793564515	0.622456091702	0.772669473735	0.595627221035	0.754736576573	0.608063439616	0.664914390821	0.76059491985	0.471450496767	0.645098676726	0.637388096687	0.502446515925	0.630467425419	0.613726528957	0.608076613533	0.421393528028	0.636725195028	0.692337095033	0.746424503259	0.80915480541	0.651481286315	0.670097409232	0.634279172633	0.509491781473	0.637347134209	0.738645176865	0.768537471902	0.652698316723	0.543906525511	0.592131717822	0.705021788151	0.679429638188	0.76329676168	0.720690317666	0.651069498666	0.641033039423	0.720407350889	0.601998013817	0.696372531397	0.711651978813	0.670703361177	0.650579088193	0.640074146723	0.682166853525	0.69632665393	0.665393458804	0.690089830421	0.738039349083	0.665213277259	0.460383973733	0.708969938173	0.645255385914	0.657948768269	0.670323967117	0.658432861545	0.687700623263	0.647317336927	0.630885222438	0.76728969301	0.504570954044	0.616433209753	0.654469689006	0.699585398425	0.769608149379	0.602924835415	0.674585148631	0.595002744909	0.707341625379	0.610682256443	0.644737522015	0.68532108851	0.643153940156	0.682712995693	0.653700889025	0.659749286101	0.74792411825	0.655173813276	0.666952020256	0.657699988937	0.641913510754	0.644340027704	0.684437366967	0.763688167698	0.620531445063	0.691121128489	0.669616466994	0.626330580447	0.637422607506	0.66974720222	0.738522571213	0.707004584726	0.722930205228	0.677932219667	0.675713505961	0.642534806586	0.683208912318	0.686740811746	0.679169673511	0.683889715078	0.69079816199	0.720009381863	0.672132838284	0.94448230273	0.917795161102	0.952897249881	0.952802602523	0.946550911135	0.871956055111	0.938618732654	0.950195049771	0.946233168057	0.946299157183	0.913322616738	0.944653790971	0.901257978698	0.944099461727	0.9452484881	0.932180243704	0.954226719504	0.939000535286	0.958836611143	0.955825167984	0.963558952697	0.943722978065	0.941170229071	0.942745198745	0.960203241605	0.940658475237	0.903296901105	0.879840940804	0.966254274634	0.966091974709	0.96658384819	0.962451872446	0.964966353834	0.953274624224	0.965478010677	0.938946981344	0.957699928668	0.958513191126	0.903183314266	0.965046790617	0.96395226628	0.960159630217	0.958727824035	0.959298224207	0.908617539835	0.966467270852	0.957568698503	0.966105830227	0.943573875334	0.953897825609	0.948060812474	0.94007661547	0.909987217807	0.961657334295	0.926130373106	0.915384633826	0.589247111141	0.641523737472	0.716502534943	0.696533628185	0.603940707303	0.739635292734	0.651687396397	0.606148229138	0.677403105524	0.712855174538	0.695524073355	0.667143563383	0.591680018741	0.732950523133	0.67791983801	0.630193274817	0.698989149314	0.716879560887	0.710159953879	0.716257590633	0.72319061633	0.767305849181	0.762451293144	0.697930756915	0.753355733655	0.702369532637	0.690579765126	0.750239821649	0.664179170326	0.673563644108	0.739300269557	0.674959175124	0.659592551021	0.666623457766	0.639476908663	0.626251164568	0.709468495663	0.715824866383	0.717897454446	0.660753637638	0.721153661993	0.638093997573	0.646062826838	0.553851014039	0.737953912868	0.685366403575	0.665080733328	0.572219205263	0.769526714427	0.693787200189	0.658720320711	0.71518202657	0.721262445207	0.723283954667	0.655771639267	0.696658734828	0.711309018796	0.732610492785	0.502240563326	0.550697156895	0.687869604294	0.69905572142	0.708545683666	0.704479192639	0.606571016224	0.68485832814	0.680242643362	0.735438993253	0.687541478394	0.699192464264	0.680374063746	0.651205990533	0.643632174012	0.620828271011	0.670572884944	0.646024273794	0.664775445735	0.585160219808	0.667302648065	0.657159108938	0.730940170066	0.687752081962	0.669172743435	0.734540179935	0.703898088666	0.636064445293	0.564420392702	0.746896974032	0.689985209373	0.601551950095	0.661199407603	0.616137150398	0.604220636045	0.682445328164	0.690816496456	0.671054652073	0.761629582339	0.688357735308	0.558595375215	0.675792486434	0.658187795701	0.657243484355	0.628345819357	0.52906966497	0.695028477192	0.659484138743	0.673651186722	0.650476661914	0.691766596969	0.639127132751	0.662406228453	0.655388682745	0.761569675695	0.669751901349	0.675000642274	0.510011448665	0.666095510453	0.753406982468	0.692781315602	0.678353531827	0.862277204829	0.861461098252	0.847250798959	0.848000079237	0.849931338504	0.855529758425	0.841006112716	0.837903780732	0.840436639841	0.864707376829
