	EM031.441732	EM032.441683	EM033.441685	EM034.441676	EM035.441593	EM036.441587	EM037.441737	EM038.441649	EM039.441743	EM040.441709	EM042.441674	EM043.441739	EM044.441601	EM046.441741	EM047.441722	EM047.T3.441645	EM049.441600	EM049.T3.441671	EM050.441672	EM052.441625	EM053.441738	EM053.T3.441688	EM054.441707	EM054.T3.441749	EM055.441603	EM055.T3.441626	EM056.441606	EM056.T3.441716	EM057.441605	EM057.T3.441589	EM058.441637	EM059.441715	EM059.T3.441604	EM060.441677	EM060.T3.441729	EM061.441673	EM062.441720	EM063.441621	EM063.T3.441695	EM064.441592	EM065.441667	EM065.T3.441614	EM066.441656	EM066.T3.441647	EM067.441615	EM068.441712	EM069.441700	EM070.441682	EM071.441747	EM071.T3.441734	EM072.441643	EM072.T3.441632	EM073.441594	EM073.T3.441721	EM074.441596	EM075.441644	EM076.441622	EM077.441646	EM077.T3.441639	EM078.441658	EM079.441724	EM080.441727	EM081.441618	EM082.441607	EM082.T3.441751	EM083.441666	EM083.T3.441744	EM084.441599	EM085.441675	EM086.441698	EM086.T3.441746	EM087.441726	EM088.441638	EM089.441742	EM089.T3.441624	EM090.441664	EM090.T3.441662	EM091.441686	EM092.441616	EM093.441602	EM093.T3.441670	EM094.441640	EM094.T3.441588	EM095.441717	EM095.T3.441590	EM096.441706	EM098.441733	EM098.T3.441740	EM099.441708	EM100.441714	EM100.T3.441627	EM101.441623	EM102.441633	EM103.441691	EM105.441629	EM106.441745	EM107.441620	EM108.441694	EM109.441669	EM110.441723	EM111.441634	EM112.441630	EM113.441619	EM114.441710	EM115.441641	EM116.441657	EM117.441609	EM118.441693	EM122.441699	EM123.441687	EM124.441697	EM125.441659	EM126.441679	EM129.441689	EM130.441701	EM131.441591	EM132.441696	EM133.441663	EM134.441735	EM135.441660	EM136.441650	EM137.441680	EM138.441753	EM139.441611	EM140.441608	EM141.441684	EM142.441711	EM144.441736	EM145.441690	EM146.441718	EM147.441617	EM148.441631	EM149.441655	EM150.441648	EM151.441595	EM152.441730	EM155.441678	EM156.441613	EM158.441731	EM159.441719	EM160.441703	EM161.441598	EM162.441728	EM163.441642	EM165.441597	EM166.441748	EM167.441702	EM168.441668	EM169.441653	EM170.441651	EM173.441754	EM174.441652	EM178.441705	EM179.441612	EM180.441692	EM182.441681	EM183.441654	EM209.441665	EM222.441725	EMC01.441661	EMC02.441750	EMC03.441713	EMC04.441704	EMC05.441628	EMC06.441610	EMC07.441636	EMC08.441752	EMC09.441635
EM060.T3.441729	0.812007874016	0.745281589869	0.698942942241	0.813853455948	0.672040644877	0.664110545896	0.798702025288	0.800321400486	0.769434004391	0.807981842255	0.797685215458	0.827372521246	0.834582407773	0.843689021259	0.785947431713	0.874185714836	0.732444240055	0.699493071984	0.861963324434	0.778365021621	0.858216370637	0.844699952748	0.741528709667	0.727749066896	0.730613116855	0.772031380912	0.769879104535	0.827039124006	0.689918555091	0.900584362749	0.686563445453	0.570883140054	0.861685973361	0.730671233449	0.0	0.7876116327	0.815276393043	0.765513213608	0.709670724958	0.677095176967	0.813314919371	0.798213261208	0.839558298149	0.809981814508	0.745753323486	0.789808718445	0.80357944065	0.735106629578	0.778010676972	0.73466853595	0.805342114892	0.84973871327	0.837418690971	0.804479986944	0.786374036099	0.665442462399	0.789593681296	0.805306479055	0.77145008385	0.689178429244	0.759767645421	0.748297899002	0.795090035319	0.820103111631	0.825502420675	0.834596880012	0.831954477582	0.769145700857	0.725592877983	0.812394366197	0.793141312611	0.192464704882	0.822176692925	0.837974432663	0.788354963171	0.811441958888	0.747676187257	0.779132148462	0.862198428701	0.776633427593	0.763583769838	0.755675587865	0.735278915351	0.860430586488	0.749707158008	0.749604540802	0.716784639167	0.758581190504	0.834415584416	0.726942783945	0.708468736541	0.789834126384	0.735965200263	0.733473405704	0.751164612277	0.813024818063	0.881489991604	0.661625708885	0.726359905702	0.782561285893	0.806644545492	0.910366849844	0.743225533714	0.7686806923	0.783943895108	0.835796387521	0.798857241053	0.824095046797	0.961669597674	0.958256555634	0.816926503341	0.717637826172	0.804141117924	0.676377091042	0.856131330898	0.771470670783	0.773155489227	0.647387832854	0.747822580645	0.715945637514	0.764833053087	0.73417721519	0.81178805661	0.727264838598	0.832772073922	0.810466024473	0.800702155454	0.767289786054	0.742762374006	0.784092956224	0.906292440018	0.746477954605	0.70748381389	0.693491577335	0.806980619135	0.806489477656	0.862425024675	0.792999451654	0.712098786315	0.809281215265	0.7490403886	1.0	0.74610649812	0.741727737064	0.714122656833	0.809395973154	0.791078542271	0.748155126393	0.726230919056	0.802325006184	0.75059068141	0.943323926927	0.867689357622	0.809446826457	0.816377171216	0.836999330208	0.736927602406	0.781698165102	0.710388856645	0.751043231514	0.783965576933	0.811529442994	0.788987566607	0.797557276283	0.82747440273	0.776483491547	0.757549386476	0.78104939458
EM061.441673	0.67174561113	0.82863548259	0.76213173544	0.75220228385	0.759315119653	0.725728826686	0.891858701149	0.861542794234	0.702930353005	0.614588793555	0.788157829596	0.899333415628	0.887756333971	0.949875714322	0.874848924341	0.834596559922	0.678803435054	0.591797370692	0.835889899268	0.823363286264	0.73924219345	0.848386730289	0.804210686327	0.78352266695	0.81307720724	0.840144164125	0.883384675159	0.93506530788	0.736846817273	0.949362279512	0.774236948321	0.72762111161	0.85228690545	0.819275323675	0.7876116327	0.0	0.797909407666	0.794990324661	0.75069724202	0.799066806915	0.83747204554	0.811539136026	0.900650330972	0.879966432271	0.862816113865	0.881172507704	0.826587660273	0.668125620431	0.822332383195	0.594329585646	0.86622230567	0.901320948187	0.661777813791	0.64866991055	0.852457053929	0.836862073186	0.860185023564	0.925663043823	0.88691040455	0.812296351691	0.708750643851	0.877344236068	0.783739910718	0.582949866796	0.582067855567	0.739851804124	0.740683992946	0.686487044493	0.828380670935	0.900467370608	0.900328456256	0.795367258761	0.85976233572	0.827632193105	0.77569020406	0.560370492888	0.574014336918	0.757074140757	0.916325366789	0.771281129772	0.83381364073	0.802584579643	0.738065955439	0.972958707215	0.844537307664	0.804510317511	0.806070826307	0.785305587976	0.847698584725	0.863382213314	0.827963680593	0.906932103161	0.827442949093	0.818263734407	0.795767413191	0.941564260113	0.977868877724	0.889526225801	0.882144385354	0.834842217916	0.811121175817	0.913999564555	0.774464397765	0.835909079182	0.794500900241	0.84859777262	0.840309468403	0.82975520159	0.947339084273	0.937473706353	0.767849368742	0.796129982718	0.795160591621	0.862763352988	0.897889635767	0.595208268086	0.841492288987	0.747136436132	0.848549635964	0.824063251977	0.705892497844	0.806743953393	0.800472899236	0.733292757152	0.833147942158	0.741028365896	0.827503789204	0.839789196311	0.679481218647	0.807346326837	0.707165694941	0.72803636723	0.812682026587	0.762885450295	0.849960144705	0.796946474188	0.744979808597	0.811900555275	0.798499656296	0.92090179595	0.848921046598	1.0	0.844968987919	0.806462123269	0.79712190482	0.813412637418	0.796715873279	0.843493896746	0.798049484148	0.855263596097	0.785949506037	0.900131103802	0.905815476356	0.678356765797	0.835073275152	0.871778008783	0.822516800147	0.817485749936	0.797960747333	0.728979156798	0.829842496087	0.915101033472	0.728728728729	0.832386852521	0.855647780585	0.838689211927	0.811306946393	0.803221034415
EM062.441720	0.870374331551	0.785056713568	0.755869997789	0.826833895447	0.76326394486	0.699298076408	0.832282209439	0.823419750938	0.726180098793	0.794489430503	0.838393071927	0.785441982368	0.774280256285	0.629157855455	0.942745418466	0.901697944593	0.802682636194	0.799181742002	0.784116099666	0.711230746224	0.756182272854	0.786256184717	0.716359520705	0.721735996705	0.722446890197	0.765855754256	0.762720064507	0.786263782042	0.770537181742	0.887749197833	0.741958596689	0.788971775744	0.925072723533	0.787602004295	0.815276393043	0.797909407666	0.0	0.788275143304	0.774162823341	0.788334335538	0.829115523973	0.815011586503	0.741352201258	0.755940552492	0.842869394756	0.825939439009	0.901684759849	0.74173553719	0.712744177084	0.743080475118	0.870443124714	0.874220798136	0.785626390889	0.760685205533	0.700167697912	0.758683837429	0.77291397063	0.832146894381	0.824241971992	0.765836225203	0.853258762944	0.806442376521	0.754426042262	0.881564187515	0.86532308855	0.735970848516	0.768979112491	0.73376753507	0.818123972639	0.854830607803	0.862904621776	0.82	0.78952994172	0.83674517102	0.792322884489	0.817186498611	0.790776867136	0.701029047805	0.735144654088	0.705646156262	0.784827435322	0.741567669279	0.710419261104	0.931320491454	0.579291066689	0.796292875177	0.774278805601	0.812071292802	0.825651425762	0.853817028244	0.802765229295	0.866810074393	0.757637474542	0.778001908137	0.830141028915	0.803022825416	0.934672021419	0.839023347759	0.731720271467	0.82106588334	0.883373357819	0.936121953793	0.746817171396	0.824797776164	0.872720308771	0.852949120146	0.887860833017	0.868132507344	0.933122248822	0.863738394041	0.81847906339	0.794455565	0.787697820245	0.823219434594	0.807220194831	0.871252025932	0.821562943317	0.763075973862	0.59942991281	0.876809199656	0.838941104499	0.809488594346	0.820550351288	0.826751292901	0.887700232071	0.849753109239	0.81527621195	0.857778232197	0.79665532745	0.840605037966	0.863094878152	0.797493276988	0.74566957686	0.790373005606	0.817224030778	0.885068029164	0.868831377592	0.829317269076	0.795327885421	0.852529469548	0.747272592336	1.0	0.843994203063	0.80858902163	0.805230577851	0.835557413422	0.864099370949	0.873118208102	0.774658963734	0.869803519344	0.787842966466	0.927568366593	0.788877195823	0.759774836452	0.879189523417	0.876710343828	0.858949675661	0.818800603815	0.73776562411	0.794551905688	0.822004294459	0.881680412064	0.806102110697	0.861035573561	0.821926562863	0.844328657315	0.807160101278	0.818157247493
EM063.441621	0.881274400446	0.797454720671	0.773536338244	0.756771545828	0.736257288496	0.700915635703	0.807108110791	0.803800882008	0.77999656888	0.808827115338	0.807048511778	0.889961389961	0.862928966515	0.910491376298	0.740334950697	0.804359383307	0.755256693176	0.766241918273	0.900481668723	0.816555237186	0.850504698921	0.844874945786	0.80645767436	0.763472259092	0.740101455959	0.78766211006	0.818902888429	0.848690236307	0.717971427471	0.871033776868	0.823953633879	0.713304947685	0.916906915209	0.768893297219	0.765513213608	0.794990324661	0.788275143304	0.0	0.60582349923	0.798151471036	0.828492804284	0.827997300742	0.857418971157	0.831217381649	0.82494986631	0.792534747516	0.907393309749	0.645280556764	0.841975308642	0.710761097037	0.765484202122	0.869779061597	0.837533493878	0.806205892237	0.781402179794	0.727648743239	0.879183125885	0.873017194721	0.873297132514	0.782823891379	0.796686856893	0.794453133941	0.838594013147	0.956652375004	0.936093987025	0.811094654638	0.843259029241	0.752050756216	0.798455491967	0.898016370474	0.868285163776	0.774546300605	0.810208953272	0.841631780529	0.742316938471	0.832126948775	0.797686969931	0.767330569878	0.885301888008	0.781526193994	0.857758311194	0.847109128091	0.846479232761	0.927672771959	0.801943353318	0.856265252882	0.758769643256	0.765341259198	0.827962403491	0.822557282065	0.819436953942	0.89417989418	0.772822822823	0.673113359311	0.738399487353	0.90610764299	0.910613179135	0.78511245735	0.779172293272	0.78751895831	0.85234044148	0.953225585536	0.688972885409	0.844774015824	0.845415989536	0.910555287791	0.841637637481	0.843169335047	0.935158453625	0.962547553457	0.722922086814	0.797096227979	0.900395512148	0.760682167653	0.832767437104	0.79711463478	0.81200978325	0.776210799777	0.864878841608	0.870997679814	0.790091743119	0.825833774484	0.825133605784	0.701816745656	0.848997070092	0.799787372681	0.74798266587	0.848733969089	0.733833458365	0.852508579833	0.855348493556	0.673002186058	0.723497549652	0.823894054663	0.847356248505	0.766898874684	0.90060809394	0.710216923332	0.704386743316	0.822577941669	0.883258175397	1.0	0.816760451679	0.846022533288	0.781405931899	0.879662304016	0.897810218978	0.823378081295	0.781264117623	0.865789122604	0.862848852095	0.843003033086	0.889935442904	0.891427455575	0.835268346112	0.801045533753	0.789612359775	0.843018432349	0.821550352353	0.80797377649	0.753679249478	0.886954773869	0.791137992242	0.872941520896	0.79534847542	0.740117716714	0.814128454898	0.795170926574
EM063.T3.441695	0.777910210568	0.717640025002	0.750644160488	0.75191832488	0.680389091541	0.663325589114	0.782476225649	0.734342364159	0.744822412837	0.800483075803	0.831849653808	0.828430629265	0.819658563812	0.898784811661	0.790927895981	0.860145975581	0.803470019191	0.762777877644	0.823553703495	0.773006134969	0.804012002667	0.786252741228	0.749693545012	0.718627574877	0.733073978791	0.773347533782	0.806658002599	0.833188712644	0.657922503184	0.856484785571	0.728821001788	0.661333417157	0.80608860901	0.722817267121	0.709670724958	0.75069724202	0.774162823341	0.60582349923	0.0	0.703023862429	0.773928961172	0.750975523235	0.875369458128	0.808993095714	0.813688511708	0.753146365285	0.809787394641	0.724020887728	0.814457620699	0.763989844538	0.782855893287	0.865482420579	0.754895319204	0.751987843234	0.752975538518	0.672018004501	0.818624338624	0.804346974741	0.813978852971	0.723979884143	0.711707350806	0.731544592304	0.800678319854	0.889777435206	0.863934274901	0.770240840379	0.801589246333	0.7355457768	0.800537317345	0.867937705147	0.841403917571	0.720627014357	0.802411440322	0.824447225699	0.771502879435	0.759486976068	0.776442307692	0.708102215525	0.873441051791	0.744857288072	0.770922710249	0.746225053676	0.758802999413	0.937543671056	0.816932862191	0.771853492603	0.687980260839	0.685964610892	0.760848982168	0.790543082905	0.789218861877	0.823025689819	0.690225884359	0.712977720506	0.767659119273	0.882413574374	0.887429501495	0.715920365104	0.731475237881	0.740236085327	0.731834462215	0.929427083333	0.672120395001	0.806690087063	0.722041503085	0.780833964384	0.768631073342	0.794460587781	0.907364696218	0.900462384404	0.73711273106	0.702524510641	0.816003651023	0.757496627062	0.84861908247	0.811718072588	0.744193420531	0.630020027406	0.803414019868	0.75296973901	0.738927900994	0.738430727416	0.785862631657	0.671933224027	0.881228232284	0.812290138549	0.690779239146	0.810373989852	0.734623001636	0.724992305325	0.8935002705	0.669337048647	0.654650148316	0.721612946369	0.767090321125	0.751103393387	0.814868901427	0.692583359302	0.656642974303	0.760992907801	0.813886297288	1.0	0.789605286658	0.755437252483	0.680656453495	0.753922101828	0.806890261598	0.720462983184	0.693330755848	0.7727784027	0.771703406814	0.85085306918	0.823795332016	0.78438062155	0.817509551785	0.776567022596	0.703444381705	0.771059201751	0.719168756718	0.768881522052	0.776065314283	0.858209237998	0.771745256434	0.85216004438	0.825400323197	0.726157001555	0.79036234591	0.768546790592
EM064.441592	0.767272472599	0.736842105263	0.750955011405	0.770998660208	0.730341218955	0.686830741144	0.763977017237	0.72129476233	0.732818639278	0.827197648376	0.797048308736	0.851130069138	0.808586762075	0.837649910692	0.788554572271	0.892607890614	0.707276228753	0.735589801771	0.85962384954	0.746986796253	0.835376328432	0.841013908559	0.771635220126	0.745575737377	0.737651768287	0.772668051692	0.795359988717	0.799955823885	0.62473875687	0.836663353782	0.663579838603	0.689518000398	0.798253275109	0.748638908059	0.677095176967	0.799066806915	0.788334335538	0.798151471036	0.703023862429	0.0	0.739985052317	0.742832385186	0.801665857394	0.759800639738	0.730056710775	0.784368784369	0.744414414414	0.774970670886	0.724674052764	0.765882092526	0.794315482154	0.821869972927	0.736099754702	0.729305816135	0.774385269782	0.745332427138	0.82309103846	0.793452779638	0.755484693878	0.753182627389	0.782731439047	0.75392991335	0.768557642505	0.87494065785	0.853688577726	0.844879467154	0.845245170877	0.7513273482	0.753489177489	0.804897928939	0.813083388202	0.687570643489	0.754811165846	0.792321820544	0.780366056572	0.836112567733	0.814948273858	0.792024913682	0.812987349144	0.70690620103	0.702052447426	0.733373187864	0.716327128829	0.89314777686	0.79654886148	0.767294266977	0.783033342065	0.797654599752	0.85418336779	0.74276739957	0.748789827325	0.821341562449	0.763627447282	0.699877882336	0.806879309039	0.835517665521	0.826416922332	0.718372914554	0.653211961512	0.725447922088	0.8091292558	0.93141402676	0.795549697628	0.787313432836	0.787871543549	0.825299058285	0.800613738296	0.814487079092	0.96080522597	0.955139817529	0.806884219937	0.728082241367	0.858238325151	0.739428035631	0.837953442461	0.774645129711	0.823432133316	0.66032669501	0.761033369214	0.751715766376	0.803385080571	0.795933878016	0.780858711538	0.736631069117	0.886904986599	0.867645032383	0.759882869693	0.780640047558	0.751762366693	0.722899979462	0.903346952251	0.737296143881	0.739484597156	0.779271787976	0.757806549886	0.789036353145	0.807885405329	0.798876170656	0.728245695672	0.789659967134	0.768017732742	1.0	0.795506300288	0.723790253438	0.755296950241	0.726006470165	0.803061315298	0.751694277108	0.744735320836	0.71873322598	0.777024417457	0.872423616154	0.868868726963	0.832913874816	0.85590905085	0.84989611311	0.665302191187	0.834154827486	0.685489091117	0.759203217774	0.797316636852	0.82848367281	0.793866164867	0.803052031623	0.735350455416	0.773213910853	0.775265692791	0.730856655775
EM065.441667	0.701902666821	0.863893674625	0.845588453217	0.862827343839	0.84321411073	0.823895963154	0.855604813173	0.791246259829	0.739153519417	0.834168916313	0.824606894718	0.931000135827	0.901770728432	0.921270814464	0.837657491549	0.949524333674	0.855084745763	0.839229843562	0.956229860365	0.856668878567	0.883466355406	0.912337792777	0.880976881388	0.884644906612	0.843225408796	0.857725313556	0.859853787525	0.903499469777	0.707916522939	0.891606678476	0.804131931859	0.73851744186	0.774929027679	0.864823348694	0.813314919371	0.83747204554	0.829115523973	0.828492804284	0.773928961172	0.739985052317	0.0	0.30125120308	0.908318481369	0.885396039604	0.867763126802	0.640415953332	0.712999897719	0.800746905049	0.856067670175	0.81586263287	0.866712086959	0.873648264087	0.700966075039	0.757123812698	0.888903320778	0.81642598471	0.882778401297	0.866961679691	0.896705439855	0.865953917051	0.866255227577	0.908004778973	0.893880189206	0.826404410669	0.831454300503	0.794437636924	0.831094998764	0.851570468854	0.832323001258	0.872828096118	0.860268415829	0.822693494416	0.88339807222	0.773034507293	0.771826459561	0.867406294541	0.838708284764	0.821311719215	0.881179009943	0.851858567543	0.817761295211	0.86292395721	0.830804187292	0.961710452767	0.87709928576	0.856496259946	0.882128172114	0.890939867806	0.892092139634	0.864777709337	0.825691004953	0.908743517423	0.888697984327	0.73972059057	0.851970360391	0.911327695762	0.940884027841	0.904181923299	0.841524931923	0.871949208443	0.650380657576	0.942634426912	0.846825053996	0.815413824626	0.683413504365	0.895644580286	0.860793957492	0.842404123351	0.930842897873	0.96391845571	0.814639682239	0.830744595677	0.876823780737	0.87358167416	0.894037290013	0.811493267617	0.855948798777	0.774495200265	0.896768882486	0.814946998349	0.848731254852	0.907389412311	0.857262582153	0.782992503216	0.854057454393	0.818361003715	0.755658371889	0.910831252488	0.85609532539	0.807364394673	0.825712300208	0.785205079744	0.859371151794	0.826742143275	0.857046769203	0.682127714249	0.749274296551	0.764441741896	0.866217267306	0.888651775976	0.858851178544	1.0	0.87452535651	0.843397578546	0.803447966239	0.758082610913	0.849909219286	0.77884098484	0.880029668088	0.805986808727	0.840828774749	0.682569360676	0.898396558467	0.82303481341	0.894553072626	0.892395437262	0.743624281609	0.871963441033	0.807172799255	0.865552666354	0.82012782794	0.878993574079	0.892566467716	0.913642103548	0.88558971005	0.90584515731	0.913244650087	0.853155625245
EM065.T3.441614	0.706234918658	0.839192244557	0.8476912063	0.851786938962	0.817425334706	0.809836065574	0.855760261194	0.797230499562	0.735153531414	0.841558744604	0.81114385213	0.924279835391	0.895757371383	0.920881743831	0.843364949916	0.937195194481	0.840745849784	0.827906332271	0.956614091382	0.869932432432	0.851851851852	0.908729837075	0.884576839341	0.879227765087	0.846075135214	0.858474310777	0.863210321973	0.881733262006	0.704983677911	0.910472716218	0.792861578928	0.750576859686	0.780445200878	0.869589560274	0.798213261208	0.811539136026	0.815011586503	0.827997300742	0.750975523235	0.742832385186	0.30125120308	0.0	0.90547887913	0.870290971153	0.868684939356	0.708028731045	0.701401458344	0.7858538029	0.845627452954	0.801922204348	0.854274490241	0.860060113154	0.711729397108	0.736494724009	0.863986013986	0.760632054176	0.878859060403	0.874625445898	0.86686317858	0.850825033447	0.84941831886	0.886558421982	0.858426966292	0.82596612461	0.823287720176	0.77831848469	0.795818264954	0.851421280215	0.84968476088	0.87649204244	0.850235232619	0.803193822936	0.897995432631	0.757142857143	0.764574636534	0.848263538187	0.823498649002	0.796019341055	0.875552702895	0.851002342348	0.851005631537	0.840341408309	0.813009128495	0.952039730401	0.865867487445	0.82842287695	0.879463537301	0.894937995528	0.872348593915	0.854283836097	0.815947459608	0.899655410062	0.888268628944	0.752672244686	0.836583811345	0.903446944096	0.934364872883	0.887126865672	0.855301117923	0.856732809185	0.66448562624	0.929797787104	0.808747220163	0.808255093003	0.678524848212	0.877782963187	0.874883617823	0.817347973718	0.936921999926	0.95730598589	0.823327484934	0.809069983443	0.862559676827	0.866464504251	0.891287119482	0.809516953423	0.873455598456	0.755834829443	0.883960461832	0.818818710929	0.839050131926	0.899454204332	0.829250912978	0.802382871988	0.847976976469	0.794228931779	0.780180028603	0.883498686898	0.873660611256	0.808397728331	0.844346686634	0.743504107942	0.845765168772	0.823923143555	0.878192356457	0.694189866851	0.723106947697	0.758623948587	0.85814612868	0.875898418783	0.859177490685	1.0	0.868086012348	0.85883784606	0.794985718819	0.778270509978	0.838661975422	0.761218384553	0.871880121751	0.801774996152	0.831311154599	0.71890841757	0.88569400071	0.802610702438	0.883011446725	0.894325601727	0.718068465201	0.871163411379	0.789145299145	0.858790121332	0.821408421808	0.870115625428	0.883039229984	0.896514877528	0.880623294304	0.893697266612	0.90269541779	0.829676194995
EM066.441656	0.931877796636	0.853245994403	0.820702731528	0.917887898474	0.811467047541	0.816943907157	0.852376021171	0.709267953399	0.871498426898	0.885364067378	0.895327972353	0.841809954751	0.794114562577	0.606810822104	0.939803439803	0.922517779262	0.824871782807	0.858203312942	0.936932504361	0.731760106123	0.885280020182	0.914953421137	0.82672198032	0.815577962882	0.808654055229	0.798028409532	0.862800730693	0.864008805185	0.854427925016	0.922700218489	0.847118066877	0.846511458977	0.967282883362	0.860804298691	0.839558298149	0.900650330972	0.741352201258	0.857418971157	0.875369458128	0.801665857394	0.908318481369	0.90547887913	0.0	0.369974848472	0.845834120537	0.919885913484	0.944089538509	0.884420928865	0.709463732898	0.866955420259	0.811788013868	0.828038855343	0.909352894944	0.897822375817	0.825443530939	0.8472743521	0.876360614873	0.707268877911	0.761200264559	0.8155354116	0.890268647025	0.879227259158	0.823377386197	0.95219123506	0.931748112974	0.897045724466	0.894840861366	0.84116158065	0.880725554455	0.813695705723	0.782799965496	0.831045865184	0.736132580796	0.772270187913	0.828895709901	0.919836747266	0.909647911633	0.881526626779	0.578906415788	0.765580158898	0.687285771224	0.893249347313	0.872500912446	0.893612565445	0.648367904808	0.896676506999	0.903445413034	0.904128902316	0.926428707044	0.863682456903	0.839035490439	0.894248692885	0.895794940526	0.865365544052	0.87915001052	0.712853323147	0.915804688559	0.849063872409	0.767823681628	0.698957517821	0.93678665496	0.972314674735	0.876009152528	0.881497100685	0.926374360116	0.930436205909	0.935220539829	0.884489457371	0.981294070366	0.974538372764	0.855263157895	0.849477853799	0.912055964386	0.817938706744	0.882662238827	0.894473796944	0.897756563246	0.878334229354	0.632878064835	0.874587458746	0.902311524953	0.871294654168	0.845794392523	0.896346870012	0.903177131361	0.88869103997	0.899766705549	0.643420386313	0.858774254769	0.89240972734	0.944717103436	0.867493039905	0.850994871795	0.881847978773	0.791341758537	0.92954370345	0.91497098646	0.877430815258	0.8783847981	0.86018957346	0.865340104329	1.0	0.806367278094	0.882982733921	0.887019338628	0.876777251185	0.89012650572	0.852806876175	0.867778549919	0.892612685697	0.862796323174	0.969553552588	0.932142438338	0.909949216794	0.890035392054	0.937230201178	0.882970608032	0.908009134981	0.836309775709	0.871932515337	0.836771936939	0.723757405816	0.874972883072	0.855142089406	0.833623845215	0.885313499557	0.885549132948	0.802687771814
EM066.T3.441647	0.887083765411	0.806926141587	0.830808751882	0.87724246869	0.774311479405	0.765281361938	0.808631037439	0.642025772482	0.81414659923	0.848710469757	0.879762968848	0.823166614145	0.741954383762	0.705396781354	0.930495524995	0.924033797528	0.802770757278	0.852932114614	0.912238540276	0.726902882576	0.853762765122	0.878322740536	0.817827868852	0.818155357468	0.743169596131	0.739170756212	0.82586487114	0.836958285993	0.797752808989	0.916125886192	0.803651320537	0.823989003834	0.945831495368	0.808165690519	0.809981814508	0.879966432271	0.755940552492	0.831217381649	0.808993095714	0.759800639738	0.885396039604	0.870290971153	0.369974848472	0.0	0.798637538172	0.897183276494	0.917479674797	0.835935897812	0.729654440539	0.829008378752	0.799981491193	0.812252362085	0.864862850328	0.829506837961	0.765577229471	0.781976614947	0.883968076748	0.611194309247	0.649375866852	0.751055007156	0.852312664108	0.84789067142	0.794163276059	0.929699666296	0.92376111817	0.860886277119	0.857049180328	0.79570683195	0.835704799848	0.771974990805	0.746255204086	0.80256731642	0.666022198353	0.714184719487	0.783512850592	0.864826528656	0.85572587917	0.812153060469	0.630112375383	0.711644990366	0.635916359164	0.837320574163	0.822945260778	0.883501870065	0.706549602666	0.852237745678	0.852993430566	0.857727163365	0.870922052783	0.826871055005	0.788570065972	0.862945540076	0.864271124265	0.852144380381	0.861127397604	0.742033528043	0.90023368686	0.802922787772	0.768899542771	0.614141579854	0.921687749667	0.963619929951	0.820845506101	0.845981517782	0.920453538843	0.898504215393	0.889772032492	0.868027801911	0.974239557561	0.957185445925	0.76657505365	0.801322393053	0.908979979211	0.762573099415	0.890245021566	0.897102222222	0.864596686132	0.826294558327	0.70042176815	0.881686861739	0.872840359364	0.823576381593	0.820151774356	0.873395385769	0.902799215719	0.894145163724	0.867313513289	0.588241651356	0.832496576906	0.843940435281	0.915710929943	0.852600297177	0.773358379615	0.854318014063	0.761002363223	0.917358892439	0.881061510611	0.84645431295	0.84270242393	0.821524536841	0.837577426015	1.0	0.785882155447	0.841735800893	0.850267857143	0.848398865018	0.849854665731	0.834258863733	0.816849479215	0.85652349264	0.825241784151	0.965751366941	0.897805105853	0.893855743544	0.883711708139	0.91544416175	0.859719617823	0.86287492023	0.770542896854	0.824549501802	0.80252016129	0.747480201584	0.831766951136	0.838622087133	0.812584016305	0.857109968537	0.86081493607	0.815571852083
