	EM031.441732	EM032.441683	EM033.441685	EM034.441676	EM035.441593	EM036.441587	EM037.441737	EM038.441649	EM039.441743	EM040.441709	EM042.441674	EM043.441739	EM044.441601	EM046.441741	EM047.441722	EM047.T3.441645	EM049.441600	EM049.T3.441671	EM050.441672	EM052.441625	EM053.441738	EM053.T3.441688	EM054.441707	EM054.T3.441749	EM055.441603	EM055.T3.441626	EM056.441606	EM056.T3.441716	EM057.441605	EM057.T3.441589	EM058.441637	EM059.441715	EM059.T3.441604	EM060.441677	EM060.T3.441729	EM061.441673	EM062.441720	EM063.441621	EM063.T3.441695	EM064.441592	EM065.441667	EM065.T3.441614	EM066.441656	EM066.T3.441647	EM067.441615	EM068.441712	EM069.441700	EM070.441682	EM071.441747	EM071.T3.441734	EM072.441643	EM072.T3.441632	EM073.441594	EM073.T3.441721	EM074.441596	EM075.441644	EM076.441622	EM077.441646	EM077.T3.441639	EM078.441658	EM079.441724	EM080.441727	EM081.441618	EM082.441607	EM082.T3.441751	EM083.441666	EM083.T3.441744	EM084.441599	EM085.441675	EM086.441698	EM086.T3.441746	EM087.441726	EM088.441638	EM089.441742	EM089.T3.441624	EM090.441664	EM090.T3.441662	EM091.441686	EM092.441616	EM093.441602	EM093.T3.441670	EM094.441640	EM094.T3.441588	EM095.441717	EM095.T3.441590	EM096.441706	EM098.441733	EM098.T3.441740	EM099.441708	EM100.441714	EM100.T3.441627	EM101.441623	EM102.441633	EM103.441691	EM105.441629	EM106.441745	EM107.441620	EM108.441694	EM109.441669	EM110.441723	EM111.441634	EM112.441630	EM113.441619	EM114.441710	EM115.441641	EM116.441657	EM117.441609	EM118.441693	EM122.441699	EM123.441687	EM124.441697	EM125.441659	EM126.441679	EM129.441689	EM130.441701	EM131.441591	EM132.441696	EM133.441663	EM134.441735	EM135.441660	EM136.441650	EM137.441680	EM138.441753	EM139.441611	EM140.441608	EM141.441684	EM142.441711	EM144.441736	EM145.441690	EM146.441718	EM147.441617	EM148.441631	EM149.441655	EM150.441648	EM151.441595	EM152.441730	EM155.441678	EM156.441613	EM158.441731	EM159.441719	EM160.441703	EM161.441598	EM162.441728	EM163.441642	EM165.441597	EM166.441748	EM167.441702	EM168.441668	EM169.441653	EM170.441651	EM173.441754	EM174.441652	EM178.441705	EM179.441612	EM180.441692	EM182.441681	EM183.441654	EM209.441665	EM222.441725	EMC01.441661	EMC02.441750	EMC03.441713	EMC04.441704	EMC05.441628	EMC06.441610	EMC07.441636	EMC08.441752	EMC09.441635
EM060.441677	0.649252060545	0.612073982039	0.585170485742	0.637328924423	0.602943643457	0.57703071873	0.631176667249	0.639633237989	0.583514333904	0.581887953724	0.665370290312	0.667768247758	0.684859001158	0.671472248225	0.784194243502	0.750886733983	0.60161363215	0.583548416642	0.683920900953	0.59939652259	0.661736957997	0.670926959652	0.582281428857	0.606722346781	0.598973701577	0.601070343952	0.631109799045	0.658000809456	0.592563482081	0.658876948985	0.583165737842	0.583968405603	0.733058303877	0.0	0.616451702498	0.647986427461	0.602275175259	0.639671740411	0.63019479079	0.612117348995	0.616665360705	0.625883240783	0.590368771384	0.567616188174	0.621830587355	0.694327610533	0.729768776178	0.60699671125	0.610408418068	0.568051121128	0.648899769355	0.65795493249	0.584267710146	0.595136573774	0.650076955364	0.57816689418	0.658235815002	0.63753714562	0.617561341199	0.604846330867	0.643192913499	0.647546912993	0.623842104073	0.710435221866	0.708432046961	0.628798649554	0.607796174249	0.611015077037	0.63291056521	0.609902312211	0.636109444306	0.618275249947	0.625431768093	0.590224059067	0.61435421451	0.634809682602	0.611175746579	0.605154013762	0.625176168352	0.575182474903	0.573420664192	0.575333605033	0.570510049198	0.717649811999	0.643645209629	0.639839263409	0.674456661518	0.662933015517	0.648923948829	0.611687878343	0.612073464295	0.634369283323	0.670489955332	0.645512956438	0.653126431408	0.644706183253	0.683676946398	0.626894126904	0.608315043333	0.616618474246	0.678390990357	0.76442637323	0.60813588077	0.579162937534	0.68675069475	0.604053478311	0.696867828319	0.661987452891	0.779373642503	0.783519866992	0.625094225359	0.572078018382	0.661286593495	0.610143430384	0.627305210577	0.647032317487	0.648354379224	0.632601944103	0.609684873222	0.683199362716	0.665242382368	0.640341164556	0.620945608042	0.659284434959	0.694274503046	0.662018214919	0.694434463507	0.618347303489	0.601964979366	0.583852202862	0.741299649795	0.611719697631	0.579770358597	0.620323922547	0.614009326249	0.681679362549	0.627832745751	0.672792508155	0.607179890893	0.665074727897	0.614123937799	0.985560702415	0.645639318636	0.624672405907	0.631918635759	0.634883234472	0.652164218785	0.667054887013	0.624609122673	0.659398444245	0.631189265639	0.751368539572	0.697217066731	0.617387541351	0.70358369104	0.679525165767	0.655339893608	0.710197709855	0.591775654385	0.589066956314	0.581134054842	0.632261627795	0.580670826742	0.644772587455	0.606925768067	0.602826259873	0.624930620639	0.631706081023
EM060.T3.441729	0.656295682745	0.570492730218	0.627956683771	0.693018927004	0.591585735703	0.581613925206	0.684222147431	0.614195689871	0.574331246319	0.644893451878	0.624279754792	0.645903318064	0.666923139856	0.620238309787	0.791818674603	0.771500718424	0.607499071043	0.606166389358	0.723552988293	0.564244578124	0.717372938121	0.729298886612	0.614819181727	0.614434002205	0.556151141561	0.575292604935	0.588345497121	0.610231475251	0.601547801793	0.656808483676	0.587543707955	0.542486649206	0.768114476426	0.616451702498	0.0	0.684127459397	0.594458445817	0.608102130464	0.607889933114	0.575398529608	0.617236417515	0.622292284828	0.635917802248	0.582092453827	0.65475384847	0.669475941279	0.736516827997	0.599007241683	0.594218849095	0.599372167619	0.630613949682	0.649240319053	0.671477681942	0.641057063957	0.590349618555	0.557375402738	0.70368532037	0.627116222357	0.610540743873	0.602933241176	0.636535071124	0.666620321156	0.60878447939	0.724413902735	0.709597201448	0.639410692222	0.667504980873	0.650071715	0.625581921558	0.598772811773	0.58547009493	0.38424163269	0.666362064263	0.641730341548	0.625056551651	0.662377168874	0.632429770229	0.591523383747	0.586560567562	0.590262051939	0.607252570128	0.604488308147	0.619907464951	0.690651086191	0.602701754926	0.664733295887	0.670884263575	0.671724767509	0.646189345448	0.568984448449	0.564246292981	0.640082357686	0.643156765038	0.617796912358	0.665725255153	0.588963117781	0.640851707731	0.568180980903	0.591579038252	0.623950972375	0.716421294471	0.790592786192	0.606985835798	0.602319556083	0.721278116028	0.672064289606	0.711822277896	0.672192986929	0.7899267878	0.82819236016	0.63879967557	0.587280877009	0.719909317894	0.585890670406	0.655767962851	0.658786292926	0.692419075321	0.591715669303	0.602371868324	0.69408078772	0.64937097799	0.659170810606	0.636887762084	0.652808776319	0.700383368846	0.683037890948	0.691470856315	0.61358127881	0.614868464319	0.617910417704	0.789197299779	0.648209810525	0.55421244537	0.633002218797	0.627357886814	0.681332751408	0.662816760547	0.656808850574	0.621934605534	0.658949398798	0.605558252464	0.988846801802	0.621377114064	0.64769955898	0.635858369691	0.661490228739	0.666104936608	0.626261172814	0.636125485143	0.66325854847	0.646451147071	0.748705570043	0.700970658544	0.675067127339	0.702191163296	0.688056413681	0.652201482522	0.744153474325	0.567979468464	0.603177149525	0.630348445562	0.606437524735	0.589301633369	0.618035531222	0.59433961681	0.576303959321	0.627573176862	0.626562753942
EM061.441673	0.615763136306	0.646214650765	0.606559873785	0.580107551761	0.594842474832	0.586545109794	0.669494673999	0.69841309891	0.618600613711	0.581483743357	0.635167081552	0.670462117321	0.727234679688	0.74174918795	0.755721651462	0.633550285749	0.582945622466	0.605956385629	0.665210699346	0.668517954783	0.55605953758	0.686741762082	0.634771859498	0.634699050994	0.627320394645	0.639837778175	0.684700975151	0.706707935774	0.607241656701	0.701745517761	0.615080705154	0.635575294799	0.763328460026	0.647986427461	0.684127459397	0.0	0.588896255575	0.633700588368	0.652516792862	0.647927142094	0.66962323079	0.654289352006	0.696156551235	0.663292330294	0.688938978672	0.761436514015	0.774843140218	0.584665959776	0.667136180472	0.58749926907	0.700030708006	0.712990149203	0.61444430972	0.591135444203	0.648047771846	0.639462793826	0.670285182378	0.727589419622	0.645778229514	0.644415149158	0.696164300918	0.73909213411	0.575208772125	0.681782768261	0.644953758194	0.589411889886	0.567625673407	0.573866912857	0.624252272088	0.674075257078	0.686980578931	0.688057634211	0.663143371466	0.646253930173	0.61723833276	0.580047709073	0.560246413763	0.587696636945	0.700386496361	0.589554263751	0.650753867245	0.638012017455	0.606813480307	0.803512437984	0.661449686695	0.653755084998	0.70192541014	0.68913532589	0.651589736378	0.682153304848	0.661759563335	0.704215728813	0.726843674381	0.721693220063	0.594007423711	0.765806750767	0.78774614656	0.691948536017	0.696573236448	0.657627009834	0.68641284215	0.75068334672	0.599245853506	0.649037826045	0.7106963201	0.684565112096	0.730315073346	0.662601508624	0.714227123466	0.741943274879	0.602203981075	0.650562782046	0.660119925035	0.661110709434	0.676322441299	0.668660437565	0.684534121951	0.659034514668	0.694368218827	0.71145177576	0.683966937032	0.690369007848	0.633488191673	0.723391486354	0.640702004078	0.67884805619	0.709706587516	0.675553046406	0.586718145734	0.649855814275	0.762243668377	0.627828594233	0.628116761292	0.616571624564	0.678188353826	0.62791271935	0.644609035526	0.65643191899	0.671636873135	0.745059466039	0.632910028913	0.989544838581	0.619192269864	0.617886764032	0.656114105222	0.690067958496	0.703332992403	0.706463600003	0.696124816517	0.731465859694	0.645376269455	0.706224563903	0.725720034753	0.620014319301	0.711883215305	0.718690775266	0.717191896645	0.72032777502	0.642129946102	0.580813493419	0.609585720215	0.707913813739	0.547960004031	0.667897080143	0.634366352638	0.68071454972	0.661038116095	0.634324702943
EM062.441720	0.605642783853	0.544703156082	0.579012116325	0.644528360628	0.552606180771	0.54182723473	0.66399392811	0.615120797203	0.525363920397	0.594366471627	0.593137608773	0.625885780807	0.614955157345	0.632847368716	0.805039761162	0.727932705275	0.577362705963	0.582258955053	0.702061187327	0.541790735361	0.639244372507	0.719021501053	0.574732868025	0.598148472765	0.517033755202	0.514815595018	0.585096894049	0.622671332233	0.563178363428	0.653829298331	0.540965238301	0.557998209305	0.779675764957	0.602275175259	0.594458445817	0.588896255575	0.0	0.56712597414	0.552114065298	0.565090760385	0.601433690164	0.581478122161	0.604005220613	0.542898502942	0.653923061965	0.690311640633	0.761327378196	0.489977543226	0.569101443041	0.529885637248	0.603342739425	0.637787195733	0.611758450093	0.591830436914	0.568484333013	0.53173907509	0.663225252125	0.654010949956	0.601403483186	0.574933932863	0.606355520097	0.684041028467	0.545278195719	0.723907806408	0.698656494144	0.5759033898	0.568047110633	0.583266771091	0.582287323921	0.586121969698	0.594736880135	0.590012174605	0.621508590539	0.580703888831	0.521047403185	0.606478965367	0.600307970725	0.511066105779	0.566400721607	0.512973573207	0.567427485665	0.583038200182	0.571148205863	0.738167666753	0.556483859904	0.676810468662	0.684720320616	0.671549403326	0.62434527119	0.603128857212	0.557417996679	0.61918649018	0.642278160708	0.633202307441	0.611056462428	0.66391326526	0.702228396181	0.602985048584	0.591534649983	0.59658267729	0.715907177633	0.774406973713	0.60732304295	0.579465285043	0.712094108149	0.648048911029	0.720510616457	0.628742869334	0.755388353522	0.780925070851	0.569587521471	0.568935758901	0.693546012051	0.599065143251	0.622758739091	0.641037027394	0.676680067014	0.603723793271	0.609767065304	0.72218120626	0.649700726903	0.685401125559	0.58939275082	0.670038279675	0.669805274315	0.689850782307	0.686947955578	0.606122903282	0.532456424668	0.579377776682	0.781085928308	0.595129562711	0.543364665416	0.583421558084	0.60698364315	0.649897632996	0.64180537433	0.626938276145	0.624966025423	0.650663742805	0.577576782154	0.990486745083	0.581229972157	0.595569813275	0.603891317097	0.648762085634	0.651339340476	0.649844561633	0.621176695527	0.643300164708	0.601045444615	0.717283265375	0.6675038237	0.655352477249	0.733619916017	0.692189944425	0.664786261643	0.755059179873	0.523268083609	0.548652672126	0.611443459735	0.613435666928	0.545727509634	0.609202926251	0.572622992494	0.601906359926	0.604994300606	0.57356918425
EM063.441621	0.649093565777	0.609921692488	0.616938483593	0.662694148828	0.610536720657	0.584458957399	0.691919020577	0.640245059779	0.591442281028	0.627862798283	0.61252745319	0.670473719618	0.696423431513	0.693092706625	0.791198353627	0.726614673365	0.600130634018	0.620274880343	0.721173335469	0.633898165396	0.681802960195	0.742971832557	0.632444251796	0.655491377445	0.595168255234	0.590443365404	0.618920265431	0.656969545514	0.577129059239	0.656959529772	0.607911005896	0.611033282672	0.766700049448	0.639671740411	0.608102130464	0.633700588368	0.56712597414	0.0	0.504369458421	0.614397983798	0.592762082099	0.601133197038	0.668170598305	0.624611707003	0.688657900308	0.725553507514	0.764798606423	0.549498521682	0.633776810857	0.597193372725	0.628609748762	0.668127446001	0.650180040308	0.633942318019	0.594754501406	0.57667799961	0.705942707694	0.665807288653	0.62174862101	0.622478793561	0.633879699387	0.693094203189	0.577505080472	0.759140752861	0.729143765377	0.580147401038	0.600574362179	0.630306423856	0.640932799382	0.652653803353	0.631612615159	0.596262327566	0.677421048419	0.632573014616	0.582479090211	0.632355952854	0.62237879062	0.564685621591	0.639968503307	0.581761609583	0.653541519481	0.632786609895	0.615452762853	0.735684852713	0.586408014961	0.680074973648	0.717303550712	0.704080142616	0.614913137922	0.629124405487	0.618609089131	0.672842113851	0.68890335456	0.659728900816	0.652253008198	0.697296579261	0.71588235568	0.630504069127	0.669090206824	0.642722133135	0.702007382077	0.794711933893	0.613377009969	0.634815706556	0.733546377375	0.690429099789	0.688722586907	0.643397604868	0.765999785711	0.813001536134	0.590209690164	0.640615322474	0.722393425752	0.616901621649	0.65661109493	0.664954616196	0.721004776693	0.630321925105	0.686017265785	0.715708549432	0.674302191077	0.73044663334	0.649976517208	0.677573841819	0.655379471732	0.684332586839	0.700726307859	0.655924551274	0.561842272652	0.633338514323	0.826593029979	0.637937386381	0.590185805505	0.611760805233	0.65604150686	0.625081142476	0.693991601505	0.637620780862	0.656685448997	0.66611506798	0.632481809474	0.990266436506	0.631168478751	0.619052897525	0.623182169566	0.683174397105	0.711454164934	0.679202126649	0.658213107798	0.686932595718	0.664957481057	0.72907300228	0.723688889286	0.676409639167	0.700224177379	0.72424885519	0.681095579011	0.782552179891	0.619456447721	0.601204105904	0.62671970726	0.666500789554	0.591583949908	0.658358786226	0.618244907958	0.606877141252	0.652652268557	0.628874185899
EM063.T3.441695	0.618279016213	0.578308990425	0.62564664291	0.651278675067	0.587382225684	0.59412744058	0.67276773071	0.624161704216	0.577958049365	0.639475502887	0.610511953824	0.657829238607	0.666246867282	0.679722764142	0.802906225768	0.753818544189	0.608317451053	0.607690327154	0.709260077464	0.614019700077	0.664603301377	0.721385640058	0.622960132307	0.635386285305	0.577214075754	0.576714926152	0.620781932995	0.634818571093	0.582123593767	0.626583886706	0.594965796867	0.592618215363	0.75177888418	0.63019479079	0.607889933114	0.652516792862	0.552114065298	0.504369458421	0.0	0.62104186658	0.603250825523	0.600898678562	0.668372012741	0.615286668984	0.683281507419	0.687782359382	0.740641785455	0.537623845957	0.607612362387	0.600620208321	0.605332131919	0.655421079124	0.650942617305	0.627843029728	0.58385381675	0.550762739472	0.672129868056	0.646217077969	0.627111967132	0.604375235377	0.586530524519	0.666421987638	0.594719452863	0.753923648142	0.731927764429	0.593571153275	0.619762270611	0.624511816543	0.635464078692	0.635561656447	0.634608192812	0.616715271765	0.664870790108	0.627713311114	0.589707488964	0.608335262989	0.612074453865	0.544148189205	0.626330721634	0.588186651976	0.652624327918	0.618884955102	0.621122824321	0.741888311473	0.61301308287	0.657606248995	0.681958628899	0.661703286226	0.603300373179	0.609563934681	0.616003602161	0.641197915575	0.62120556924	0.643219047684	0.607699667968	0.687140583473	0.698780675458	0.598137450033	0.638671529878	0.620482830453	0.634751769891	0.750151792275	0.598310832503	0.629155609979	0.671171294934	0.634920578344	0.691471808974	0.6123387641	0.741108737631	0.773465972441	0.570787701004	0.604527096307	0.704372015117	0.631987876179	0.650394520851	0.648674051733	0.675347329693	0.605879847487	0.66011241903	0.702336104249	0.641908280003	0.696623319188	0.62866144284	0.65312560861	0.665018862509	0.676494630569	0.662510544253	0.630165455031	0.571579872203	0.612139326296	0.791203640709	0.623849431223	0.559589351508	0.582694508703	0.635025385569	0.653627815929	0.662220162588	0.593677552693	0.610669824235	0.628918218255	0.614995672112	0.989337370153	0.595098881949	0.613826818136	0.589469444923	0.665734374265	0.670492365364	0.633579415978	0.604966194739	0.65927150561	0.635312233035	0.694527623102	0.671559840273	0.665953064486	0.690947335391	0.684683476597	0.659664899509	0.754525574842	0.583625682328	0.589381291142	0.619314096024	0.630669685142	0.606131151779	0.635771436414	0.620508139574	0.577856410564	0.649360119718	0.589422302502
EM064.441592	0.651026637496	0.513990410193	0.578546231809	0.660883864398	0.586401805806	0.561517054868	0.664707434722	0.594612297308	0.566543651188	0.620693927048	0.567269715688	0.667931669178	0.630650435116	0.622120769394	0.7979171061	0.765172191648	0.561382325617	0.559428392733	0.721684468823	0.554872825095	0.684841573042	0.737539711757	0.57121265029	0.576491002977	0.55665943894	0.581783372685	0.594478573746	0.605481743289	0.584754514543	0.652630017263	0.517937487884	0.551627092223	0.768298659707	0.612117348995	0.575398529608	0.647927142094	0.565090760385	0.614397983798	0.62104186658	0.0	0.606905110537	0.614764655121	0.57687929201	0.541099884444	0.637433601538	0.715502512433	0.770490466453	0.561822427778	0.53092184423	0.606148798586	0.579564541775	0.611295871351	0.647498985706	0.63348334987	0.611932804338	0.588749847646	0.701856082994	0.671933933798	0.622722243786	0.640745300921	0.649652213867	0.653676790747	0.557305487828	0.764217983769	0.733005798216	0.660025028391	0.646466015887	0.588982338327	0.569362225455	0.560882143584	0.566145091665	0.576964321139	0.619347507313	0.602437016113	0.585143488579	0.643608292405	0.634883581046	0.585585392595	0.57683979704	0.517176785371	0.53375949679	0.594656058051	0.572287681864	0.740389516028	0.603481577698	0.664561774579	0.68435596347	0.683948023904	0.672968785017	0.567577418017	0.552693861875	0.634609206366	0.662747918867	0.624654058795	0.650411748146	0.632311896003	0.680699642173	0.58427013847	0.569917789671	0.598297416186	0.724796237632	0.802660291235	0.625276526465	0.606888953777	0.738551414335	0.661382241368	0.707841171857	0.657489529826	0.795812299083	0.816707670117	0.631253339198	0.619801298681	0.717852712044	0.620199430736	0.658780323396	0.645189390311	0.698110893358	0.626414383447	0.604779885697	0.725868055448	0.663270445164	0.668922456845	0.579947206033	0.68688158425	0.686492765428	0.697513662513	0.714950474742	0.611029906456	0.57405654487	0.590404246494	0.816985063439	0.625231615982	0.586944643392	0.630254643179	0.602814130538	0.685280719241	0.686005541901	0.69036040573	0.641568130476	0.650385799715	0.597125421902	0.989386417446	0.60919540349	0.610310866314	0.645714505617	0.64494342259	0.684226319536	0.647582835243	0.644653920526	0.654700911623	0.594690911685	0.732880433547	0.707449916471	0.676511130274	0.738676774715	0.696906645794	0.655519324228	0.7489756932	0.546922433502	0.591900124302	0.608592911255	0.592888668248	0.589086492926	0.596212640336	0.564439007828	0.591962205854	0.600613757623	0.56768096827
EM065.441667	0.638816396711	0.626665741064	0.614156471622	0.661469494721	0.626819574607	0.616946960025	0.710242038558	0.651622590086	0.592177893272	0.630087877732	0.610001536442	0.699047265876	0.700114101119	0.660126330332	0.771356527719	0.727240711894	0.605563538316	0.601020719064	0.728043288647	0.623378508932	0.712890737128	0.727498611237	0.625961463839	0.643563815646	0.61591364821	0.625761800352	0.629883997283	0.647941935402	0.60418496783	0.63245067713	0.626037816468	0.590805067674	0.749049640293	0.616665360705	0.617236417515	0.66962323079	0.601433690164	0.592762082099	0.603250825523	0.606905110537	0.0	0.432659388197	0.649948475936	0.646720643197	0.688498203754	0.686721226255	0.751391727683	0.589841161711	0.646847176308	0.587136151669	0.629534648408	0.641079200985	0.655643934995	0.623519538705	0.656237890392	0.576654910118	0.681599458461	0.663968709212	0.683187922099	0.650190253175	0.671997861262	0.681692943114	0.627223957542	0.716636707934	0.70813446845	0.641280375837	0.655590822685	0.64760661662	0.627735017069	0.638324383514	0.624446930637	0.606261828868	0.66541296487	0.602145515718	0.591958554757	0.665200413793	0.644442980968	0.586513067059	0.638558231079	0.624477650831	0.639396622184	0.616040964755	0.597822626153	0.716292008906	0.628573067856	0.679449068597	0.70069664779	0.690859308573	0.674023704937	0.632197290837	0.617847563349	0.671800735178	0.661849847722	0.650687495677	0.642601335371	0.670557450005	0.71016653759	0.665548785148	0.636003625883	0.633450651143	0.689398795727	0.761298894775	0.624981041961	0.610341111296	0.710343058062	0.660369206401	0.718485027802	0.658789469117	0.758362636183	0.78742668461	0.632129993541	0.614968149291	0.716920798915	0.660851294183	0.680656075381	0.649199540255	0.679684066287	0.640332377998	0.658823604723	0.705722095935	0.676003375332	0.71203750742	0.649020482338	0.659314080344	0.662906548871	0.691621989011	0.718150834993	0.65520592769	0.622980924167	0.638187600783	0.783134906863	0.639826686353	0.608742890143	0.633016474593	0.640690830595	0.661945123943	0.665834778498	0.653610778544	0.638376292625	0.673036282444	0.658557709381	0.987563948604	0.638017561723	0.672942114115	0.643852437628	0.670973076906	0.694228231812	0.670848178365	0.652294226973	0.687081363798	0.653045847634	0.699054043134	0.710245857291	0.688864078116	0.712614010636	0.721403995536	0.670942206247	0.749458659456	0.616819712939	0.610646865325	0.603074341889	0.630044877499	0.636358714997	0.665903451133	0.619533653306	0.632140040284	0.663256484113	0.632814016549
EM065.T3.441614	0.646274737764	0.605106775759	0.620689290534	0.641100251317	0.609507166231	0.596771820911	0.698652698828	0.645297190234	0.563513235205	0.594691366283	0.599863311575	0.705871417852	0.691397904976	0.653663288874	0.786123133653	0.728450776638	0.599515198702	0.610699918025	0.726603215837	0.616115785906	0.69925274417	0.723401027834	0.624512291756	0.648316172693	0.60050722355	0.612803581259	0.634065685663	0.636298683756	0.621577140374	0.659596258375	0.61489793071	0.589198049591	0.753557145604	0.625883240783	0.622292284828	0.654289352006	0.581478122161	0.601133197038	0.600898678562	0.614764655121	0.432659388197	0.0	0.622131455799	0.615516200693	0.675027113116	0.689953169591	0.746624650202	0.579912547417	0.634077619418	0.58010331551	0.633361089394	0.631571045986	0.636610839927	0.609880769881	0.628169461489	0.570299723919	0.684809345087	0.653979957883	0.671922456224	0.642310922995	0.660077080762	0.676787953989	0.615510635778	0.705872550992	0.70423520137	0.614303447734	0.633504484085	0.634694107035	0.608173254711	0.604863772408	0.588879172127	0.606692661353	0.647477025092	0.578211458325	0.582133906037	0.6572342196	0.627785832381	0.580899012408	0.599031222531	0.617407516393	0.637756103964	0.608640337673	0.591236418865	0.70779413193	0.614353655296	0.680511992239	0.720498093571	0.707055231643	0.669024691072	0.617565520335	0.612829669315	0.66275980622	0.668041430045	0.663149320748	0.627835546121	0.656166769967	0.687470242478	0.653828296349	0.627196237369	0.625254992942	0.700798290605	0.759343861966	0.618638010493	0.614736255945	0.701964455258	0.638467046762	0.71933017595	0.648339038672	0.742306743732	0.791429960782	0.646481302807	0.596036931228	0.710395212863	0.644919667613	0.676967947884	0.654983155482	0.697032041946	0.634614964161	0.640462734309	0.710479192546	0.664212964672	0.687745468806	0.623124029305	0.650017175424	0.652193168821	0.691191951378	0.719003905538	0.627283727565	0.629621847773	0.631420642895	0.786267045449	0.616112126914	0.60243481753	0.613875505206	0.646995494032	0.648535453712	0.648944299132	0.636599609409	0.634681552007	0.674016301896	0.642957136948	0.987720202366	0.624887434794	0.665776553048	0.63504305127	0.660515512318	0.685168654461	0.661056697238	0.658631535716	0.68186813866	0.641822143231	0.703186580508	0.700220038551	0.678816546249	0.713544505062	0.723538806221	0.661826241169	0.743808469383	0.599998649734	0.595564929394	0.583724591262	0.610317647642	0.620011465777	0.651645831517	0.589548566809	0.614044202307	0.642409983163	0.616065455042
EM066.441656	0.692308428406	0.580900331117	0.596980416068	0.695375990155	0.628425077799	0.586785048694	0.666671169411	0.600214171442	0.606667523153	0.62306412824	0.641342829887	0.689961834232	0.681990633107	0.608953255122	0.790229477822	0.769945300253	0.603824325957	0.603281459611	0.731118961959	0.590374611668	0.70956407158	0.728184261725	0.591592829757	0.610215439353	0.5902994722	0.591661760277	0.607196671266	0.602811411794	0.639707944221	0.687112354246	0.582660094677	0.596600794202	0.766342832802	0.590368771384	0.635917802248	0.696156551235	0.604005220613	0.668170598305	0.668372012741	0.57687929201	0.649948475936	0.622131455799	0.0	0.43991533954	0.603509775856	0.719193117404	0.76740911631	0.626623336654	0.592572669373	0.617136359388	0.651702178598	0.646332252171	0.646327331717	0.655532779031	0.638612665531	0.620916543234	0.708584240613	0.668407114318	0.644495689463	0.644131008813	0.641831628324	0.676242181385	0.637971780916	0.765326797566	0.737674418887	0.699473073123	0.677685876586	0.622825228399	0.632398777038	0.596377601419	0.589078575296	0.629346352472	0.632364203045	0.592151369662	0.609696286225	0.673323475163	0.670315872186	0.637804653802	0.578848089201	0.59664331195	0.581415558166	0.627909630851	0.612463496837	0.698089854906	0.616462252596	0.677247276448	0.712745746134	0.694884018023	0.690732928483	0.605846451826	0.610510372079	0.643006080051	0.700482618196	0.637370935723	0.690153163865	0.607969046715	0.652391472508	0.615789721076	0.593609006002	0.62482127794	0.733002047457	0.792018687103	0.662965466269	0.618476545162	0.730044135975	0.675431969856	0.730696970669	0.687851235994	0.811596774474	0.814074808463	0.664341758066	0.618537340589	0.739366863216	0.640170820075	0.647113121432	0.6872700615	0.663313145439	0.655789032089	0.565318454007	0.729130443045	0.682223713441	0.636473478844	0.603528766953	0.679450023854	0.711234784967	0.70101719415	0.730224632789	0.605365913234	0.630990928801	0.636608238524	0.810953194064	0.632643430749	0.612769296304	0.676516292855	0.62386196159	0.693761387466	0.671462766686	0.698795505135	0.673863937169	0.670374220031	0.635440955064	0.985119413002	0.637567160777	0.668809194708	0.682190548336	0.657291983986	0.658061971207	0.652872479931	0.657364701488	0.673956727502	0.646871618523	0.761442420345	0.708833234723	0.698916557623	0.722529307499	0.708836917281	0.664506132871	0.727847531848	0.599204315116	0.630468880891	0.608030690719	0.606235385876	0.626335101256	0.636390101222	0.606052058513	0.623921170514	0.602849198505	0.619264531183
