	32I9UAPQ.518112	32I9UNA9.518098	38U4VAHB.518100	38U4VNBW.518090	41E1KAMA.517991	41E1KNBP.517985	59S9WAIH.518013	59S9WNC6.518055	5EKFOAO4.518164	5EKFONB3.518125	5TA9VAT9.518088	5TA9VN6K.518161	6G2KBASQ.517999	6G2KBNS6.518045	82S3MAZ4.518145	82S3MNBY.518050	8XBKGABK.517998	8XBKGN9F.518085	A8A34AP9.518086	A8A34NCW.518023	BFJMKAKB.518159	BFJMKNMP.518102	C0095.N.518123	C0095.T.518141	C0112.N.518001	C0112.T.518024	C0133.N.518051	C0133.T.518133	C0134.N.518072	C0134.T.517988	C0149.N.518039	C0149.T.518132	C0154.N.518002	C0154.T.518091	C0159.N.518042	C0159.T.518087	C0186.N.518143	C0186.T.518019	C0195.N.518110	C0195.T.517986	C0198.N.518081	C0198.T.518166	C0206.N.518065	C0206.T.518053	C0209.N.517984	C0209.T.518128	C0211.N.518117	C0211.T.518096	C0212.N.518167	C0212.T.518155	C0225.N.518047	C0225.T.518033	C0230.N.517992	C0230.T.518144	C0235.N.517993	C0235.T.518049	C0240.N.518020	C0240.T.518052	C0241.N.518043	C0241.T.518067	C0245.N.518071	C0245.T.518151	C0252.N.518016	C0252.T.518006	C0256.N.518170	C0256.T.518080	C0258.N.518014	C0258.T.517997	C0268.N.518089	C0268.T.518114	C0269.N.518130	C0269.T.518150	C0270.N.518041	C0270.T.518163	C0271.N.518022	C0271.T.518078	C0275.N.518076	C0275.T.518032	C0282.N.518138	C0282.T.518000	C0285.N.518084	C0285.T.518044	C0294.N.517987	C0294.T.518134	C0306.N.518003	C0306.T.518122	C0308.N.518154	C0308.T.518162	C0311.N.518124	C0311.T.518131	C0314.T.518025	C0315.N.518021	C0315.T.518034	C0318.N.518105	C0318.T.518140	C0322.N.518165	C0322.T.518018	C0325.N.518109	C0325.T.518083	C0330.N.518148	C0330.T.518035	C0332.N.518027	C0332.T.518017	C0333.N.518126	C0333.T.518046	C0334.N.518066	C0334.T.518147	C0335.N.518107	C0335.T.518115	C0341.N.518101	C0341.T.518113	C0342.N.518068	C0342.T.518093	C0344.N.518103	C0344.T.518029	C0349.N.517989	C0349.T.518111	C0355.N.518077	C0355.T.518157	C0362.N.518069	C0362.T.518026	C0366.N.518094	C0366.T.518172	C0371.N.518009	C0371.T.518139	C0374.N.518099	C0374.T.518127	C0378.N.518158	C0378.T.518104	C0388.N.518136	C0388.T.518015	C0394.N.518031	C0394.T.518064	C0395.N.518054	C0395.T.518075	C0398.N.518152	C0398.T.518092	C0399.N.518011	C0399.T.518153	C1.S.518137	C1.T.518120	C10.S.517995	C10.T.518056	C3.S.517996	C3.T.517994	C4.S.518169	C4.T.518118	C6.S.518082	C6.T.518061	G2OD5ABL.518057	G2OD5N55.518146	G3UBQAJU.518060	G3UBQNDP.518121	GQ6LSABJ.518010	GQ6LSNI6.518106	HZIMMAM6.518095	HZIMMNL5.518062	I7ROLN9P.518079	JIDZEAPD.518149	JIDZEN4J.518073	KIXFRARY.518160	KIXFRNL2.518129	LRQ9WAHA.518036	LRQ9WN6C.518048	MQE9OAS7.518008	MQE9ONGV.518038	MQETMAZC.518171	MQETMNL4.518037	O436FAO8.518097	O436FNP3.518007	OTGGZAZO.518108	OTGGZN5Y.518063	QFHRSAG2.518005	QFHRSNIH.518116	R8J9ZAGC.518059	R8J9ZNOW.518040	TV28IANZ.518070	TV28INUO.518004	UEL2GAPI.518173	UEL2GN92.518058	UTWNWANU.518168	UTWNWN3P.518012	UZ65XAS5.518119	UZ65XN27.518028	XBS5MA8H.517990	XBS5MNEH.518074	XZ33PA3O.518135	XZ33PN7O.518030	YOTV6ASH.518142	YOTV6NC8.518156
32I9UAPQ.518112	0.0	0.266340412431	0.532801909402	0.603443596805	0.42966373655	0.622056336348	0.614112692379	0.67257660987	0.603996648208	0.606746287396	0.41801906651	0.54644004957	0.600359022535	0.596310767836	0.67351736322	0.65015176616	0.543588227459	0.757289435738	0.511347663855	0.53250693613	0.596215975956	0.706228716997	0.539116964961	0.523229336028	0.51142583837	0.382572620492	0.547045670215	0.494832908068	0.515625041421	0.248685068522	0.262406903783	0.314142838214	0.657038181795	0.352768975449	0.643022502861	0.31949331439	0.69884755529	0.725152543857	0.714611114386	0.488067807524	0.810950314873	0.629645201205	0.696327822565	0.814257516108	0.697402405005	0.6109819413	0.577552153655	0.592149444974	0.628892122446	0.546755790643	0.689354024606	0.234502736239	0.588818509589	0.341250298631	0.577512426376	0.444004851709	0.616437539747	0.650962498896	0.703097955156	0.271451367028	0.609294935841	0.197405064546	0.589040915788	0.266082943708	0.676944190382	0.713234620924	0.640322754744	0.502259387564	0.590749053277	0.298408287205	0.643029721011	0.518104663618	0.66410492411	0.7163434048	0.575285387479	0.578895660094	0.741710587965	0.519330689838	0.659285768777	0.458458159126	0.554976574142	0.399891821358	0.5791687804	0.502918872784	0.580982907106	0.603211488096	0.649539616589	0.670484780363	0.48303002197	0.560757441834	0.90139359552	0.701050310452	0.571723922562	0.361697056643	0.247969190619	0.601544828398	0.643734643051	0.713432977511	0.761906658171	0.683417812277	0.684053018402	0.579714525767	0.506250727851	0.632100576181	0.601775397681	0.664660735332	0.569910835795	0.610506488843	0.585884648987	0.581094721844	0.471372800407	0.648603402495	0.569000916667	0.639851331311	0.602644992573	0.702450883739	0.338828165832	0.628951784652	0.518777432386	0.621987282764	0.254858252488	0.620741329287	0.643945471027	0.464696892775	0.310384526186	0.71314425341	0.638022687756	0.556345092779	0.242271435292	0.654783583045	0.650640080534	0.646401747347	0.640108153142	0.633705461207	0.281134516647	0.397978032838	0.527043935235	0.622805417166	0.58085455829	0.662585292099	0.720026971924	0.723271487408	0.624096943747	0.896746823514	0.928944941283	0.608772462522	0.569123990439	0.553603002008	0.465545431728	0.488280426487	0.756283430999	0.529242909967	0.47237262437	0.59668188179	0.625755646188	0.340156626893	0.544202263599	0.69761897156	0.680542087033	0.59036433644	0.653264075361	0.28224393118	0.628802123802	0.643247337723	0.28341117048	0.616304918154	0.700332830019	0.622471724807	0.387454275489	0.453487342193	0.450040363356	0.588929888725	0.717605806202	0.708700948692	0.211155658704	0.270156737773	0.68789503054	0.803296362506	0.609007711046	0.612558337557	0.619415773967	0.774386675692	0.820997902105	0.624523958793	0.784785762662	0.775250882956	0.59837314826	0.575412729495	0.555992004165	0.580039012793
32I9UNA9.518098	0.266340412431	0.0	0.487807505948	0.479726962166	0.315299135452	0.450444006246	0.467742913508	0.510088564381	0.556757401309	0.578304280578	0.51746923594	0.582398803577	0.597955214024	0.628665456355	0.586927868181	0.566696393204	0.548258988225	0.830506286737	0.40212176912	0.432455450152	0.657558719931	0.792551467617	0.590482850453	0.360107770058	0.470965720853	0.403903055955	0.366469864271	0.323708853999	0.437619467771	0.246266671847	0.387655873846	0.433747720224	0.490228325298	0.452644273186	0.449709451112	0.511824061423	0.513942999126	0.542040141209	0.554528481483	0.346325206194	0.634711725448	0.453391315339	0.498716442668	0.876582024427	0.524429094357	0.664420417869	0.412431256548	0.407251263566	0.435844873992	0.456632698422	0.525918079035	0.392017459459	0.44576305384	0.35480240118	0.407982847067	0.472309396503	0.633283544395	0.495796482662	0.529054182618	0.290422802356	0.426989421779	0.232210815401	0.431386200299	0.284014228062	0.518550426208	0.530615488446	0.468797334672	0.345435113616	0.429862842799	0.286164565855	0.462133384082	0.393856017902	0.488357538929	0.535577580501	0.476675771139	0.440153503091	0.559881224044	0.350641956798	0.47688798498	0.290733852567	0.378846299243	0.292242944002	0.492490952126	0.386618080747	0.396068839267	0.395759561314	0.487943524146	0.488908304572	0.346401579243	0.601542207187	0.968379127972	0.518244278239	0.526970063707	0.362094776996	0.4211236992	0.495390468795	0.479265153495	0.534287111231	0.584442024887	0.509119869159	0.505301956106	0.419039586874	0.300145618453	0.507271632211	0.463570243063	0.489176533537	0.48787899374	0.473020633891	0.414229774194	0.420706866669	0.668305897181	0.491302106781	0.396840936959	0.46399222255	0.427708220134	0.524766732523	0.557107646386	0.444444125658	0.372295364515	0.481539030772	0.345691044434	0.462226614941	0.457509933436	0.421496763098	0.404779004802	0.532784887675	0.459751477995	0.492900113591	0.376845951607	0.532975427956	0.524594818897	0.484959455802	0.433541504125	0.529268842324	0.34116476205	0.429749878401	0.61771408765	0.417553590201	0.400031481942	0.547741042308	0.549978050888	0.540367104577	0.446269687763	0.965064625955	0.999106940118	0.438450733422	0.403193244067	0.590233001755	0.542462770998	0.545538237892	0.838906000466	0.361409357717	0.520472035215	0.518476895258	0.54132305296	0.420759368159	0.522545691527	0.764915982091	0.736609579151	0.640736930398	0.742687997464	0.46804672786	0.71778337232	0.58438313663	0.387025066472	0.435420780903	0.523925238554	0.465336762865	0.231816522416	0.530666951773	0.416132211286	0.573025792652	0.799301057575	0.783642222715	0.336245145594	0.35530327623	0.76796507289	0.872607631725	0.573107361713	0.614631833625	0.580504113213	0.576044450433	0.887843030016	0.684671715047	0.872667177603	0.864205106608	0.59142644759	0.588774181446	0.393840138807	0.406238731928
38U4VAHB.518100	0.532801909402	0.487807505948	0.0	0.12937235292	0.560877857042	0.523108984046	0.334185840123	0.377450805705	0.234691839806	0.245168036956	0.501837711419	0.39826372293	0.252130852868	0.302240531681	0.537804677227	0.525362640368	0.363269948169	0.630970691473	0.418887419434	0.4316352622	0.534466013416	0.665529738493	0.32239028818	0.309750900453	0.222582430605	0.321826055109	0.328085917144	0.525395844894	0.342801290961	0.442432773467	0.420368703033	0.428487346712	0.319170567593	0.453513521903	0.47117064414	0.572189589707	0.385648566892	0.441931084091	0.555840178473	0.513400381369	0.576266922389	0.355905121141	0.599198440378	0.811523806994	0.549343272214	0.615264876865	0.308023839267	0.32462228166	0.379085178514	0.317787748807	0.316171578899	0.470318529262	0.328206615813	0.418426002283	0.42016486067	0.525032144932	0.506334059042	0.478175400293	0.544412578868	0.415892614125	0.344353760044	0.435311908145	0.382974613354	0.470892870091	0.331282528075	0.445222586583	0.314262402816	0.337082372842	0.304883800385	0.37763244842	0.478150398479	0.479266140095	0.420766550216	0.518358687974	0.35419156779	0.38605041417	0.460466215845	0.512963798927	0.341535411996	0.356004726647	0.364903395598	0.380943559585	0.271445374915	0.268517638931	0.322877026766	0.441295339154	0.304968544174	0.372963695944	0.415337609983	0.610646141755	0.896139945963	0.385365331892	0.260756501675	0.398797990043	0.560871051584	0.259902705354	0.354690807002	0.404351187125	0.460246736602	0.454925150437	0.489067894781	0.323548114228	0.406756920959	0.306219178215	0.332696410557	0.326120095094	0.226859713719	0.265076682088	0.284409385839	0.287465927875	0.790668861699	0.322446073017	0.279423428697	0.454320681855	0.405857644411	0.357687866529	0.61577428561	0.322730499972	0.476727019824	0.336748776347	0.503257376035	0.324496491275	0.370921358325	0.319954354268	0.465554579719	0.412909271602	0.3286916089	0.335023410477	0.49435538368	0.360458845434	0.367661115984	0.311087544061	0.521104528759	0.297594131158	0.38470586959	0.295878849174	0.565926173399	0.412796116076	0.386699590478	0.402237408977	0.458347182733	0.399360819982	0.386075624543	0.868698876859	0.874274921063	0.28621739922	0.403658859661	0.395147198058	0.488862176277	0.344405195394	0.550774633337	0.431881377578	0.406868715397	0.24124331683	0.254068819683	0.374409351795	0.221865098968	0.467017276877	0.480205650134	0.319423288392	0.489501031945	0.513124856886	0.467991369981	0.263082728166	0.446250993564	0.26601419722	0.417402517594	0.290748462134	0.466637032318	0.461524188814	0.454822302643	0.356415942509	0.533582065381	0.523752653588	0.504574341356	0.408601151726	0.559808666506	0.648271040945	0.309668462521	0.354014955962	0.402381919944	0.5563243625	0.793011292429	0.425754269706	0.736406514977	0.729257288699	0.337672324462	0.295990618634	0.449110198514	0.462092102059
38U4VNBW.518090	0.603443596805	0.479726962166	0.12937235292	0.0	0.563740259386	0.518692943702	0.303814348885	0.319889641396	0.227769787859	0.247690178648	0.576069575718	0.420161068014	0.279520806598	0.33875925117	0.507831163022	0.49792704129	0.416111816736	0.655311896088	0.408207277358	0.415925914322	0.576172945827	0.709987303443	0.379022925642	0.294301772655	0.294196110682	0.40338470043	0.316191892329	0.51747861524	0.356883806868	0.49312604861	0.483558353539	0.49197937136	0.255583825745	0.520944052344	0.436214800661	0.64036882913	0.337175429504	0.39347036706	0.507982391022	0.506929650746	0.50006924482	0.31703803996	0.554376830403	0.8356747246	0.500912964035	0.640645631844	0.26971529707	0.300577631933	0.351902068622	0.341157629557	0.231478899442	0.536092300305	0.28501252011	0.482786392953	0.401763054181	0.59029572357	0.526901934075	0.431536853827	0.495595263656	0.485266765791	0.325600613148	0.493824885491	0.354279434431	0.535470704496	0.253806866682	0.37632421161	0.254143333715	0.325583881067	0.25783515641	0.44036116661	0.447480607034	0.488227509517	0.353893335554	0.45995334076	0.312820298469	0.35477012997	0.383313132255	0.490637163367	0.280592959818	0.332844178057	0.340698814193	0.389629642548	0.256006749824	0.277316675382	0.312807939593	0.433770031239	0.229492019646	0.303883928289	0.41193464632	0.673216583547	0.928409716108	0.315209770644	0.260991323901	0.458617369294	0.628734238003	0.231436412939	0.306503816081	0.327648107516	0.390399712485	0.399524815098	0.436899821677	0.311648231646	0.40580313057	0.264879277823	0.308343674795	0.27630357621	0.227093410978	0.220900458542	0.24626142929	0.273271662779	0.85456488691	0.269080183869	0.264587901563	0.405102863124	0.34791971033	0.280188228949	0.684740097787	0.282370931329	0.469732656418	0.311651796071	0.571865969725	0.262971842625	0.329625371719	0.37806330444	0.533278602251	0.351399127364	0.296210051562	0.337837845531	0.563490941937	0.330475868321	0.344751357364	0.242040219057	0.485608334561	0.264347972831	0.456757737359	0.359262859219	0.644745984949	0.364899279124	0.358292071086	0.366684048437	0.383641659792	0.326271440943	0.355294258802	0.895642415992	0.911798114385	0.258513306688	0.376867196322	0.470247322045	0.576580620346	0.403334772136	0.572312796303	0.423858512307	0.488410610445	0.223050636996	0.216275973364	0.443608665057	0.258440239418	0.485845533969	0.520322885017	0.329082346969	0.507078484183	0.586921143341	0.486393675688	0.242411070604	0.527360041901	0.21876028055	0.382227937644	0.254825253965	0.445757167264	0.547320635461	0.504561178681	0.379418613861	0.57835019374	0.552373792801	0.573736615126	0.474479860109	0.618128970064	0.68880627747	0.309227194821	0.369331553402	0.426316798031	0.494887589348	0.814898547426	0.438489572238	0.778643210486	0.770871708303	0.356846194362	0.313323343713	0.446810204958	0.456081539647
41E1KAMA.517991	0.42966373655	0.315299135452	0.560877857042	0.563740259386	0.0	0.346068812169	0.558788735366	0.621258386153	0.619801517883	0.637194506356	0.553492845404	0.61160955135	0.670359075657	0.701788028465	0.541009548516	0.523000762828	0.615256254422	0.804938285823	0.410102001288	0.430515830373	0.63557888722	0.790557889754	0.68002811049	0.491039879813	0.558289306244	0.49651912274	0.444034446995	0.340369477067	0.466298626547	0.383692375425	0.492126178616	0.537057855577	0.601920941001	0.538865159294	0.536852049709	0.547041081235	0.573452801262	0.594859063228	0.547316928435	0.36044361491	0.721350284784	0.549233646785	0.585232441763	0.895776501532	0.536130330042	0.65660640133	0.514473037291	0.510483568059	0.528650307762	0.523986063459	0.597792020631	0.507633778106	0.518025686485	0.387756211439	0.506835708308	0.556145607543	0.637476049107	0.525557281826	0.536206091333	0.349596497434	0.50912726287	0.351335176689	0.423853264314	0.313604940312	0.592970104707	0.624617555537	0.557043626907	0.430113619133	0.503872647826	0.421280944137	0.470139825769	0.309994079272	0.60043787381	0.647520716029	0.513311347064	0.432736126809	0.649660543997	0.446926546158	0.571226755451	0.382816910208	0.462983401334	0.340068609695	0.562097391909	0.494909070724	0.452789586083	0.452263992158	0.568096773358	0.588318961454	0.45317736165	0.662722510998	0.964855030145	0.626927378849	0.598670003116	0.355743447025	0.502347684192	0.56864902755	0.550943301909	0.617385078423	0.673149869779	0.575831629305	0.566300658456	0.469375333458	0.387825548791	0.562847525392	0.524903782269	0.577995628524	0.559768548059	0.561870626948	0.512645120442	0.48211190355	0.709301214811	0.558875760132	0.487288692525	0.543925670627	0.505419249395	0.609459639239	0.613909585412	0.509441804732	0.356760497011	0.551905012382	0.479543496281	0.534303424839	0.543144476421	0.467493521251	0.486638999638	0.588341720961	0.518891796033	0.493326381843	0.483402190895	0.581698321342	0.57176385038	0.568066088561	0.504206216795	0.606590207173	0.388595663089	0.501226402294	0.602437477557	0.527213615253	0.502923856021	0.594501870062	0.61493286691	0.630445256536	0.495778988642	0.959706467992	0.997469678397	0.515162563065	0.518453726882	0.662989656013	0.60194098567	0.61774973562	0.859445445624	0.47734780716	0.639961502068	0.589232016777	0.609328695689	0.526076603459	0.585613117399	0.795382283648	0.779326842844	0.689527232568	0.729385779954	0.575399784118	0.70326025444	0.641779554855	0.475482752701	0.535511789986	0.626250568839	0.56625088202	0.340803290846	0.537805684308	0.440885700934	0.576866337181	0.790171246034	0.776107335763	0.403927802946	0.407181154875	0.789150093311	0.882059682025	0.649396164435	0.690983738492	0.575108974523	0.659957884773	0.89658434561	0.706568477819	0.871487985828	0.862279536961	0.668456072085	0.665087834034	0.403166373628	0.416327367565
41E1KNBP.517985	0.622056336348	0.450444006246	0.523108984046	0.518692943702	0.346068812169	0.0	0.507262662794	0.547255974645	0.590985232651	0.605083924577	0.600558930242	0.558208688663	0.635840949706	0.665538961508	0.504413257976	0.490858811697	0.596309096116	0.776490548219	0.28069456273	0.290733028681	0.696021742463	0.821706196634	0.619790920112	0.442468461541	0.537766533979	0.525369835265	0.281517108259	0.286096938146	0.426752057823	0.554118590206	0.640549941499	0.659695208778	0.52749564318	0.639030090514	0.436649202129	0.682605139207	0.490666506793	0.51695850793	0.440733849184	0.373288977525	0.662413569404	0.467671635337	0.431400945864	0.935624750195	0.374623384663	0.669912525786	0.452669503209	0.411813995729	0.427973870166	0.493079445734	0.515234750788	0.675718476994	0.478979241382	0.549250535641	0.474920201585	0.70279134978	0.603268830715	0.38734303123	0.385698536024	0.511826796367	0.414986475349	0.539666814389	0.364333246118	0.536035188531	0.527205692405	0.564356458436	0.47132578574	0.477621427124	0.44342209306	0.595310238599	0.313631279394	0.344484291144	0.509692964479	0.612014246176	0.477204543169	0.384308838724	0.590322674529	0.535589149081	0.466295869515	0.467970211402	0.453334562724	0.52731391482	0.520893307596	0.458831511299	0.354977641097	0.296015147073	0.499430791273	0.501843518549	0.516960506044	0.750154228591	1.00951714321	0.549346528561	0.57470399254	0.472210605109	0.70494323582	0.522043504715	0.488290380689	0.516974376035	0.587468565683	0.514896341659	0.531268276771	0.390286248029	0.325048343547	0.519719451712	0.470582872274	0.467950185843	0.518051465612	0.511158309244	0.470822853198	0.424645179204	0.904427844681	0.479348676638	0.424304471304	0.383876265386	0.378308370903	0.509884289793	0.781684553282	0.425256455837	0.397554350747	0.527396763071	0.68027911118	0.481853685859	0.438808239032	0.540430805864	0.659526190072	0.513986532662	0.442338896678	0.454135936376	0.676105966991	0.518320891315	0.508316696557	0.495031308576	0.482125498725	0.559330687753	0.5664272074	0.584089510516	0.717360476983	0.437343038921	0.431730604437	0.607997713577	0.575309001798	0.528862655359	0.423477624453	0.999592802508	1.03598370671	0.428747148323	0.447540867864	0.658279726185	0.728840955188	0.61782455014	0.822770106716	0.473164259908	0.625413213612	0.548455056853	0.56591318473	0.650645575346	0.567646926875	0.751403188876	0.758690904323	0.642014499325	0.688930170601	0.701145878323	0.663860030148	0.609625820424	0.652874489209	0.455646690176	0.528924807085	0.501408038891	0.479160044476	0.508368707556	0.526460592119	0.519976735026	0.756595711308	0.74052181078	0.50619155686	0.473733877176	0.785793831848	0.849521180271	0.616028523423	0.657954556696	0.585757338068	0.549542157049	0.932676858748	0.667179980897	0.905502860646	0.896555041212	0.595301956415	0.586084562519	0.218168910328	0.193427805447
59S9WAIH.518013	0.614112692379	0.467742913508	0.334185840123	0.303814348885	0.558788735366	0.507262662794	0.0	0.158206224572	0.354760916411	0.371318262233	0.549011062726	0.426574626477	0.278569885671	0.319841094565	0.500798722459	0.473591290418	0.367459623711	0.637309795107	0.430713682935	0.441771535264	0.581384354374	0.734625836671	0.438628369048	0.243160201803	0.306100226487	0.377495574009	0.331856015027	0.509583392453	0.279253970754	0.482158722146	0.516140879577	0.536161466782	0.24904702794	0.525814512979	0.336072464582	0.628314093155	0.358986019223	0.401995078212	0.39723959604	0.445516100741	0.534704897854	0.345269323427	0.48224585876	0.766569385404	0.398749416271	0.5359809056	0.267394099861	0.293004147604	0.272250604676	0.268358475696	0.331332832876	0.560122081818	0.25061508184	0.426992642705	0.281811993308	0.546562405691	0.395040026235	0.344536598835	0.44421936955	0.479647720934	0.336241528965	0.501209817488	0.343156124219	0.550199760036	0.331191788205	0.439937921409	0.296054493799	0.303191197375	0.260486005027	0.474965830595	0.421878506295	0.457764315393	0.342153076955	0.440733597847	0.350021128147	0.360981788662	0.450398332865	0.522077584133	0.322410905761	0.381481428795	0.346328886184	0.38688994382	0.323807258117	0.297934328516	0.297352665406	0.41777968346	0.328463364245	0.343274417276	0.32358920263	0.599419630693	0.874017544795	0.252754666367	0.275112338185	0.454279865161	0.652312360596	0.241022343037	0.241535933081	0.304347941852	0.384386620244	0.375623319186	0.381410275879	0.293726375629	0.385375721031	0.328229519318	0.292982357036	0.3479064068	0.343997388978	0.323035365416	0.307131019498	0.2641739796	0.887288058838	0.318149959914	0.295526066434	0.352035520898	0.320759954395	0.353181694248	0.699764307807	0.297088119958	0.475928442844	0.295743715172	0.596055646975	0.29218092889	0.308903444601	0.347096128894	0.48113105303	0.35686143014	0.310292281154	0.377753951284	0.571189659635	0.300589972778	0.344716049573	0.280313683145	0.518566316293	0.25997661738	0.510303111024	0.409017886726	0.598467016366	0.247145114818	0.266923859415	0.34614591584	0.383652952369	0.359042076097	0.385621784331	0.865945538166	0.871575558469	0.305473278614	0.382991077942	0.435887975897	0.594821872669	0.392599834682	0.577984178003	0.361836411839	0.451513868364	0.348072753641	0.349006874887	0.485854174004	0.348993578415	0.456530446156	0.523204638614	0.434129382569	0.521070713437	0.626035057292	0.502326989726	0.320921138742	0.514953659161	0.303318532419	0.417416846012	0.278736363412	0.449387460241	0.54916127331	0.446061085208	0.406133059623	0.526007218613	0.507886821346	0.59273108373	0.50787362208	0.576680436887	0.610864300494	0.350971160041	0.39944842557	0.377040921301	0.456678508358	0.75730182487	0.432324608855	0.757931550631	0.75818415341	0.413266416175	0.402073773033	0.397835778016	0.41063872306
59S9WNC6.518055	0.67257660987	0.510088564381	0.377450805705	0.319889641396	0.621258386153	0.547255974645	0.158206224572	0.0	0.375438817856	0.392331017903	0.638609298084	0.484086030191	0.31990879816	0.357704788636	0.540945144077	0.521306008823	0.413956123604	0.674731196596	0.478173811944	0.493063077257	0.656171240134	0.795044594342	0.463702883918	0.239737788975	0.365106657073	0.435400062645	0.384520196292	0.551791041746	0.36031705252	0.546323474466	0.549551059227	0.577380350117	0.224948683914	0.55912435811	0.369365177364	0.662886986005	0.34403481317	0.378084158746	0.424635572076	0.488917388039	0.50547926044	0.309040639097	0.506302649474	0.785835384966	0.429477425043	0.566069126949	0.293968092733	0.293143215547	0.304238736926	0.307476335183	0.308452862617	0.596179600732	0.302650298815	0.498514856728	0.301054917412	0.591163524129	0.424487867414	0.393942558337	0.48787968206	0.549148940159	0.334998214449	0.553047081851	0.396049816858	0.608166287972	0.340042481505	0.410219092897	0.293444356215	0.320919145122	0.324520558085	0.513816366689	0.458188942381	0.521799494596	0.322489760365	0.407350395187	0.415030321742	0.435893914553	0.409041306733	0.505735829217	0.302137857293	0.388124167033	0.34856663153	0.431723497225	0.361833739082	0.344453471732	0.315827717634	0.447146979875	0.325161794304	0.317860076807	0.336789044837	0.618085500214	0.892997098289	0.209076971356	0.319888935108	0.509058125745	0.68994261555	0.26701946408	0.26475300055	0.259855737237	0.354112881253	0.363779706579	0.3918654151	0.327363376016	0.426051365814	0.355050519006	0.320073639347	0.318628200636	0.332410962339	0.298656873703	0.288187538765	0.312767621624	0.924700783599	0.32729429504	0.329182071793	0.403281083774	0.381085823706	0.331030400988	0.738699167165	0.316216487444	0.50040275432	0.302076331606	0.625045421977	0.325110221631	0.324039637844	0.348398361963	0.525889820268	0.343712683279	0.307957200918	0.416623974159	0.602678556308	0.336350168546	0.372202781445	0.286419266397	0.506199724566	0.243522692537	0.557420240985	0.431314976776	0.672086585727	0.285371109503	0.319111062795	0.331828057961	0.366884554551	0.322244904893	0.372978116496	0.866206622754	0.887017724756	0.306399451408	0.368338382821	0.482543226649	0.658320328968	0.441042603862	0.60234012524	0.374185953109	0.508223868043	0.345502391232	0.341166784673	0.509231791063	0.364078829935	0.462346366643	0.567938593933	0.478148927547	0.585904845028	0.676820293415	0.566810765643	0.337619391118	0.572380446827	0.28608852251	0.381174745212	0.278752250763	0.442198295754	0.617978672146	0.510650808794	0.477777207174	0.596003162557	0.570477276816	0.651108805842	0.572232426265	0.642988380491	0.632431675259	0.359450556003	0.416162416172	0.4225686117	0.443652662898	0.777885310009	0.479447649152	0.822743224047	0.819131944782	0.434452600189	0.427175118959	0.454515505566	0.456254570996
5EKFOAO4.518164	0.603996648208	0.556757401309	0.234691839806	0.227769787859	0.619801517883	0.590985232651	0.354760916411	0.375438817856	0.0	0.0592695234953	0.589639459223	0.345441925344	0.283507686486	0.348771098841	0.538557168484	0.522280984561	0.424328747353	0.665354937382	0.482243280427	0.487295596214	0.567246159933	0.728936653452	0.284585524439	0.359932614103	0.310181186606	0.43181701454	0.383479719873	0.592841301668	0.389808910523	0.507725047087	0.459376314447	0.487998428482	0.296385150718	0.50767088082	0.468116628493	0.607262860529	0.378483152427	0.427355017201	0.539096212392	0.56883695463	0.548823827157	0.374855396555	0.61451834307	0.827984172784	0.535564314305	0.627803546295	0.310712138973	0.350191423328	0.395612072091	0.37287097826	0.273221998594	0.507336208873	0.350653021627	0.49663492621	0.453780419477	0.599490564766	0.505939245257	0.476772055935	0.533724388878	0.47301032782	0.367610262118	0.500218067816	0.401204272458	0.561479857464	0.296244228423	0.435670921536	0.299732151865	0.358182491152	0.312335427933	0.45615206267	0.500657545462	0.526780224082	0.414274716063	0.519760149135	0.338270592866	0.403912822509	0.454935636082	0.556393320339	0.356241946545	0.417136504294	0.39122602729	0.423298257017	0.274185249074	0.349885978769	0.363790220625	0.492579254053	0.291022302004	0.371050633138	0.469833445421	0.669959278129	0.925795711417	0.348499964645	0.227743789039	0.427602427632	0.615882109809	0.270334744974	0.357921784801	0.375312910182	0.436888708373	0.450974398923	0.501374684704	0.365303129164	0.465390816908	0.301153256191	0.353222333087	0.327119907279	0.233689602557	0.255052878163	0.285530947402	0.301350468887	0.842947792528	0.299061084474	0.317625468696	0.425767674158	0.366935646024	0.323414061236	0.670568372485	0.328124256954	0.533099663027	0.344000950121	0.570312135788	0.293623345916	0.358553461295	0.357298827488	0.513091884825	0.379008747815	0.343630434809	0.370694320876	0.559429043069	0.340278854401	0.364579773468	0.285551291231	0.554225795169	0.310288647534	0.472889816748	0.351126114766	0.655063704993	0.392540264466	0.393262312992	0.38052845635	0.418691908486	0.356182594808	0.396791167046	0.909663018021	0.936050914334	0.309719000807	0.447852937205	0.484589652225	0.595404636129	0.354127764814	0.479254030582	0.519158733236	0.511511172834	0.194298289516	0.178058291731	0.435868822853	0.222855880887	0.40820284844	0.54741417827	0.284335330015	0.454810807797	0.605302167233	0.431750659221	0.202326551786	0.528987009103	0.298827512036	0.438432830614	0.309448189042	0.524597950757	0.568616593297	0.510289901523	0.343387850213	0.570127256482	0.547400938312	0.580922897939	0.476375701087	0.632517800553	0.677368865804	0.201355278125	0.248709547701	0.435079067726	0.545502893645	0.813184221407	0.409167812599	0.780971465522	0.772799231294	0.349465890056	0.310653402178	0.533014687392	0.534109278047
