Feature_id	Mean_decrease_in_accuracy	Standard_deviation
661266	0.00185331276723305	NA
193666	0.00114449083285088	NA
179692	0.00112785936176848	NA
197204	0.000939497553936097	NA
514272	0.00081276714258652	NA
4445028	0.000765687109781378	NA
4427366	0.000758835613432377	NA
198102	0.000745739635533395	NA
182986	0.000738420581332345	NA
193008	0.00064083978485895	NA
307661	0.000576479719586543	NA
1820513	0.000551167599703099	NA
181759	0.000549984518405571	NA
187998	0.000452654625068418	NA
362094	0.000423529411764706	NA
195149	0.000415817083935163	NA
177552	0.000402673965680598	NA
185814	0.000392179373164093	NA
175438	0.000353156903558331	NA
199034	0.00034566870977334	NA
361722	0.000339294058756362	NA
3638321	0.000328036990332072	NA
2600155	0.000327221581401506	NA
173863	0.00032568023109895	NA
308333	0.000315392764015645	NA
4387344	0.00030594287248699	NA
174403	0.00029447518516908	NA
193786	0.000288501582533398	NA
4389571	0.000279982517482517	NA
181698	0.000266666666666667	NA
185190	0.000263723825693265	NA
105440	0.000260994593987537	NA
3338600	0.000258658008658009	NA
179362	0.000238711532930687	NA
4429963	0.000236345468599762	NA
234488	0.000228485809977084	NA
294606	0.000226531049578301	NA
145575	0.000224328538844668	NA
319996	0.000204597701149425	NA
187077	0.0002005444646098	NA
184084	0.000194421271961487	NA
3855886	0.000179928903472792	NA
189679	0.000177605779153767	NA
341724	0.000176044330775789	NA
4474760	0.000170919750332235	NA
333580	0.000168620268620269	NA
368127	0.000167851284855112	NA
176833	0.000161706349206349	NA
198119	0.000160413041524724	NA
174304	0.000159905631092072	NA
357449	0.00015625	NA
185286	0.000154958691126724	NA
3856408	0.000154939587775409	NA
361811	0.000147823416339919	NA
192698	0.000142857142857143	NA
174943	0.000141540291406482	NA
198380	0.000135593220338983	NA
187504	0.000135593220338983	NA
305318	0.000133333333333333	NA
180529	0.000129664434117004	NA
192339	0.000129166666666667	NA
194610	0.000129032258064516	NA
1740498	0.000128663686040735	NA
997439	0.000128520225294419	NA
4390319	0.000127498102706805	NA
353149	0.000127182798369239	NA
368117	0.000127016129032258	NA
907096	0.000126984126984127	NA
183385	0.000126624939817044	NA
192070	0.000125	NA
181611	0.000125	NA
197022	0.000124162176621193	NA
194497	0.000119855269109	NA
187572	0.000119402985074627	NA
2658061	0.000115384615384615	NA
146672	0.000113207547169811	NA
271430	0.00010440251572327	NA
196253	0.000104073743681237	NA
4469167	0.000102863822326125	NA
167741	0.000100494405412438	NA
195102	1e-04	NA
181566	1e-04	NA
176806	1e-04	NA
313968	9.96038483305037e-05	NA
186633	9.83606557377049e-05	NA
180090	9.83606557377049e-05	NA
317993	9.76473564381482e-05	NA
312628	9.67741935483871e-05	NA
4015729	9.67741935483871e-05	NA
4435655	9.54367666232073e-05	NA
3393191	9.52380952380952e-05	NA
180941	9.47420634920635e-05	NA
149614	9.45043656908064e-05	NA
174978	9.375e-05	NA
324214	9.35016362786349e-05	NA
187533	9.24008823598988e-05	NA
199243	9.23520923520923e-05	NA
145765	9.18560606060606e-05	NA
344430	9.09090909090909e-05	NA
335906	8.95522388059701e-05	NA
181828	7.69230769230769e-05	NA
4073431	7.54716981132075e-05	NA
186772	7.43034055727554e-05	NA
366352	7.40740740740741e-05	NA
177695	7.27272727272727e-05	NA
2858770	7.14285714285714e-05	NA
188971	7.01754385964912e-05	NA
189755	6.99939135727328e-05	NA
217109	6.98239222829387e-05	NA
813479	6.97115384615385e-05	NA
772282	6.89655172413793e-05	NA
176108	6.84210526315789e-05	NA
369486	6.77966101694915e-05	NA
300855	6.77966101694915e-05	NA
178920	6.77966101694915e-05	NA
3023610	6.77966101694915e-05	NA
3150722	6.67636445094644e-05	NA
194696	6.66666666666667e-05	NA
179686	6.66666666666667e-05	NA
4409730	6.57167575966241e-05	NA
1733364	6.55913978494624e-05	NA
319681	6.55737704918033e-05	NA
184174	6.55737704918033e-05	NA
181467	6.55737704918033e-05	NA
