	PD_whole_tree	chao1	observed_otus
tp1.CI.E03.6dpc.2Ob.2.792736	10.63213	253.090909091	182.0
tp1.CI.E03.6dpc.2Ob.3.792706	12.23051	336.885714286	225.0
tp1.CI.E03.6dpc.2Ob.4.792768	10.78513	324.75	186.0
tp1.CI.E03.6dpc.2Ob.5.793442	14.67066	435.471698113	303.0
tp1.CI.E03.6dpc.3Ln37.10.792883	11.63826	402.456521739	242.0
tp1.CI.E03.6dpc.3Ln37.6.791945	11.34931	428.0	245.0
tp1.CI.E03.6dpc.3Ln37.7.792082	13.0369	468.0	253.0
tp1.CI.E03.6dpc.3Ln37.8.793587	11.84234	373.529411765	245.0
tp1.CI.E03.6dpc.3Ln37.9.792748	12.32793	382.057692308	256.0
tp1.CI.E03.6dpc.3Ob.11.793365	11.59627	282.785714286	199.0
tp1.CI.E03.6dpc.3Ob.12.792680	13.00919	387.918367347	270.0
tp1.CI.E03.6dpc.3Ob.13.791868	10.21079	276.6	180.0
tp1.CI.E03.6dpc.3Ob.14.792562	13.03961	364.283018868	269.0
tp1.CI.E03.6dpc.3Ob.15.792332	11.9802	341.666666667	223.0
tp1.CI.E03.6dpc.4Ln.1.793275	13.16059	388.625	236.0
tp1.CI.E03.6dpc.4Ln.2.792787	12.39756	401.1	226.0
tp1.CI.E03.6dpc.4Ln.3.792224	12.81644	366.372093023	232.0
tp1.CI.E03.6dpc.4Ln.4.792339	12.39477	321.0	222.0
tp1.CI.E03.6dpc.4Ln.5.792149	13.44195	321.294117647	230.0
tp1.CI.E03.6dpc.4Ob.10.791860	9.28313	199.24137931	157.0
tp1.CI.E03.6dpc.4Ob.6.792609	13.17731	338.275	217.0
tp1.CI.E03.6dpc.4Ob.7.793396	10.83171	265.125	183.0
tp1.CI.E03.6dpc.4Ob.8.792669	11.95119	349.0	252.0
tp1.CI.E03.6dpc.4Ob.9.793174	10.07372	229.096774194	172.0
tp1.CI.E03.7dpc.1Ln.1.792566	15.17025	465.6	282.0
tp1.CI.E03.7dpc.1Ln.2.792708	12.80672	385.162162162	229.0
tp1.CI.E03.7dpc.1Ln.3.791963	13.28428	368.692307692	234.0
tp1.CI.E03.7dpc.1Ln.4.792471	12.75628	354.783783784	221.0
tp1.CI.E03.7dpc.1Ln.5.792716	14.75952	390.023809524	255.0
tp1.CI.E03.7dpc.1Ln.6.792183	13.89479	378.170731707	245.0
tp1.CI.E03.7dpc.1Ob.11.793317	9.15442	241.03125	180.0
tp1.CI.E03.7dpc.1Ob.12.792800	8.90369	196.5625	167.0
tp1.CI.E03.7dpc.1Ob.13.791885	9.3319	240.0	177.0
tp1.CI.E03.7dpc.1Ob.15.792007	9.89204	206.675675676	162.0
tp1.CI.E03.7dpc.1Ob.16.791817	9.99646	260.483870968	187.0
tp1.CI.E03.7dpc.2Ln54.6.793084	13.34118	410.226415094	264.0
tp1.CI.E03.7dpc.2Ln54.7.793454	12.03657	366.0	259.0
tp1.CI.E03.7dpc.2Ln54.8.792132	13.11319	686.115384615	279.0
tp1.CI.E03.7dpc.2Ob.1.792695	12.27373	311.9375	234.0
tp1.CI.E03.7dpc.2Ob.2.791994	12.91824	411.085714286	246.0
tp1.CI.E03.7dpc.2Ob.3.791904	14.12905	424.944444444	286.0
tp1.CI.E03.7dpc.2Ob.4.792122	10.75813	325.833333333	204.0
tp1.CI.E03.7dpc.2Ob.5.791809	13.05376	423.048387097	294.0
tp1.CI.E03.7dpc.4Ln.1.792696	13.85703	375.956521739	248.0
tp1.CI.E03.7dpc.4Ln.2.792760	10.18847	285.428571429	181.0
tp1.CI.E03.7dpc.4Ln.3.792869	13.71414	430.227272727	276.0
tp1.CI.E03.7dpc.4Ln.4.793376	13.73235	357.803571429	264.0
tp1.CI.E03.7dpc.4Ln.5.792994	14.5615	374.064516129	272.0
tp1.CI.E03.7dpc.4Ob.10.793381	10.98629	272.416666667	189.0
tp1.CI.E03.7dpc.4Ob.6.791908	12.66818	435.756756757	246.0
tp1.CI.E03.7dpc.4Ob.7.793147	13.65666	452.236842105	258.0
tp1.CI.E03.7dpc.4Ob.8.793010	13.64035	424.25	273.0
tp1.CI.E03.7dpc.4Ob.9.792293	11.07464	281.025	204.0
tp1.CI.E03.8dpc.1Ln.1.793021	14.47856	369.277777778	250.0
tp1.CI.E03.8dpc.1Ln.2.792100	13.7099	367.108108108	236.0
tp1.CI.E03.8dpc.1Ln.3.793287	11.69548	320.322580645	194.0
tp1.CI.E03.8dpc.1Ln.4.792601	12.74183	381.625	211.0
tp1.CI.E03.8dpc.1Ln.5.793192	12.39333	317.777777778	209.0
tp1.CI.E03.8dpc.1Ln.6.792549	12.38979	300.12	207.0
tp1.CI.E03.8dpc.1Ob.11.793433	9.15975	213.135135135	170.0
tp1.CI.E03.8dpc.1Ob.12.792984	8.80802	213.322580645	160.0
tp1.CI.E03.8dpc.1Ob.13.793034	9.95282	284.625	169.0
tp1.CI.E03.8dpc.1Ob.14.791844	8.46315	199.12	144.0
tp1.CI.E03.8dpc.1Ob.15.792282	10.26567	271.161290323	191.0
tp1.CI.E03.8dpc.1Ob.16.791871	10.34855	267.444444444	178.0
tp1.CI.E03.8dpc.2Ln54.10.792745	13.46411	447.125	267.0
tp1.CI.E03.8dpc.2Ln54.6.793389	12.69588	420.525	245.0
tp1.CI.E03.8dpc.2Ln54.7.793042	14.52888	451.272727273	289.0
tp1.CI.E03.8dpc.2Ln54.8.792487	12.33327	365.178571429	262.0
tp1.CI.E03.8dpc.2Ln54.9.792155	11.99811	363.056603774	252.0
tp1.CI.E03.8dpc.2Ob.1.792823	11.01857	277.0	194.0
tp1.CI.E03.8dpc.2Ob.2.792407	11.11532	428.555555556	196.0
tp1.CI.E03.8dpc.2Ob.3.792992	12.50727	392.538461538	236.0
tp1.CI.E03.8dpc.2Ob.4.793576	10.76299	249.5	178.0
tp1.CI.E03.8dpc.2Ob.5.792942	12.3797	381.717948718	228.0
tp1.CI.E03.8dpc.3Ln37.10.792376	12.58489	344.396226415	251.0
tp1.CI.E03.8dpc.3Ln37.6.793191	12.07044	352.019230769	245.0
tp1.CI.E03.8dpc.3Ln37.7.792553	13.43668	348.3	252.0
tp1.CI.E03.8dpc.3Ln37.8.793447	14.0024	375.0	266.0
tp1.CI.E03.8dpc.3Ln37.9.792871	11.06098	344.56097561	231.0
tp1.CI.E03.8dpc.3Ob.11.792921	11.07193	304.529411765	202.0
tp1.CI.E03.8dpc.3Ob.12.792165	10.87734	341.285714286	211.0
tp1.CI.E03.8dpc.3Ob.13.793545	11.07624	279.363636364	193.0
tp1.CI.E03.8dpc.3Ob.14.792340	11.61367	358.523809524	231.0
tp1.CI.E03.8dpc.3Ob.15.792846	12.16658	382.902439024	234.0
tp1.CI.E03.8dpc.4Ln.1.791938	14.83215	378.610169492	277.0
tp1.CI.E03.8dpc.4Ln.2.792373	13.22089	403.019230769	268.0
tp1.CI.E03.8dpc.4Ln.3.792317	13.27015	418.357142857	265.0
tp1.CI.E03.8dpc.4Ln.4.792102	12.75544	350.0	253.0
tp1.CI.E03.8dpc.4Ln.5.792892	13.61061	420.651162791	249.0
tp1.CI.E03.8dpc.4Ob.10.793037	12.61055	369.634146341	239.0
tp1.CI.E03.8dpc.4Ob.6.792295	11.88259	351.317073171	233.0
tp1.CI.E03.8dpc.4Ob.7.793427	13.69298	418.3125	262.0
tp1.CI.E03.8dpc.4Ob.8.793124	12.62947	352.188679245	237.0
tp1.CI.E03.8dpc.4Ob.9.791918	12.70526	352.568965517	262.0
tp1.CI.E03.Cecadpc.1Ln.1.793432	11.45989	256.7	191.0
tp1.CI.E03.Cecadpc.1Ln.2.793016	11.91856	312.029411765	202.0
tp1.CI.E03.Cecadpc.1Ln.3.793548	13.25606	332.5	215.0
tp1.CI.E03.Cecadpc.1Ln.4.791900	14.11602	358.486486486	222.0
tp1.CI.E03.Cecadpc.1Ln.5.792207	13.65183	350.078947368	225.0
tp1.CI.E03.Cecadpc.1Ln.6.793103	13.20172	387.447368421	241.0
tp1.CI.E03.Cecadpc.1Ob.11.791813	9.48593	216.230769231	157.0
tp1.CI.E03.Cecadpc.1Ob.12.792625	9.76365	237.2	170.0
tp1.CI.E03.Cecadpc.1Ob.13.792563	9.20275	199.5	150.0
tp1.CI.E03.Cecadpc.1Ob.14.792857	7.81877	175.0	128.0
tp1.CI.E03.Cecadpc.1Ob.15.793540	9.14856	231.285714286	147.0
tp1.CI.E03.Cecadpc.1Ob.16.792275	9.03608	201.724137931	156.0
tp1.CI.E03.Cecadpc.4Ln.1.793200	11.47946	338.976744186	212.0
tp1.CI.E03.Cecadpc.4Ln.2.791807	11.47716	325.193548387	196.0
tp1.CI.E03.Cecadpc.4Ln.3.792862	11.19382	315.75	202.0
tp1.CI.E03.Cecadpc.4Ln.4.793551	11.19196	339.775	211.0
tp1.CI.E03.Cecadpc.4Ln.5.792818	10.73518	284.24137931	178.0
tp1.CI.E03.Cecadpc.4Ob.6.792835	12.00417	324.95	218.0
tp1.CI.E08.10.3MM2.0.Ln.TSDC17.2.A.792511	15.61217	405.181818182	246.0
tp1.CI.E08.10.3MM2.0.Ln.TSDC17.2.B.792649	16.25896	451.236842105	257.0
tp1.CI.E08.10.3MM2.0.Ob.TSDC16.2.A.793347	16.94392	463.947368421	260.0
tp1.CI.E08.10.3MM2.0.Ob.TSDC16.2.B.791820	16.24531	531.615384615	257.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B1.792242	15.44404	439.471698113	307.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B10.793196	17.31824	452.294117647	339.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B2.792705	15.38019	385.326086957	304.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B3.792905	18.01151	562.380952381	385.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B4.793075	14.80497	390.02	293.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B5.793146	16.86242	472.0	353.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B6.792607	12.74265	328.097560976	226.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B7.792467	15.9464	402.818181818	311.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B8.792145	16.85376	418.056603774	317.0
tp1.CI.E08.LoSFHiFV.10dpc.Ln.B9.793105	20.87566	573.924050633	456.0
tp1.CI.E08.LoSFHiFV.10dpc.Ob.A1.792732	10.76246	268.666666667	194.0
tp1.CI.E08.LoSFHiFV.10dpc.Ob.A11.793133	10.04412	287.137931034	194.0
tp1.CI.E08.LoSFHiFV.10dpc.Ob.A12.793160	10.55541	261.028571429	194.0
tp1.CI.E08.LoSFHiFV.10dpc.Ob.A14.792660	20.81875	643.413793103	452.0
tp1.CI.E08.LoSFHiFV.10dpc.Ob.A15.792520	18.23748	548.4375	360.0
tp1.CI.E08.LoSFHiFV.10dpc.Ob.A2.792058	15.97159	429.8	299.0
tp1.CI.E08.LoSFHiFV.10dpc.Ob.A4.792917	17.76825	528.765957447	342.0
tp1.CI.E08.LoSFHiFV.12dpc.Ln.B1.793453	18.07815	552.520833333	341.0
tp1.CI.E08.LoSFHiFV.12dpc.Ln.B10.793018	15.34467	382.090909091	258.0
tp1.CI.E08.LoSFHiFV.12dpc.Ln.B2.792479	15.22198	368.62295082	300.0
tp1.CI.E08.LoSFHiFV.12dpc.Ln.B3.792801	14.9924	485.0	290.0
tp1.CI.E08.LoSFHiFV.12dpc.Ln.B4.792247	14.34697	409.727272727	288.0
tp1.CI.E08.LoSFHiFV.12dpc.Ln.B5.792352	17.16174	426.086956522	336.0
tp1.CI.E08.LoSFHiFV.12dpc.Ln.B7.792963	15.42588	365.0	285.0
tp1.CI.E08.LoSFHiFV.12dpc.Ln.B8.793555	14.05604	379.731707317	259.0
tp1.CI.E08.LoSFHiFV.12dpc.Ln.B9.792577	19.10112	573.265822785	402.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A1.792217	11.8781	292.0	213.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A11.792172	10.54954	301.25	215.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A12.793330	12.10177	382.230769231	235.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A13.792245	9.09532	214.0	153.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A14.793070	4.52146	90.875	47.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A15.792665	16.57669	419.0	341.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A16.793352	10.5917	278.03125	211.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A2.792811	17.3545	550.655737705	365.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A3.793079	10.15595	264.607142857	188.0
tp1.CI.E08.LoSFHiFV.12dpc.Ob.A4.792792	16.69983	502.132075472	339.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B1.793309	16.79005	481.914893617	330.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B10.792884	20.28635	559.754098361	379.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B2.792267	15.88021	384.264150943	307.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B3.792956	18.68144	591.147540984	380.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B4.792154	17.00397	453.553191489	326.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B5.793106	17.39034	463.175438596	340.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B6.791858	17.49399	428.5	291.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B7.793128	15.58596	417.583333333	306.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B8.792424	17.7436	483.411764706	329.0
tp1.CI.E08.LoSFHiFV.13dpc.Ln.B9.793378	20.88614	647.176470588	466.0
tp1.CI.E08.LoSFHiFV.13dpc.Ob.A1.792834	10.63135	305.689655172	210.0
tp1.CI.E08.LoSFHiFV.13dpc.Ob.A12.792542	11.96355	296.790697674	239.0
tp1.CI.E08.LoSFHiFV.13dpc.Ob.A13.793305	10.17343	240.076923077	172.0
tp1.CI.E08.LoSFHiFV.13dpc.Ob.A15.792704	18.02801	528.255319149	366.0
tp1.CI.E08.LoSFHiFV.13dpc.Ob.A16.792420	11.99878	302.926829268	249.0
tp1.CI.E08.LoSFHiFV.13dpc.Ob.A2.793104	17.76265	526.135135135	369.0
tp1.CI.E08.LoSFHiFV.13dpc.Ob.A3.793410	10.49861	294.375	205.0
tp1.CI.E08.LoSFHiFV.13dpc.Ob.A4.793243	17.35483	544.956521739	357.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B1.792259	7.22819	167.935483871	130.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B10.792809	8.35323	226.538461538	149.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B2.792097	8.35865	240.772727273	152.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B3.792628	7.37	172.285714286	132.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B4.792990	7.41718	217.4375	128.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B5.792013	5.52833	192.272727273	141.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B6.792139	6.99475	211.0	135.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B7.792943	6.99167	197.25	142.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B8.792342	11.80903	350.090909091	209.0
tp1.CI.E08.LoSFHiFV.1dpc.Ln.B9.792294	8.99125	284.625	169.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A1.792991	7.43111	188.5	131.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A11.792569	5.90775	125.230769231	94.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A12.792198	5.78312	96.0	81.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A13.792280	1.21161	24.0	23.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A14.793005	7.28351	186.105263158	134.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A15.793046	1.63473	27.0	25.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A16.792530	4.75736	123.066666667	90.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A2.792009	7.60441	190.0	137.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A3.793232	2.75626	116.0	56.0
tp1.CI.E08.LoSFHiFV.1dpc.Ob.A4.792174	5.35131	123.181818182	106.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B1.793064	15.4248	474.893617021	345.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B10.792915	12.19822	332.9	235.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B2.792661	14.33222	396.428571429	311.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B3.792298	16.75341	477.615384615	338.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B4.792010	14.82038	430.1	308.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B5.792076	14.07536	395.428571429	310.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B6.793452	15.9989	461.111111111	346.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B7.792864	14.85887	423.294117647	310.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B8.793470	14.05821	418.12	311.0
tp1.CI.E08.LoSFHiFV.2dpc.Ln.B9.793539	17.76826	489.230769231	370.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A1.792478	12.75767	351.357142857	278.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A11.792502	10.9247	294.3125	221.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A12.793262	15.65663	445.145833333	327.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A13.792959	10.9651	334.088235294	234.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A14.793250	9.67995	263.0	198.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A15.793306	1.03554	1.0	1.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A16.792580	9.42415	290.935483871	199.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A2.793289	12.16929	363.068181818	280.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A3.792460	12.54025	348.4	277.0
tp1.CI.E08.LoSFHiFV.2dpc.Ob.A4.792116	13.32957	369.82	295.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B1.793431	14.27822	396.717948718	303.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B10.792863	14.95501	371.338709677	311.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B2.792231	14.72575	375.517857143	304.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B3.792828	16.31154	483.568181818	324.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B4.791989	13.66702	371.256410256	284.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B5.791841	14.78515	456.171428571	309.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B6.792886	14.28556	422.219512195	311.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B7.793572	15.40486	401.241935484	323.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B8.792360	16.92621	424.545454545	337.0
tp1.CI.E08.LoSFHiFV.3dpc.Ln.B9.793041	17.34293	462.1	340.0
tp1.CI.E08.LoSFHiFV.3dpc.Ob.A1.793247	10.74688	306.0	211.0
tp1.CI.E08.LoSFHiFV.3dpc.Ob.A11.793008	10.33313	288.137931034	195.0
tp1.CI.E08.LoSFHiFV.3dpc.Ob.A12.791969	13.74492	409.411764706	294.0
tp1.CI.E08.LoSFHiFV.3dpc.Ob.A14.793571	9.59981	282.033333333	192.0
tp1.CI.E08.LoSFHiFV.3dpc.Ob.A15.792676	8.6413	206.5625	139.0
tp1.CI.E08.LoSFHiFV.3dpc.Ob.A16.793543	9.59536	252.032258065	187.0
tp1.CI.E08.LoSFHiFV.3dpc.Ob.A2.792459	10.08838	312.130434783	201.0
tp1.CI.E08.LoSFHiFV.3dpc.Ob.A3.793156	10.98299	328.103448276	205.0
tp1.CI.E08.LoSFHiFV.3dpc.Ob.A4.792189	11.81501	397.6875	264.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B1.792728	14.99104	358.766666667	289.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B10.792926	16.05965	377.472727273	298.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B2.793387	14.67434	382.02173913	293.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B3.791843	16.59867	459.1	332.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B4.793516	14.99059	397.508196721	308.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B5.793277	14.64599	389.716981132	309.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B6.792038	14.66811	380.84375	314.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B7.792482	14.33401	391.571428571	283.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B8.792595	18.8181	482.381818182	359.0
tp1.CI.E08.LoSFHiFV.4dpc.Ln.B9.792635	18.41157	493.0	374.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A1.792738	12.2666	347.527777778	246.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A11.792865	11.72633	347.333333333	241.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A12.791951	13.48924	391.188679245	294.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A13.792812	9.76245	286.541666667	174.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A14.793078	11.47777	326.5	219.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A15.793244	10.78508	313.615384615	204.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A16.793047	12.02148	328.081081081	249.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A2.792497	11.07853	263.0	200.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A3.792353	10.58664	249.617647059	201.0
tp1.CI.E08.LoSFHiFV.4dpc.Ob.A4.793206	11.78389	324.142857143	247.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B1.792092	14.9576	385.06	280.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B10.793073	16.58842	437.306122449	328.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B2.791959	14.52558	389.857142857	288.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B3.792533	18.24715	464.62962963	372.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B4.793529	13.67459	348.765957447	271.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B5.792778	16.67741	441.018518519	330.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B6.792181	15.35804	376.962264151	308.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B7.792540	15.50131	368.625	296.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B8.792423	17.30428	421.721311475	327.0
tp1.CI.E08.LoSFHiFV.5dpc.Ln.B9.793368	18.87678	545.725490196	371.0
tp1.CI.E08.LoSFHiFV.5dpc.Ob.A1.793471	11.07777	311.533333333	214.0
tp1.CI.E08.LoSFHiFV.5dpc.Ob.A11.792169	13.92355	367.7	272.0
tp1.CI.E08.LoSFHiFV.5dpc.Ob.A12.792147	13.91794	423.41025641	278.0
tp1.CI.E08.LoSFHiFV.5dpc.Ob.A14.793125	7.83678	145.25	94.0
tp1.CI.E08.LoSFHiFV.5dpc.Ob.A15.793066	9.04795	224.545454545	152.0
tp1.CI.E08.LoSFHiFV.5dpc.Ob.A16.792468	9.8989	246.107142857	185.0
tp1.CI.E08.LoSFHiFV.5dpc.Ob.A2.792853	10.47028	323.8	196.0
tp1.CI.E08.LoSFHiFV.5dpc.Ob.A3.792995	12.06592	372.416666667	251.0
tp1.CI.E08.LoSFHiFV.5dpc.Ob.A4.791835	13.79799	396.03030303	252.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B1.791919	15.16037	395.222222222	309.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B10.793039	18.16685	447.054545455	342.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B2.793357	16.79855	429.397058824	346.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B3.792523	18.43587	536.637931034	383.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B4.793065	14.84922	408.306122449	321.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B5.793423	16.59914	454.169491525	327.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B6.792901	15.65937	423.97826087	312.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B7.792641	14.14104	374.512195122	279.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B8.792272	17.909	525.538461538	349.0
tp1.CI.E08.LoSFHiFV.6dpc.Ln.B9.792509	19.97108	565.985074627	408.0
tp1.CI.E08.LoSFHiFV.6dpc.Ob.A1.792980	11.64876	299.6	212.0
tp1.CI.E08.LoSFHiFV.6dpc.Ob.A11.792344	11.26356	283.607142857	207.0
tp1.CI.E08.LoSFHiFV.6dpc.Ob.A12.792953	10.53792	306.1	206.0
tp1.CI.E08.LoSFHiFV.6dpc.Ob.A14.793001	18.90169	569.25	375.0
tp1.CI.E08.LoSFHiFV.6dpc.Ob.A15.792796	15.09911	509.71875	294.0
tp1.CI.E08.LoSFHiFV.6dpc.Ob.A16.793060	10.28592	280.096774194	213.0
tp1.CI.E08.LoSFHiFV.6dpc.Ob.A2.792480	11.96882	341.12	221.0
tp1.CI.E08.LoSFHiFV.6dpc.Ob.A3.792303	10.62997	245.033333333	182.0
tp1.CI.E08.LoSFHiFV.6dpc.Ob.A4.793464	15.67107	470.837209302	302.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B1.792558	15.16163	370.403846154	279.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B10.792304	17.00018	440.918367347	323.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B2.792264	14.786	384.319148936	301.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B3.792403	15.55689	455.653846154	309.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B4.793465	13.53174	353.957446809	278.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B5.791922	16.71647	438.157894737	300.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B6.792380	15.43047	397.208333333	292.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B7.792508	13.73178	345.608695652	268.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B8.792739	18.08344	475.8125	332.0
tp1.CI.E08.LoSFHiFV.7dpc.Ln.B9.793313	16.75777	465.448979592	334.0
tp1.CI.E08.LoSFHiFV.7dpc.Ob.A1.792927	9.48524	260.285714286	176.0
tp1.CI.E08.LoSFHiFV.7dpc.Ob.A11.793161	11.91254	266.357142857	227.0
tp1.CI.E08.LoSFHiFV.7dpc.Ob.A14.792893	20.00875	587.408450704	406.0
tp1.CI.E08.LoSFHiFV.7dpc.Ob.A15.793135	14.83753	474.894736842	287.0
tp1.CI.E08.LoSFHiFV.7dpc.Ob.A16.792031	10.91971	310.058823529	224.0
tp1.CI.E08.LoSFHiFV.7dpc.Ob.A2.792073	4.46275	95.3333333333	47.0
tp1.CI.E08.LoSFHiFV.7dpc.Ob.A3.792202	9.8314	274.6	178.0
tp1.CI.E08.LoSFHiFV.7dpc.Ob.A4.792677	16.4895	465.352941176	330.0
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B1.793074	16.33147	408.294117647	328.0
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B10.791890	18.8714	464.043478261	364.0
