	SRR515153	SRR518987	SRR521172	SRR521173	SRR521174	SRR521175	SRR521176	SRR521177	SRR521178	SRR521179	SRR521180	SRR521181	SRR521182	SRR521183	SRR521184	SRR521185	SRR521186	SRR521187	SRR521188	SRR521189	SRR521190	SRR521191	SRR521192	SRR521193	SRR521194	SRR521195	SRR521196	SRR521197	SRR521198	SRR521199	SRR521200	SRR521201	SRR521202	SRR521203	SRR521204	SRR521205	SRR521206	SRR521207	SRR521208	SRR521209	SRR521211	SRR521212	SRR521213	SRR521214	SRR521215	SRR521216	SRR521217	SRR521219	SRR521220	SRR521221	SRR521222	SRR521223	SRR521224	SRR521225	SRR521226	SRR521227	SRR521229	SRR521230	SRR521231	SRR521232	SRR521233	SRR521234	SRR521235	SRR521236	SRR521237	SRR521238	SRR521239	SRR521240	SRR521241	SRR521242	SRR521243	SRR521244	SRR521245	SRR521246	SRR521247	SRR521248	SRR521249	SRR521250	SRR521252	SRR521253	SRR521254	SRR521255	SRR521256	SRR521257	SRR521258	SRR521259	SRR521260	SRR521261	SRR521262	SRR521263	SRR521264	SRR521265
SRR521180	0.577619260099	0.569149752805	0.557816990031	0.553428311418	0.593430269181	0.580931352933	0.566114326662	0.569527233468	0.575976605882	0.560346343362	0.0	0.553066297752	0.570788975559	0.600916558694	0.516075350895	0.577684783322	0.518831994765	0.621713062671	0.616387637574	0.592670762977	0.548755052771	0.576584925147	0.541374606692	0.573181403135	0.586988304094	0.563723445245	0.541356721518	0.585275000377	0.597944684885	0.554229559923	0.607050243079	0.666387084312	0.660959501652	0.559758293207	0.672999817502	0.563469976845	0.662879967866	0.592643344452	0.649699863335	0.626750685253	0.579330251456	0.590933227052	0.656180825986	0.617744081997	0.57654991515	0.636307176203	0.678883570705	0.562228025095	0.628123742177	0.568398702264	0.629320506281	0.645061764807	0.649912302301	0.566696359369	0.58064458944	0.594342158337	0.63199473655	0.591746135832	0.661346978931	0.653477783979	0.619714735461	0.693212846901	0.650824589894	0.654211302528	0.645739253052	0.658198317291	0.658140103204	0.670296637856	0.646523082923	0.692453209767	0.604839701262	0.639645441169	0.604326065594	0.671176042434	0.646318722776	0.659901174388	0.612304798707	0.578553705974	0.656033752031	0.617648788598	0.579970838615	0.619176143369	0.642265006362	0.63055571656	0.619710023302	0.618884118957	0.693591641907	0.637851264497	0.674021693726	0.594391911267	0.657945321456	0.643076514691
SRR521181	0.569356293175	0.604244839004	0.584787075388	0.560095586158	0.600156705358	0.574984089396	0.591901935936	0.573981933466	0.599388200267	0.546146741799	0.553066297752	0.0	0.59524847709	0.631111516925	0.600566116842	0.58646861104	0.608186191724	0.63966399166	0.611811494791	0.552594124845	0.594687945242	0.531647714633	0.581468598881	0.592297688273	0.625653697898	0.592240606485	0.567633460955	0.59404791686	0.608318952529	0.562363491444	0.618746811083	0.680778926293	0.708501278866	0.574772985244	0.712720720342	0.541793309761	0.694382970782	0.528182783304	0.708173764054	0.654168294059	0.589496101603	0.569585288972	0.649329468877	0.601329566491	0.574989943674	0.682109496275	0.713688906501	0.610184977662	0.645228621966	0.572494018155	0.617352192778	0.677361134579	0.698507192587	0.560125086664	0.567394854097	0.586471321413	0.668270807894	0.592087093601	0.716781069701	0.689669832598	0.658306589201	0.725728078968	0.653068880363	0.668370019394	0.639214848586	0.691975472002	0.659999643965	0.751915973471	0.68866418169	0.695454862701	0.617869296282	0.680803307738	0.612396355466	0.686557003903	0.6441751032	0.670777013966	0.639105119785	0.582353340187	0.686149284852	0.675465055485	0.576580504106	0.65382390052	0.653397601042	0.643443962926	0.659381412929	0.650180403651	0.714764089551	0.725447559023	0.702770203735	0.610092460526	0.649482673081	0.6890237942
SRR521182	0.537065873661	0.532977844843	0.532311176494	0.560624001019	0.57392608088	0.495897323741	0.498398805443	0.536804728925	0.548711456463	0.534977008784	0.570788975559	0.59524847709	0.0	0.579841529502	0.599914320852	0.566503432923	0.557493403577	0.596447519334	0.570367502839	0.571190621534	0.538783818648	0.549176794807	0.575412616268	0.526547872453	0.582314225341	0.480138887688	0.538440986663	0.565673088384	0.555874101671	0.473743275284	0.571005092849	0.664732111457	0.673114690952	0.551004515636	0.639878627904	0.523718744441	0.652659553499	0.537783897006	0.655242434628	0.629045607957	0.544197746706	0.547849458957	0.642775333424	0.592537491304	0.58415755903	0.635845479704	0.683099346953	0.558995800147	0.607332167021	0.590099943421	0.590756483687	0.618476081311	0.663274246277	0.570969706567	0.542284183469	0.583671264529	0.614244501457	0.577156729867	0.609464250833	0.659233418628	0.637837481665	0.713649312477	0.637062981247	0.624566989695	0.60491309402	0.654713407088	0.630690653582	0.681733679372	0.641600949489	0.651436191278	0.571087896179	0.623782443139	0.643965672116	0.647212879913	0.629395166312	0.674558138643	0.648671521209	0.485306177045	0.659936535351	0.646026898781	0.610694984859	0.645649921729	0.604204272831	0.632946335573	0.610167243925	0.616939097424	0.650306869365	0.630444734084	0.635416867404	0.596495425708	0.642875767227	0.672808895326
SRR521183	0.57234478022	0.586826217551	0.562253232816	0.579419579637	0.477786455417	0.556615703583	0.575314953666	0.573635483698	0.592822075652	0.56792904661	0.600916558694	0.631111516925	0.579841529502	0.0	0.623454131412	0.611836806519	0.531254908233	0.613949564337	0.488776569509	0.595844480122	0.622470174121	0.572624043897	0.561247604969	0.568984912393	0.564929677302	0.575353417934	0.553705554774	0.507367962302	0.604689798498	0.598028956236	0.496481615967	0.666897337075	0.63804898848	0.627950675933	0.652709508195	0.560808501218	0.660211742695	0.602477853216	0.633649987105	0.627669954987	0.569977865518	0.617708100651	0.670059451101	0.651403042988	0.568776743171	0.61460632295	0.680134181885	0.591181738859	0.654027020943	0.580714418233	0.631166405869	0.639625080142	0.658332049872	0.562279954091	0.581896834775	0.592399363385	0.634570000721	0.622419532222	0.64641119798	0.647040384837	0.659616958108	0.710581436918	0.677778946399	0.575367593144	0.604742709142	0.651905780973	0.660577203841	0.712609364159	0.645843941957	0.678563024267	0.588153027097	0.661016146001	0.62202811046	0.680270457698	0.610755540765	0.672785061467	0.660569402007	0.557665236234	0.686467028427	0.626950906454	0.604469462141	0.666712210383	0.674640051088	0.66120322332	0.665185329769	0.61427956836	0.691061625902	0.656656268808	0.691717060006	0.633451707262	0.608195792947	0.653560263785
SRR521184	0.578519963187	0.590215298073	0.592162930288	0.572119123198	0.630674111942	0.60535787765	0.565002218434	0.544435303818	0.557209541241	0.571788244253	0.516075350895	0.600566116842	0.599914320852	0.623454131412	0.0	0.61025150313	0.55031376297	0.661875443684	0.629764744764	0.601791908398	0.541160658975	0.590418235013	0.585090925753	0.577265658254	0.577074330836	0.577027276847	0.575325485742	0.58291718724	0.559184790894	0.590007304517	0.590620189782	0.599911408525	0.618895484456	0.596655163969	0.644222034919	0.591395884264	0.643402935371	0.565420799143	0.613280210283	0.591418963818	0.577648236727	0.608748788698	0.684494683838	0.614235290275	0.596989354344	0.635407294202	0.641648356445	0.626086660267	0.637999982414	0.599925480754	0.637383048346	0.627353346909	0.60789566174	0.578622202655	0.603761204499	0.539791123603	0.624703494499	0.550596085637	0.64414004076	0.602006126224	0.616050590675	0.701089492207	0.629771322672	0.611614261327	0.608816106326	0.603268639597	0.573384167531	0.637953394461	0.63416733758	0.595396514414	0.573084415811	0.611191820529	0.595928134374	0.653913312656	0.609393145942	0.587297696097	0.609997346209	0.550112081717	0.657069533298	0.595851982264	0.556579665558	0.599387642288	0.604720701246	0.590650143533	0.60609867289	0.553006388311	0.658470621174	0.647699865425	0.590786293263	0.593014593694	0.625744756781	0.609932426
SRR521185	0.524307667303	0.575592639229	0.545949114068	0.52514759511	0.598701899454	0.553228657594	0.573389255756	0.575524953781	0.567536189468	0.498137727051	0.577684783322	0.58646861104	0.566503432923	0.611836806519	0.61025150313	0.0	0.532796934033	0.589067824366	0.615070358236	0.548331496914	0.575890312687	0.519231708986	0.5615919973	0.561941101613	0.564345291021	0.578395128962	0.573872500428	0.554177598306	0.569698509182	0.567968013509	0.609710130188	0.642293285716	0.655524207655	0.54477051593	0.661332692834	0.562835733409	0.630895662997	0.571010051436	0.630673392864	0.634215989547	0.567307492391	0.577552121986	0.651030812158	0.59599335837	0.591999462504	0.647615503598	0.690285943314	0.551220067369	0.628898398218	0.578217469711	0.583959711898	0.61836477218	0.636043083163	0.582441886472	0.551680125793	0.603191212302	0.591216955716	0.56538103755	0.649793544783	0.659397290889	0.608471123844	0.691195201198	0.634054491522	0.657117502615	0.596868249002	0.652354880413	0.646725974226	0.673922231615	0.652719458966	0.648670792803	0.578258683239	0.642636572651	0.623883656397	0.640210436708	0.616330507317	0.650116310823	0.621040091895	0.575831035227	0.644582143669	0.619310472901	0.581292349458	0.610201439312	0.591204670705	0.615493991839	0.60564073706	0.607790644847	0.661642573227	0.643688601163	0.664320691972	0.585163750793	0.633234410075	0.6837902923
SRR521186	0.508239571227	0.54623676154	0.531042306581	0.49768609299	0.534727036735	0.588501876835	0.555413336609	0.540793629826	0.534462059263	0.459185578215	0.518831994765	0.608186191724	0.557493403577	0.531254908233	0.55031376297	0.532796934033	0.0	0.578557339213	0.564345175127	0.568730018636	0.544862222181	0.500386938571	0.501600477061	0.540541966982	0.511204471927	0.556028840504	0.546058235276	0.566856382941	0.576896376684	0.553799023239	0.557450429156	0.581466265748	0.595650582111	0.574719794589	0.607118673438	0.560488971397	0.59628657038	0.595141407344	0.607889026396	0.587388573427	0.576354080676	0.597336664571	0.65640507733	0.633215170649	0.592868718366	0.593847918482	0.6217618503	0.556747274305	0.628856996838	0.582596053319	0.611848835361	0.588151731421	0.581334287895	0.577541926647	0.56414966703	0.583530940583	0.585769355802	0.590243758263	0.565866148944	0.584638407738	0.619093140106	0.669594974539	0.629504430351	0.603851620844	0.568997381484	0.594079193287	0.606940257306	0.632050853796	0.626874824396	0.640906605568	0.544234889489	0.59209081859	0.593200082907	0.626292934043	0.592213780657	0.587049267383	0.626930548262	0.54487987259	0.65184063899	0.567681097033	0.547284963922	0.58440438966	0.598256208427	0.605344091478	0.557722025924	0.540159853061	0.638477556622	0.592224216013	0.624610447961	0.591839593867	0.63227546173	0.611462366822
SRR521187	0.579756503244	0.631200478495	0.603823717307	0.592409785701	0.601895282267	0.580227403918	0.629564813407	0.603479618029	0.624951570779	0.581877242311	0.621713062671	0.63966399166	0.596447519334	0.613949564337	0.661875443684	0.589067824366	0.578557339213	0.0	0.62072822975	0.585928056924	0.632892031659	0.617217798138	0.577488888912	0.616511319385	0.582297050848	0.589447064553	0.606800354117	0.610429902299	0.59963020654	0.564326155487	0.647786247645	0.680797166027	0.703732536908	0.519985100857	0.670784140874	0.616631054804	0.681988223612	0.629729274386	0.652739074426	0.650542395506	0.624102903047	0.56279642925	0.573348089099	0.523851187013	0.619962999525	0.685632594779	0.743786214776	0.550352495548	0.509786830847	0.633023791417	0.504267356424	0.631872718938	0.675239649307	0.620518223829	0.614324505537	0.670212566308	0.613115971159	0.639263414482	0.648751924001	0.680438347904	0.669334482518	0.636561786263	0.579607417154	0.683963855801	0.626950686409	0.687248528681	0.668957206423	0.669946785699	0.705978341561	0.687744959313	0.610283959053	0.651498994892	0.588912423117	0.550690612708	0.68512004487	0.669920429214	0.652924098433	0.613328077378	0.619002258028	0.644800898231	0.634604187822	0.605293123195	0.615193202029	0.624861207081	0.633894514609	0.639127814576	0.677124481533	0.662387532237	0.657889418587	0.629487447841	0.687938314243	0.693937171343
SRR521188	0.571148645247	0.572906641194	0.56958998947	0.560351177202	0.494749104736	0.571288911348	0.552286554726	0.531864236547	0.568471657506	0.542471949137	0.616387637574	0.611811494791	0.570367502839	0.488776569509	0.629764744764	0.615070358236	0.564345175127	0.62072822975	0.0	0.58545093444	0.603385825548	0.554068109378	0.581153887569	0.561853563195	0.559062361591	0.585516914759	0.542275143856	0.50506293792	0.610404602932	0.58694653196	0.496996502307	0.679319076939	0.677946085577	0.591599529148	0.682818316386	0.548521673687	0.67044563445	0.568993116666	0.675881977622	0.642839312366	0.580153648184	0.60826628478	0.654542117407	0.621255728344	0.599508684733	0.642975643811	0.708722950727	0.59226546625	0.637555086708	0.579291132836	0.594810598976	0.649135455992	0.684496230088	0.59036133391	0.58696202261	0.594489976471	0.650876170907	0.625563570618	0.673264080197	0.678861620989	0.669658308883	0.734210944615	0.66783326063	0.616689437506	0.580006105403	0.689448812707	0.660214272907	0.713327328663	0.646776132881	0.688747357647	0.585613656473	0.680191799205	0.65508315695	0.662965853263	0.622617913844	0.655378778095	0.652727983956	0.558002560171	0.704001605576	0.652653333542	0.623692271447	0.688386844374	0.670108566166	0.679213876639	0.671555008463	0.648224482584	0.710106525884	0.66299531352	0.674002397671	0.640316701111	0.606231066278	0.693655670933
SRR521189	0.57953240718	0.602599190396	0.5868412553	0.530536177436	0.558388326638	0.533183852232	0.560910485892	0.560452296906	0.557959210836	0.5482060489	0.592670762977	0.552594124845	0.571190621534	0.595844480122	0.601791908398	0.548331496914	0.568730018636	0.585928056924	0.58545093444	0.0	0.584778063416	0.511743593682	0.564507251119	0.567593207969	0.567970808419	0.529881139172	0.533419662316	0.569499824159	0.568001558468	0.552534363562	0.580147458058	0.699281428641	0.705234141532	0.538018972668	0.723696680959	0.55698677328	0.68756301576	0.559681659035	0.693432664074	0.689770470242	0.575163250658	0.545903645604	0.632487806166	0.5871733878	0.540125675661	0.691832092402	0.747270479689	0.563290303156	0.596772902985	0.558968378192	0.573187553479	0.661471628931	0.704016231921	0.537765446321	0.550633647767	0.581644696461	0.649606797362	0.607149501883	0.697433278437	0.68952739299	0.666468555855	0.736681339368	0.653450314663	0.695924320692	0.642258577586	0.712453801275	0.678506229958	0.714314042318	0.70709443141	0.702572791159	0.597124711813	0.686681231516	0.602426571295	0.671809529754	0.670490241733	0.661119140779	0.636343226656	0.536496172857	0.693202633857	0.676287986908	0.585859428509	0.644717081638	0.658499053882	0.63837385836	0.647136206103	0.648332613587	0.714379676223	0.684734804989	0.686787919038	0.635944181232	0.684753188713	0.717867939593
SRR521190	0.562670731076	0.571393704104	0.560920404817	0.560653411092	0.603081978358	0.543938069435	0.555765653411	0.471949999652	0.500584425898	0.549779790094	0.548755052771	0.594687945242	0.538783818648	0.622470174121	0.541160658975	0.575890312687	0.544862222181	0.632892031659	0.603385825548	0.584778063416	0.0	0.547396135565	0.581817340379	0.534396824682	0.583694452239	0.5238009271	0.50357606936	0.569382207416	0.479692235127	0.544733044143	0.59033536977	0.631727255822	0.6372760221	0.561849330169	0.68729588916	0.543333082945	0.629241438848	0.555549539212	0.633531070053	0.621333321234	0.567176699023	0.56177560779	0.658815916595	0.592521537955	0.575085204154	0.662717654455	0.679948031715	0.575258553259	0.589202763768	0.58114729991	0.613856316095	0.631842371335	0.644382145223	0.550915295132	0.555518271104	0.558403691015	0.609643376171	0.588405323784	0.657785401952	0.658159356901	0.625684158236	0.713036850651	0.63674659993	0.631610573978	0.601266225931	0.630757790537	0.610361009909	0.631004321134	0.64323630325	0.617234366476	0.591641531302	0.654851883472	0.628802021587	0.66690776697	0.622240176184	0.626896972816	0.648410851357	0.549176211131	0.677390734967	0.61944152089	0.575990558535	0.627171266612	0.632448903392	0.620968126384	0.617746846415	0.580569460651	0.647558140695	0.666762712954	0.612360777989	0.571407791573	0.629474914785	0.647544480368
SRR521191	0.508975528712	0.548024217259	0.52922790762	0.463606635643	0.557517310365	0.525706038611	0.550586926843	0.540914889589	0.555050190307	0.478320647756	0.576584925147	0.531647714633	0.549176794807	0.572624043897	0.590418235013	0.519231708986	0.500386938571	0.617217798138	0.554068109378	0.511743593682	0.547396135565	0.0	0.557844205201	0.517930055033	0.541932930935	0.553630479	0.533171867672	0.537231085135	0.567104717021	0.553160786713	0.574984210448	0.654139517141	0.680810669641	0.546841579457	0.68483429246	0.522647743654	0.650514213284	0.549354046329	0.670155727472	0.650473548044	0.554631356658	0.577203498068	0.642602481673	0.610739250107	0.562263520552	0.65793942505	0.695697313109	0.569900013213	0.629688162073	0.527990911314	0.614786517049	0.653794884278	0.669179913699	0.543891545489	0.540712778806	0.569251193007	0.649563675678	0.592498627329	0.672305664618	0.664058048759	0.636811730573	0.736859663696	0.648233402273	0.647598265202	0.61711260417	0.671929236737	0.651862550298	0.700998827178	0.67032655167	0.676770146178	0.570542173014	0.676805299918	0.631098436632	0.693371092904	0.647461143275	0.671013528442	0.638990305905	0.516208421678	0.694768058957	0.654434864634	0.592559400361	0.670090117927	0.662522396838	0.637409227291	0.629296684982	0.628448580264	0.694001697029	0.658564304262	0.683312061196	0.630056877065	0.668139940871	0.683873094705
SRR521192	0.555268002378	0.58591033104	0.581816982708	0.557766429576	0.509753320437	0.577485782634	0.602934018621	0.573912624585	0.594662614744	0.536549229081	0.541374606692	0.581468598881	0.575412616268	0.561247604969	0.585090925753	0.5615919973	0.501600477061	0.577488888912	0.581153887569	0.564507251119	0.581817340379	0.557844205201	0.0	0.554620063893	0.568839391403	0.571715961727	0.564727402148	0.56760687413	0.595546937519	0.590461170011	0.572005390913	0.617230174556	0.601436662823	0.571725750303	0.62365493595	0.567282235166	0.576201889977	0.595412549357	0.615093741105	0.604251088228	0.586260218996	0.587231049818	0.687375572705	0.630537477424	0.59836330297	0.639977356488	0.606249278827	0.556485219478	0.618883892635	0.594660951471	0.602173655882	0.563275843229	0.597718928915	0.59447082167	0.593494529675	0.60721336915	0.55728671553	0.648004218748	0.608139300727	0.631368621147	0.64293266464	0.680980056786	0.662969949313	0.636369387017	0.61909707577	0.600622201086	0.613209967626	0.662601215253	0.637005462899	0.686537592005	0.56102009806	0.601399143669	0.590307162392	0.651596539009	0.615078532173	0.595389704019	0.655411620365	0.522575157804	0.696106267181	0.597326413538	0.576651218173	0.615286973378	0.615327135549	0.628128927595	0.599912984601	0.551605341262	0.648445728075	0.634023443077	0.636740478653	0.608718673141	0.640700100098	0.593136961221
SRR521193	0.461108911968	0.514518969223	0.492493348962	0.5207844917	0.562327526611	0.544018954567	0.555315366892	0.520425219859	0.575738867013	0.518432942454	0.573181403135	0.592297688273	0.526547872453	0.568984912393	0.577265658254	0.561941101613	0.540541966982	0.616511319385	0.561853563195	0.567593207969	0.534396824682	0.517930055033	0.554620063893	0.0	0.485143342728	0.547184369325	0.538745565344	0.552992434981	0.560361619916	0.534572107128	0.55569246744	0.650354089992	0.65153440047	0.537820623522	0.624634790143	0.523707753265	0.623052792737	0.534355101744	0.635391251275	0.574489799138	0.546116975602	0.566645819821	0.621616540988	0.578487755683	0.54902560013	0.615974484784	0.683879471633	0.559303535317	0.606239816	0.558176616886	0.589426568617	0.599108552147	0.637173171836	0.530984256464	0.529072158081	0.560468571601	0.626956514654	0.595379179567	0.654362819129	0.610909793146	0.624095143424	0.714608061325	0.619370725636	0.64914337115	0.594087533473	0.656173935725	0.617627081928	0.665502868765	0.621305666014	0.640716797048	0.572555884959	0.644532422978	0.616920529049	0.644677869616	0.630862868244	0.646724014272	0.629120675484	0.528545116601	0.674754762061	0.60800912634	0.600776958082	0.653939638319	0.637222709371	0.61748960451	0.615434441339	0.61026422812	0.688089506404	0.647180760582	0.613243412975	0.611712726764	0.639720915694	0.655275704832
SRR521194	0.483264038665	0.531282776615	0.51153091103	0.560488869518	0.543896297746	0.563474729626	0.562982449387	0.573753789756	0.547820246817	0.532565684929	0.586988304094	0.625653697898	0.582314225341	0.564929677302	0.577074330836	0.564345291021	0.511204471927	0.582297050848	0.559062361591	0.567970808419	0.583694452239	0.541932930935	0.568839391403	0.485143342728	0.0	0.574709875985	0.56722679661	0.557050003582	0.615299245483	0.560363808965	0.572973840711	0.646188982258	0.647238231698	0.596802542872	0.617309786734	0.556827898346	0.624881218274	0.564413687489	0.631471386163	0.554598357918	0.557868615342	0.588499467294	0.644700343626	0.629568328384	0.603279687985	0.612786076747	0.665480608184	0.582772637656	0.642893738772	0.588084992335	0.61387795715	0.586397323603	0.634683099028	0.573213074571	0.577184105391	0.573732177885	0.634101170096	0.594656300089	0.642036440604	0.594321667568	0.620996411697	0.683439610028	0.645756506868	0.65019198323	0.584462256904	0.654718829797	0.624765096123	0.673760903733	0.633464879031	0.631858463776	0.566782082136	0.630669379785	0.62546197804	0.645173347264	0.631911949003	0.631567592227	0.616569674564	0.526697272723	0.676268003319	0.599163636814	0.613656457288	0.620428618403	0.625622096728	0.639094145327	0.602725189548	0.608480489032	0.684960487865	0.634188890308	0.623057835082	0.631493454187	0.637020124338	0.647631951486
SRR521195	0.521774239764	0.53512617224	0.54113953741	0.53465205599	0.553495839218	0.465070041223	0.500430696383	0.513690456626	0.57654618432	0.566458856419	0.563723445245	0.592240606485	0.480138887688	0.575353417934	0.577027276847	0.578395128962	0.556028840504	0.589447064553	0.585516914759	0.529881139172	0.5238009271	0.553630479	0.571715961727	0.547184369325	0.574709875985	0.0	0.51432751124	0.562166527645	0.506836195172	0.46700053245	0.583726818408	0.641792812407	0.633433000906	0.548377967194	0.670158849429	0.539597290454	0.659248187068	0.574759496925	0.638730322938	0.609010600952	0.543195998748	0.575361142406	0.629887710194	0.566625178987	0.569164638189	0.648244765562	0.664589485342	0.546029821179	0.610596680106	0.570521541079	0.595017480572	0.617420669149	0.630419721667	0.549460442288	0.536527996352	0.556160826497	0.594711610152	0.56231473943	0.584558436028	0.618784960739	0.629126096123	0.713667483288	0.598334800138	0.615427558379	0.584513304007	0.63398152784	0.584299114643	0.632027795325	0.642927968354	0.62787864728	0.564121000832	0.605131901104	0.622202223054	0.634982674902	0.607117727949	0.614903512263	0.619522388762	0.531582002148	0.646247283008	0.590912998263	0.568462665112	0.585802179314	0.599822287978	0.600832283537	0.609678010545	0.573385500608	0.631805701332	0.615627037547	0.577128157765	0.575147327052	0.623551896166	0.632703071637
SRR521196	0.534503843064	0.5579407331	0.567459108955	0.550062016185	0.549466764441	0.538926145628	0.517622676594	0.474507167398	0.506391654515	0.527446531081	0.541356721518	0.567633460955	0.538440986663	0.553705554774	0.575325485742	0.573872500428	0.546058235276	0.606800354117	0.542275143856	0.533419662316	0.50357606936	0.533171867672	0.564727402148	0.538745565344	0.56722679661	0.51432751124	0.0	0.553533447218	0.473613917788	0.527657935724	0.557509657793	0.655064595786	0.643100352635	0.531524761993	0.67672839196	0.549411217043	0.631652867613	0.547784224114	0.636400382248	0.610914313541	0.52206266178	0.548235148377	0.649263471937	0.581527388974	0.539431583589	0.649528054739	0.685631394998	0.556493405254	0.604676012976	0.551447695106	0.591379856026	0.618743906244	0.648228947767	0.526619840097	0.555292122901	0.572634590203	0.580439886102	0.595532020071	0.654591891029	0.660787572033	0.644460674546	0.695772199857	0.62424491931	0.625465524416	0.607938452938	0.653900777162	0.632302319291	0.677229648495	0.647760589286	0.676626336069	0.571821759187	0.639079974617	0.625470141136	0.632889790044	0.626834611316	0.651593940349	0.614288424862	0.542837781134	0.668615037063	0.629825673813	0.57997914098	0.617186132047	0.62753873923	0.619983971449	0.623853909605	0.599852430774	0.676882879458	0.657654763982	0.665297933537	0.552427078239	0.634603984828	0.664565134961
SRR521197	0.533544773066	0.570005280216	0.515032301362	0.543101214565	0.49249354995	0.516181302167	0.549036310398	0.561337103614	0.568284916159	0.534570089399	0.585275000377	0.59404791686	0.565673088384	0.507367962302	0.58291718724	0.554177598306	0.566856382941	0.610429902299	0.50506293792	0.569499824159	0.569382207416	0.537231085135	0.56760687413	0.552992434981	0.557050003582	0.562166527645	0.553533447218	0.0	0.584156480985	0.565163834614	0.515089150397	0.653468302303	0.635446263122	0.581641326296	0.661201496423	0.550619386658	0.62992277099	0.537709781236	0.629660625578	0.615674219854	0.571384099571	0.579312843801	0.671914119708	0.599579649936	0.56076791234	0.604650663893	0.667824662917	0.558162662318	0.624679514803	0.560842811845	0.594356409907	0.610237914464	0.654673272989	0.564576232533	0.556826379645	0.581340599235	0.62381930284	0.593510741901	0.650437040754	0.650915417458	0.624720388815	0.713097201013	0.637721140513	0.599016554981	0.584840134965	0.651945420405	0.633708069765	0.683959662235	0.619181028912	0.645251880513	0.558135311348	0.656940627676	0.634152475094	0.641244132254	0.579816504748	0.668081310628	0.639002683124	0.516739229433	0.653666131345	0.622809697896	0.588783175177	0.632275281738	0.633892901249	0.647382448504	0.630020421755	0.591462677923	0.653796971632	0.64643986757	0.651251879016	0.602785341382	0.546296766886	0.657144224224
SRR521198	0.561140127916	0.609324662188	0.581326903717	0.556457018303	0.598191028413	0.527078160702	0.564207371825	0.478319054137	0.511569238986	0.562543109026	0.597944684885	0.608318952529	0.555874101671	0.604689798498	0.559184790894	0.569698509182	0.576896376684	0.59963020654	0.610404602932	0.568001558468	0.479692235127	0.567104717021	0.595546937519	0.560361619916	0.615299245483	0.506836195172	0.473613917788	0.584156480985	0.0	0.535433985865	0.59259210671	0.617791991107	0.627097683536	0.550848004516	0.69976760154	0.567184868598	0.643527281461	0.574655727256	0.624178473923	0.654282415397	0.577444227654	0.564433007327	0.644568478302	0.574229378497	0.565183495339	0.662940249061	0.695579533061	0.567731153312	0.589500734755	0.579280756012	0.586250506382	0.648715900681	0.674820663058	0.537597597262	0.536622851749	0.551032205989	0.586313129296	0.608046624058	0.643300166629	0.663506317722	0.639871425809	0.715076618336	0.620021928828	0.649067284177	0.62444735303	0.649336334574	0.625247859227	0.610814962984	0.673705098564	0.642688203582	0.615926837822	0.647119604484	0.605549280659	0.651332205819	0.656938962198	0.647276852833	0.630645129768	0.571283585903	0.667810037578	0.634705332533	0.6034914039	0.613948806591	0.621976990368	0.629786073517	0.640552563961	0.597633224158	0.651954807944	0.657318934582	0.627105790669	0.539319156504	0.659369451891	0.666501795722
SRR521199	0.536156381388	0.565331431827	0.536362195535	0.528549583912	0.566912441109	0.49737149605	0.461312237512	0.497135226008	0.574094075128	0.549032890931	0.554229559923	0.562363491444	0.473743275284	0.598028956236	0.590007304517	0.567968013509	0.553799023239	0.564326155487	0.58694653196	0.552534363562	0.544733044143	0.553160786713	0.590461170011	0.534572107128	0.560363808965	0.46700053245	0.527657935724	0.565163834614	0.535433985865	0.0	0.571993377067	0.651067307396	0.657985446914	0.536950379298	0.643501928973	0.539901533855	0.651284730358	0.540050697564	0.656580856719	0.639876652829	0.527398209724	0.543003150211	0.613762850556	0.566421634984	0.5726696972	0.632827706702	0.686912249832	0.533052532605	0.583340809999	0.567753821821	0.582931330101	0.610436908443	0.659537503784	0.550270172769	0.527113116651	0.577457630557	0.608212623505	0.572169061875	0.626382286891	0.636146464224	0.637718146469	0.71023547612	0.596740585173	0.651062034615	0.593902483205	0.667102378811	0.625658550027	0.659827380853	0.652115335473	0.645421116158	0.558111143244	0.624090457097	0.599602256845	0.601540079922	0.62579674604	0.642149680462	0.614883311612	0.510128239243	0.675677423717	0.60891662409	0.558305742597	0.599087697579	0.595831366403	0.609935063221	0.593144565095	0.620459986947	0.6303570855	0.631588218453	0.623777125352	0.6025937026	0.634978552145	0.668454140015
