Feature_id	Mean_decrease_in_accuracy	Standard_deviation
189721	0.0122612244222925	NA
171617	0.0106715718835688	NA
337724	0.00855038633537085	NA
214919	0.0083169691763345	NA
1106614	0.00752710263592617	NA
311286	0.00616121931903666	NA
175706	0.00604950611823677	NA
306275	0.0058363828551909	NA
1106862	0.00580576563958917	NA
215751	0.00513944174160892	NA
177427	0.00480037849147756	NA
261350	0.00446820312470467	NA
349798	0.00444215463758807	NA
204088	0.00376748006895066	NA
194628	0.0034278591463576	NA
265793	0.00342553884024472	NA
113397	0.00322115290110646	NA
198686	0.00290415650740728	NA
161993	0.00284122636909015	NA
266860	0.00280698928694285	NA
1992	0.00264462750012286	NA
179157	0.00261181139122316	NA
321972	0.00259199346405229	NA
228391	0.00251637426900585	NA
196947	0.00243381152730998	NA
228310	0.00222291021671827	NA
2435303	0.0022058374631904	NA
427241	0.00215155334861217	NA
214360	0.00212833889536676	NA
182583	0.00211693457900888	NA
185441	0.00197756079489826	NA
228601	0.0019605334981496	NA
205160	0.00196018600422625	NA
192852	0.00193028404344194	NA
4403349	0.00192405967785225	NA
186760	0.00192140522875817	NA
183985	0.00187248882008944	NA
190652	0.00181449211263453	NA
569581	0.00181069094304388	NA
833390	0.00168230502727407	NA
335881	0.00164519185664697	NA
4327323	0.0016262595591543	NA
174651	0.00155404933903386	NA
189907	0.00152274955866287	NA
163862	0.00151667683022172	NA
332608	0.00151354980588727	NA
194490	0.00142201090962701	NA
260205	0.00141243086978381	NA
189843	0.00139623644329527	NA
4449524	0.00138127325890484	NA
3172949	0.00136983065953654	NA
160720	0.00135068799449604	NA
779847	0.00135032679738562	NA
198026	0.00134569710475283	NA
4343528	0.00134502801120448	NA
318162	0.00127211410880142	NA
179427	0.00124230797582191	NA
275631	0.00123984593837535	NA
265029	0.00123959899749373	NA
214159	0.00121052966641202	NA
309302	0.00120918472652219	NA
443945	0.00119933118996586	NA
2901239	0.0011921900339083	NA
273401	0.00118626373626374	NA
336810	0.0011844169246646	NA
198753	0.00116802054154995	NA
273741	0.00116589512998182	NA
290637	0.0011594169246646	NA
276386	0.00115344365816502	NA
264093	0.00114439653054204	NA
210056	0.00113694039019116	NA
262752	0.00112568799449604	NA
188878	0.00109462808433397	NA
4390755	0.00109354513735319	NA
262825	0.00108308100568162	NA
334328	0.00104235466116271	NA
571242	0.00103393901420217	NA
318395	0.00102909753645048	NA
177539	0.00101973684210526	NA
198865	0.00101148459383753	NA
266120	0.00100383925500025	NA
176582	0.000982223942208462	NA
189387	0.000962663067926226	NA
310751	0.00095621453709689	NA
206213	0.000955951152390781	NA
451273	0.000942669172932331	NA
185550	0.00093203842940685	NA
189327	0.000922488820089439	NA
167509	0.000893164283257163	NA
183927	0.000883392304290137	NA
529192	0.000880724624532674	NA
277208	0.000871572871572872	NA
3529330	0.000857142857142857	NA
313757	0.000840120663650075	NA
269103	0.000824434389140271	NA
372622	0.000818528693528693	NA
179265	0.000801900584795322	NA
207284	0.000800020885547201	NA
191318	0.000789284485724114	NA
272978	0.000742447138344971	NA
182037	0.000723411469851098	NA
307416	0.000699044462589354	NA
4327881	0.000689284485724114	NA
181166	0.000680778371954843	NA
266546	0.000673890608875129	NA
328905	0.000668627450980392	NA
4297109	0.000663257408226448	NA
452014	0.000660818713450292	NA
275339	0.00062015455304929	NA
307802	0.000614704653791341	NA
264489	0.000610714285714286	NA
187153	0.000606639146886825	NA
266595	0.000577777777777778	NA
263933	0.000576068376068376	NA
260927	0.000572012138188609	NA
210383	0.000553173374613003	NA
177371	0.000525898078529657	NA
173739	0.000517647058823529	NA
175458	0.000503968253968254	NA
266255	5e-04	NA
313431	0.00047719298245614	NA
1107461	0.000472910216718266	NA
262454	0.000472222222222222	NA
305127	0.000470588235294118	NA
276195	0.000464869281045752	NA
175646	0.000463992088063295	NA
178546	0.000461111111111111	NA
180471	0.000461111111111111	NA
2374993	0.000455555555555556	NA
1571092	0.000454970760233918	NA
1110766	0.000453311394487865	NA
661055	0.000452429149797571	NA
170555	0.00043859649122807	NA
265706	0.000435592185592186	NA
353982	0.000435294117647059	NA
404691	0.000424789915966387	NA
336844	0.000409523809523809	NA
276761	0.000408933343917864	NA
353964	0.000405451127819549	NA
187759	0.000402930402930403	NA
2120775	4e-04	NA
176868	0.000396929824561403	NA
332776	0.000384313725490196	NA
274136	0.000384313725490196	NA
209028	0.000373424648966445	NA
406247	0.000362091503267974	NA
270391	0.000361111111111111	NA
252684	0.000360294117647059	NA
177453	0.000360294117647059	NA
174274	0.00036019536019536	NA
273364	0.000357726423902894	NA
4449525	0.000355951152390781	NA
177512	0.000355263157894737	NA
339622	0.000347222222222222	NA
178314	0.000335294117647059	NA
196672	0.00032875816993464	NA
190971	0.000327485380116959	NA
390820	0.00032719298245614	NA
827376	0.000323809523809524	NA
839558	0.000322222222222222	NA
328276	0.000310526315789474	NA
1835985	0.000307692307692308	NA
319196	3e-04	NA
331013	0.000287179487179487	NA
267045	0.000285714285714286	NA
206494	0.000271493212669683	NA
270039	0.000266666666666667	NA
195711	0.000266666666666667	NA
1743216	0.000266666666666667	NA
1107799	0.000266666666666667	NA
4455677	0.000265056022408964	NA
353453	0.000258333333333333	NA
303479	0.000258333333333333	NA
206790	0.000258333333333333	NA
261325	0.000256535947712418	NA
174590	0.000255746738641475	NA
311718	0.000250980392156863	NA
275131	0.000250980392156863	NA
277215	0.00025	NA
276509	0.00025	NA
269777	0.00025	NA
234054	0.00025	NA
189703	0.00025	NA
182576	0.00025	NA
199532	0.000249183006535948	NA
211761	0.000242857142857143	NA
263203	0.000242647058823529	NA
258995	0.00023859649122807	NA
337561	0.000235736399823087	NA
317653	0.000235294117647059	NA
300143	0.000235294117647059	NA
275483	0.000235294117647059	NA
228798	0.000235294117647059	NA
186773	0.000235294117647059	NA
1105376	0.000231535947712418	NA
268155	0.000230263157894737	NA
