# Constructed from biom file
#OTU ID	100001.518462	100003.518448	100009.518585	100015.518484	100016.518511	100043.518608	100046.518563	100047.518573	100048.518556	100049.518571	100051.518513	100052.518548	100058.518558	100060.518463	100062.518413	100065.518569	100068.518524	100070.518622	100071.518514	100072.518459	100074.518549	100075.518638	100077.518436	100078.518434	100079.518554	100080.518564	100083.518623	100084.518559	100085.518596	100086.518445	100087.518466	100088.518508	100089.518493	100090.518522	100091.518616	100092.518547	100095.518439	100096.518617	100099.518597	100100.518579	100101.518475	100102.518495	100104.518418	100105.518417	100106.518634	100107.518577	100109.518535	100115.518501	100117.518496	100128.518606	100139.518500	100143.518580	100144.518438	100150.518562	100151.518550	100154.518504	100155.518528	100156.518612	100157.518518	100158.518625	100160.518588	100161.518473	100162.518486	100163.518435	100164.518477	100165.518637	100166.518474	100167.518552	100168.518433	100169.518565	100170.518505	100171.518431	100172.518574	100173.518499	100174.518479	100175.518515	100176.518428	100177.518639	100178.518498	100180.518633	100181.518440	100182.518578	100183.518534	100184.518455	100187.518520	100188.518595	100190.518464	100191.518602	100192.518621	100195.518533	100196.518609	100197.518442	100198.518598	100200.518491	100202.518422	100203.518476	100204.518576	100205.518470	100206.518507	100207.518411	100209.518521	100210.518471	100211.518437	100212.518635	100214.518546	100216.518525	100217.518532	100219.518561	100220.518611	100221.518509	100222.518527	100224.518460	100225.518544	100226.518568	100227.518592	100228.518607	100229.518461	100233.518613	100234.518587	7003A.518421	7003B.518502	7007.518570	7010.518553	7016.518555	7018.518543	7021.518414	7022.518408	7035.518441	7037.518494	7039.518631	7043.518584	7049.518541	7052.518627	7059.518423	7061.518629	7064.518605	7072.518488	7077A.518619	7077B.518429	7079.518420	7085.518538	7094A.518503	7094B.518430	7094C.518506	7095.518539	7097.518454	7102.518624	7111.518557	7116.518582	7117.518601	7123.518425	7124.518456	7125.518489	7126.518593	7129.518517	7130.518412	7134.518478	7135.518591	7141.518426	7145.518545	7153.518481	7154.518540	7156.518603	7160.518450	7164.518567	7168.518409	7174.518530	7175A.518465	7175B.518531	7178A.518497	7178B.518427	7181.518444	7185.518510	7200.518492	7221.518407	7225.518586	7228.518575	7233.518551	7242A.518519	7242B.518626	7250.518632	7251.518620	7265.518485	7267.518468	7284.518415	7287.518604	7295.518416	7298.518487	7313.518451	7325.518490	7347.518482	7352.518512	7355.518516	7356.518615	7360.518446	7361.518432	7365.518636	7385.518529	7429.518443	7454.518419	7584.518542	7594.518572	7610.518590	7614.518614	7615.518480	7621.518630	7624.518453	7632.518526	7646.518523	7662.518467	7664.518599	7749.518424	7775.518537	7844.518483	7847.518410	7848.518594	7855.518447	7858.518581	7859.518618	7860.518628	7861.518583	7862.518458	7870.518457	7871.518452	7879.518469	7899.518560	7904.518600	7906.518589	7908.518449	7909.518566	7910.518536	7911.518610	7912.518472
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0	0.0	0.0	0.000319081046586	0.0	0.0	0.0	0.0	0.0	0.000610749185668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253356979985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000243902439024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00508517670989	0.0	0.000460087416609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000179500987255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000229068835185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.000274725274725	0.0140502566874	0.0	0.000319081046586	0.00249791840133	0.00721229225463	0.00124688279302	0.00881057268722	0.202296211251	0.0	0.026775041836	0.000249003984064	0.000549903766841	0.0	0.00295712173484	0.0106330365974	0.000608642726719	0.0	0.0	0.00759837177748	0.0	0.00346020761246	0.00111209964413	0.0	0.00360537528679	0.094776283888	0.0306350626118	0.00313315926893	0.0030303030303	0.00349813432836	0.000715648854962	0.0	0.00109194147194	0.00425055928412	0.0248651184612	0.00517879161529	0.00677540777917	0.0216117955968	0.00112258643916	0.00146541617819	0.000441111601235	0.0246913580247	0.0022837567799	0.0	0.0041095890411	0.00640236394977	0.000213949507916	0.000272331154684	0.00271985494107	0.124550898204	0.0	0.00255813953488	0.000749437921559	0.0190802348337	0.000688389169344	0.000245098039216	0.0117967332123	0.000280898876404	0.0	0.00126236061435	0.495306460519	0.00686990124517	0.00365052324166	0.00361010830325	0.0	0.0054533060668	0.00557917109458	0.00620732464308	0.000834028356964	0.0411542100284	0.00399201596806	0.00282043246631	0.00435666569852	0.00848329048843	0.00151209677419	0.0	0.00290444379901	0.000270782561603	0.0	0.026973026973	0.000200722601365	0.000309885342423	0.0148148148148	0.000240731824747	0.00976709241172	0.0	0.0822281167109	0.0	0.0120317199891	0.000253356979985	0.00832899531494	0.00372578241431	0.00562851782364	0.00389818848888	0.00024697456162	0.0	0.0866460366579	0.0187873612297	0.00430663221361	0.0426829268293	0.0724912090885	0.000503524672709	0.0	0.0	0.00551036473367	0.00143027413588	0.0216471759144	0.0553204353083	0.00818977689918	0.0152774055213	0.00742721330957	0.000259605399792	0.00607441154138	0.000254258835495	0.0025953802232	0.0246146767886	0.00026455026455	0.0146982980918	0.0133848899465	0.00902837489252	0.00185528756957	0.0	0.00520291363163	0.0	0.013110698825	0.00134476382585	0.00151209677419	0.001001001001	0.0001414427157	0.000762776506484	0.00445156695157	0.0108588351431	0.000847888756995	0.0010183299389	0.0	0.00135731252121	0.000136649357748	0.0045871559633	0.0111464968153	0.00151630022745	0.0	0.0	0.00070821529745	0.0	0.0588235294118	0.0	0.0019305019305	0.00246548323471	0.0325732899023	0.000412924538041	0.000169592130925	0.000593647966756	0.0	0.00107700592353	0.00538502961766	0.0	0.00174621653085	0.0	0.00106072659772	0.0118243243243	0.00074612945346	0.0139406193466	0.00400168491997	0.000498007968127	0.00185731454168	0.0	0.000104014978157	0.000512557662737	0.000477783086479	0.0	0.000851788756388	0.015488482923	0.00447963329513	0.000319454797146	0.000368188512518	0.000438500328875	0.0	0.0296495956873	0.0152671755725	0.00233644859813	0.00528947874591	0.0	0.000687206505555	0.00310471351962	0.000379218809253	0.00524475524476	0.0	0.0	0.0	0.00256081946223	0.0	0.00934579439252	0.00333333333333	0.00357284636761	0.00219298245614	0.0	0.0	0.0	0.0	0.0192926045016	0.00246913580247	0.0	0.000862068965517	0.0	0.00181818181818	0.000423728813559	0.0	0.0016694490818	0.227272727273	0.0	0.000404858299595	0.00102774922919	0.0098231827112	0.00586428371963	0.02942694889	0.00721847930703	0.000814774579033	0.00504795557799	0.00342801175318	0.0064416387529	0.0	0.000232396002789	0.00768122899664	0.00507614213198	0.00346534653465	0.0	0.000273672687466	0.00170565302144	0.000442673749447	0.0220318237454	0.0156279778921	0.000200682319888	0.0366478038265
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.112637362637	0.00567414212375	0.000251067034898	0.040842373963	0.022481265612	0.00313577924114	0.0317955112219	0.00259134490801	0.00505166475316	0.016490228013	0.0141047095386	0.00846613545817	0.0206213912565	0.000906207521522	0.00492853622474	0.00469831849654	0.00852099817407	0.00128667009779	0.00766188828473	0.00325644504749	0.0330578512397	0.0	0.00756227758007	0.000658183413778	0.000983284169125	0.0850782455367	0.00849731663685	0.000522193211488	0.00932400932401	0.00839552238806	0.000477099236641	0.00906344410876	0.0102642498362	0.00425055928412	0.0053952615529	0.0337854500617	0.0697616060226	0.0446374469804	0.0327795240233	0.00732708089097	0.0143361270401	0.0116334283001	0.0439623180131	0.00969696969697	0.0115068493151	0.0401378970697	0.00641848523748	0.0	0.0135992747053	0.00502994011976	0.0	0.043023255814	0.00999250562078	0.0168786692759	0.0112436897659	0.0122549019608	0.0068058076225	0.0671348314607	0.0	0.0109404586577	0.0	0.014598540146	0.0204429301533	0.00330926594465	0.0177209510991	0.0224948875256	0.00398512221041	0.129112352576	0.0114678899083	0.0125354777673	0.0550327915597	0.0272641805077	0.0249782166715	0.025706940874	0.00151209677419	0.000328515111695	0.0	0.00568643379366	0.0015503875969	0.0666833166833	0.0228823765556	0.00309885342423	0.066455026455	0.0404429465575	0.0	0.00587084148728	0.00972590627763	0.00368615060558	0.00492206726825	0.100329364074	0.134825611661	0.00347739692002	0.00515947467167	0.011006649851	0.00074092368486	0.00286715514495	0.0280885503452	0.0193566752064	0.0	0.0241463414634	0.0	0.00226586102719	0.000516262261229	0.00249659555152	0.00839674626082	0.0104886769964	0.0547399850709	0.00241837968561	0.00254165489975	0.0	0.0160427807487	0.0129802699896	0.0329030625158	0.0663615560641	0.000778614066961	0.0432482171613	0.034126984127	0.0443527591542	0.110648423557	0.0	0.00556586270872	0.0	0.0	0.0	0.000247371675943	0.00184905026055	0.00403225806452	0.0353687020354	0.0151343705799	0.00152555301297	0.00124643874644	0.0	0.000508733254197	0.0020366598778	0.0	0.0	0.0	0.0045871559633	0.0031847133758	0.00303260045489	0.00362213851058	0.0	0.0	0.0	0.0	0.00907307503678	0.0116965705201	0.00197238658777	0.00651465798046	0.00154846701765	0.00585092851692	0.00504600771742	0.00143061516452	0.00172320947765	0.00179500987255	0.0160752198969	0.0023282887078	0.0	0.00238663484487	0.00225225225225	0.00279798545048	0.0174523784186	0.0016849199663	0.000249003984064	0.000327761389708	0.00253887654713	0.00447264406074	0.00256278831369	0.000477783086479	0.0018115942029	0.00340715502555	0.000397140587768	0.0025002604438	0.0	0.00110456553756	0.0	0.00252827677977	0.0	0.0	0.0163551401869	0.00394306597423	0.00161167993932	0.000572672087962	0.000564493367203	0.000379218809253	0.00699300699301	0.00562072336266	0.00384061449832	0.0013501350135	0.00128040973111	0.00220264317181	0.0	0.0	0.00635172687574	0.0	0.00484966052376	0.000886524822695	0.0089605734767	0.00062893081761	0.0096463022508	0.00082304526749	0.0	0.0	0.0	0.0	0.0	0.000332446808511	0.000556483027268	0.0	0.00239616613419	0.00728744939271	0.00102774922919	0.00098231827112	0.00921530298799	0.0131646876613	0.00962463907603	0.00217273221076	0.00908632004038	0.00048971596474	0.0360731770162	0.0555425357394	0.00697188008366	0.0158425348056	0.0	0.0165841584158	0.00148994288552	0.0114942528736	0.00536062378168	0.0309871624613	0.0151774785802	0.0468839336764	0.0722456351595	0.0447318781999
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000421229991575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.194230769231	0.0840313428803	0.0102937484308	0.360880663689	0.128781570913	0.469112574475	0.0190149625935	0.366157035501	0.0746268656716	0.129885993485	0.147740855845	0.728834661355	0.0134726422876	0.370412324422	0.0253819615574	0.0462413452028	0.229458307973	0.578486875965	0.147553138903	0.120488466757	0.124619399739	0.034916640453	0.186832740214	0.196358051777	0.0	0.0275512453163	0.252683363148	0.238120104439	0.445687645688	0.308768656716	0.00453244274809	0.549177576368	0.296789692073	0.543624161074	0.00187661271405	0.00246609124538	0.332245922208	0.117955968491	0.333183655141	0.00146541617819	0.148434053816	0.000712250712251	0.0879246360263	0.101212121212	0.332054794521	0.201674464418	0.303594351733	0.0	0.33771532185	0.0249101796407	0.0	0.0360465116279	0.286035473395	0.303326810176	0.061496099128	0.422794117647	0.0151996370236	0.00140449438202	0.142857142857	0.410477593099	0.0	0.258694718763	0.410805548795	0.0279783393502	0.567519066846	0.0727107475574	0.305791710946	0.0	0.287322768974	0.0	0.0832620473339	0.148229395174	0.156839965147	0.239074550129	0.00201612903226	0.297963206307	0.000290444379901	0.00216626049282	0.263875968992	0.153846153846	0.327177840225	0.0960644561512	0.157037037037	0.375541646606	0.00488354620586	0.414090019569	0.00383141762452	0.53607161664	0.377905386929	0.0103876361794	0.000260281103592	0.478390461997	0.572936210131	0.361614308645	0.453445295135	0.207709461612	0.0402285170198	0.302021064617	0.325294286535	0.289268292683	0.000270489586151	0.601711983887	0.259163655137	0.362687244666	0.0015743899239	0.646722288439	0.0042299079373	0.291112454655	0.220276757978	0.00402036987403	0.417409387998	0.391744548287	0.00354340673247	0.303839308416	0.296132883467	0.00644122383253	0.283333333333	0.14878803507	0.00029744199881	0.373602751505	0.45547309833	0.064929693962	0.27471383975	0.603658536585	0.00371057513915	0.0912758446798	0.0539314516129	0.291291291291	0.259688826025	0.286803966438	0.15349002849	0.117472852912	0.173986772935	0.0030549898167	0.202916460702	0.000339328130302	0.585269199235	0.366972477064	0.0907643312102	0.44806671721	0.500869313243	0.351351351351	0.152974504249	0.240404040404	0.0588235294118	0.473761647867	0.539064274358	0.419625246548	0.189576547231	0.435428925364	0.47205969643	0.320866726031	0.40200286123	0.392245557351	0.31717824448	0.590637953695	0.199650756694	0.364962221051	0.482100238663	0.128941441441	0.454206304794	0.0418218580398	0.264953664701	0.213645418327	0.354856331258	0.177721358299	0.336800499272	0.543311122501	0.573339703774	0.410326086957	0.496592844974	0.0	0.210751119908	0.349164093281	0.385769513991	0.218592413944	0.46373918829	0.134770889488	0.381679389313	0.0817757009346	0.0	0.678232840349	0.392738517925	0.0	0.588547591961	0.353146853147	0.561339198436	0.568410945751	0.452295229523	0.608194622279	0.497797356828	0.224299065421	0.3125	0.385867407701	0.302631578947	0.541222114452	0.334219858156	0.207885304659	0.450314465409	0.08038585209	0.298765432099	0.516816143498	0.247413793103	0.278543307087	0.0818181818182	0.395338983051	0.0575132978723	0.34613244296	0.0	0.0146432374867	0.222267206478	0.0894141829394	0.0643418467583	0.249930187099	0.0694372741353	0.0991337824832	0.0195545898968	0.20646138314	0.177766895201	0.46766297346	0.0349191469416	0.00441552405299	0.0556889102256	0.477157360406	0.0264851485149	0.399553017134	0.332512315271	0.179824561404	0.00177069499779	0.0171358629131	0.00457404230989	0.0016054585591	0.0342225815144
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00540540540541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026518164943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000504795557799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000265674814028	0.000310366232154	0.0	0.0	0.0	0.0	0.000290444379901	0.0	0.000504032258065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000714115686741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000248818113959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000515729757607	0.0	0.0	0.0	0.0	0.00520291363163	0.0	0.000123685837972	0.0	0.00100806451613	0.0	0.0	0.0	0.000178062678063	0.0	0.0	0.0	0.0	0.000678656260604	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164305949	0.0	0.0	0.0	0.0	0.000493096646943	0.0	0.0	0.0	0.0	0.00143061516452	0.0	0.0	0.0	0.00058207217695	0.0	0.0	0.0	0.000186532363365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000319454797146	9.20471281296e-05	0.000219250164438	0.0	0.00808625336927	0.0	0.00233644859813	0.0	0.0	0.0	0.0	0.0	0.000874125874126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062893081761	0.0	0.00082304526749	0.000560538116592	0.0	0.0	0.0	0.0	0.0	0.000556483027268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002523977789	0.00048971596474	0.0	0.000234356690884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000186532363365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000208355036983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000556483027268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
