	SRR515153	SRR518987	SRR521172	SRR521173	SRR521174	SRR521175	SRR521176	SRR521177	SRR521178	SRR521179	SRR521180	SRR521181	SRR521182	SRR521183	SRR521184	SRR521185	SRR521186	SRR521187	SRR521188	SRR521189	SRR521190	SRR521191	SRR521192	SRR521193	SRR521194	SRR521195	SRR521196	SRR521197	SRR521198	SRR521199	SRR521200	SRR521201	SRR521202	SRR521203	SRR521204	SRR521205	SRR521206	SRR521207	SRR521208	SRR521209	SRR521210	SRR521211	SRR521212	SRR521213	SRR521214	SRR521215	SRR521216	SRR521217	SRR521219	SRR521220	SRR521221	SRR521222	SRR521223	SRR521224	SRR521225	SRR521226	SRR521227	SRR521228	SRR521229	SRR521230	SRR521231	SRR521232	SRR521233	SRR521234	SRR521235	SRR521236	SRR521237	SRR521238	SRR521239	SRR521240	SRR521241	SRR521242	SRR521243	SRR521244	SRR521245	SRR521246	SRR521247	SRR521248	SRR521249	SRR521250	SRR521251	SRR521252	SRR521253	SRR521254	SRR521255	SRR521256	SRR521257	SRR521258	SRR521259	SRR521260	SRR521261	SRR521262	SRR521263	SRR521264	SRR521265
SRR521206	0.309253934467	0.311088027069	0.353427670488	0.450605298635	0.284779255601	0.444962587541	0.467343247829	0.325647248434	0.347225400781	0.269204503294	0.465630288155	0.656016515537	0.39805350702	0.353905208604	0.31192996579	0.354439362259	0.312397478949	0.283848894583	0.411150290057	0.537588195595	0.412948965852	0.480322333701	0.251619491855	0.360167588605	0.281609632864	0.414701474582	0.406255265301	0.405909171308	0.421310997587	0.410924724293	0.349587030079	0.0618093580062	0.0437487319061	0.359003953195	0.072096708029	0.535266677166	0.0	0.544352714293	0.0681874480429	0.0773673311645	0.330150716144	0.368033371214	0.396253147618	0.575078582535	0.361028879154	0.497050554474	0.143583951748	0.100090388492	0.430140834847	0.532727007332	0.468564297929	0.404549024668	0.0696559233031	0.0507748772697	0.485665207641	0.51645740669	0.552983783541	0.506366773573	0.0817771266639	0.479483000845	0.0688562888273	0.129119633774	0.421878787183	0.0913269126149	0.34475298806	0.139571132785	0.087952478568	0.0770817267959	0.089163063275	0.108939426792	0.146360176364	0.244400587864	0.116772851864	0.0783293196424	0.163532091582	0.163761192747	0.130942652859	0.0792821055235	0.376573864868	0.282065343332	0.165708618321	0.407020759965	0.11235302546	0.259239238503	0.236978518058	0.133982592701	0.140944594619	0.0916512624241	0.0721028081563	0.0705886423537	0.0639692602924	0.0827638791479	0.221473850532	0.236708966189	0.117459152532
SRR521207	0.304214990864	0.314831116279	0.251270343908	0.154529399685	0.355886294301	0.191484378914	0.160989801181	0.31355520569	0.30173218545	0.35714292933	0.189251408836	0.19012362967	0.228528921133	0.283940673559	0.362060426973	0.259105994004	0.301619065268	0.344885953585	0.225421798066	0.108796555001	0.220668853336	0.131041148112	0.421671993631	0.272008778683	0.331581043669	0.224045792875	0.217764611225	0.226185037188	0.207342495946	0.220749471344	0.280038982088	0.547461994527	0.535931469874	0.265793354054	0.530330241125	0.0620003201628	0.544352714293	0.0	0.527513321991	0.523845725405	0.390070845194	0.238431170041	0.232688542228	0.139783496033	0.273537463768	0.120161908599	0.489376185235	0.564140833667	0.211928906042	0.14883517109	0.153008900598	0.247831216764	0.527301936861	0.56019774747	0.12440567647	0.096237197811	0.0619667981225	0.188720192543	0.543825768757	0.222294958526	0.553547510699	0.515571710071	0.381909329036	0.576790946348	0.356558813181	0.482031568039	0.52606954066	0.563367285467	0.498765363737	0.571204749276	0.481834679587	0.468309680691	0.477783136695	0.544853821083	0.447836271745	0.493354212297	0.498593607236	0.537469622291	0.415030876738	0.346765619916	0.502874630424	0.304628947489	0.485093022056	0.41170339881	0.466829177537	0.490991989596	0.483680620846	0.545956839819	0.548511607618	0.544421650853	0.545844338565	0.529568537315	0.410809651484	0.425831294162	0.519540012969
SRR521208	0.289441458159	0.289796863988	0.328974894353	0.439284448049	0.267972545703	0.428121727256	0.453085783405	0.309467793127	0.334172019543	0.255677002249	0.447768174173	0.644114090308	0.379743171503	0.334724118438	0.295471840495	0.344905369478	0.305467004657	0.264147940512	0.39272545533	0.521232540629	0.39744799213	0.466426934861	0.238407126908	0.339718711522	0.260699850475	0.395778336696	0.391445563785	0.386144127927	0.405643598724	0.396324189962	0.333270405566	0.0884943036809	0.069870736593	0.341178633376	0.0496484464078	0.513494275943	0.0681874480429	0.527513321991	0.0	0.0371182080554	0.316449749622	0.348806612605	0.379794404874	0.553421653308	0.338880648952	0.481325652675	0.100956840519	0.131010948254	0.405162903289	0.510899811457	0.451067337784	0.383072117803	0.0433471197442	0.0785395149937	0.470426487545	0.496593938547	0.535544204557	0.489701238811	0.105789445808	0.433690102438	0.090088178572	0.103556735434	0.375504296803	0.108685837411	0.307981830612	0.107407438311	0.0784774018801	0.10665236161	0.0652549113472	0.141979030038	0.110462263186	0.19889530938	0.0893861818866	0.0998248808923	0.147822794042	0.12849881068	0.103143131972	0.0884501996927	0.331795068316	0.263558574673	0.149057930757	0.369662318002	0.0746180085859	0.230838325482	0.206445294237	0.109258775591	0.112557395072	0.095941926218	0.102570862956	0.101315558607	0.0792024501629	0.0648692047362	0.191326375164	0.209823499685	0.0932603101655
SRR521209	0.284070079882	0.281612481853	0.327589821369	0.434329085591	0.265770396711	0.422119186913	0.450978055948	0.302456038522	0.329152868301	0.25178522705	0.446934029053	0.642614100063	0.373952624823	0.332673847411	0.289582806166	0.342392944421	0.302190943393	0.262929546809	0.388962247807	0.519720490981	0.393172292329	0.462879895774	0.236787257727	0.335810361943	0.254568184094	0.39128789856	0.38638974783	0.383159951089	0.402856667356	0.393657940809	0.33363555114	0.0920040364346	0.0762277318579	0.339549753692	0.0480387223051	0.508607921678	0.0773673311645	0.523845725405	0.0371182080554	0.0	0.311179692943	0.344925897253	0.378482560276	0.553300199186	0.337930231157	0.479044870323	0.101818448144	0.130057400057	0.404170141676	0.510816916966	0.446297170718	0.380918820302	0.0452306389702	0.0884424152957	0.469346325999	0.493971494423	0.533211699301	0.489073047328	0.106049069206	0.435367995749	0.0909287483829	0.100937419827	0.382338982179	0.110256310567	0.310029007879	0.105833510594	0.0763072037328	0.105943752934	0.0627746785168	0.13791749562	0.116860189103	0.203382280661	0.0874205088382	0.0977504858071	0.13897449161	0.128700674418	0.10594310569	0.087800056606	0.335567803754	0.258562231193	0.139912602866	0.3721223302	0.0766764787417	0.232018605897	0.204929311759	0.105162912682	0.115567833194	0.096706292498	0.102433015055	0.105686625932	0.0792193266739	0.0721457084723	0.195728702223	0.213861120926	0.0939150976772
SRR521210	0.154403245898	0.146477462756	0.200523431625	0.300888519961	0.13944249831	0.265098913783	0.298969920756	0.144980595619	0.153096329476	0.134579061655	0.283640616805	0.492313885047	0.232151436142	0.181007969257	0.119541500484	0.196457922019	0.158175498046	0.147755190515	0.244262166885	0.363793572941	0.23311969777	0.327987886714	0.157076447145	0.191182544726	0.139831224103	0.241945715029	0.233302920642	0.239231688228	0.242536793535	0.241053254548	0.189759527493	0.314929129316	0.317692976034	0.179160290707	0.317875038533	0.377069067246	0.330150716144	0.390070845194	0.316449749622	0.311179692943	0.0	0.239904284399	0.216682819912	0.414682872273	0.210508803578	0.36417433426	0.289670609817	0.299213409256	0.249882096055	0.358698290541	0.321174077206	0.244934123415	0.312434925916	0.345900452864	0.355439760486	0.345699676925	0.391709556405	0.37940935119	0.312826843135	0.370195762409	0.338564508356	0.300676670568	0.383755289748	0.362994127636	0.261886804291	0.27321904347	0.326991677681	0.331308196524	0.294378038696	0.306489299148	0.281109314707	0.270758812863	0.265269169409	0.304655575372	0.225516370589	0.272544231996	0.292790741412	0.310630709356	0.35919786463	0.127970352414	0.270015630208	0.317246600113	0.280521718861	0.220209941019	0.251133381189	0.26876350563	0.279043095663	0.312737765384	0.313749511483	0.31265446083	0.32811171103	0.322922631651	0.207898453296	0.227913612886	0.286882837435
SRR521211	0.146411547038	0.157468587006	0.103749425782	0.161445661164	0.195057267211	0.148403475603	0.175907582947	0.165213102973	0.156603887957	0.196843224155	0.17127090037	0.352923407125	0.109850711592	0.127398259249	0.207409673929	0.110434502422	0.151978869939	0.196312684429	0.107827721525	0.237450888766	0.120413108823	0.189331716784	0.258209991916	0.118634291747	0.176320872832	0.128625501882	0.109097752549	0.112075927958	0.126075315326	0.118821464647	0.134729923709	0.363903067892	0.34987504454	0.118967411363	0.355652711763	0.227054571034	0.368033371214	0.238431170041	0.348806612605	0.344925897253	0.239904284399	0.0	0.110889719501	0.285162516725	0.137840261275	0.176619805674	0.319460834156	0.384756898356	0.139612078433	0.23786613677	0.138354230739	0.128811153961	0.351877780301	0.379418055709	0.160414348444	0.213921028257	0.243727846846	0.2323217724	0.373277613769	0.22044618776	0.370991038406	0.327969868574	0.292183234724	0.406130941221	0.199214331101	0.309768595554	0.35686694793	0.384145030393	0.327809471489	0.399321157519	0.310272123713	0.297010383524	0.310152070007	0.364465900739	0.269640072473	0.32202314244	0.329896948282	0.350201961453	0.263799569781	0.190302869852	0.313127490017	0.200875438793	0.316061231672	0.232590358032	0.293330848915	0.314154190267	0.313404538681	0.364119070686	0.371565046969	0.359480129657	0.365979481427	0.352735722522	0.2478192122	0.262460966387	0.328041348988
SRR521212	0.150548070633	0.164022053828	0.102946984341	0.145542254122	0.194701620907	0.115348174802	0.155366384599	0.158399173915	0.153234721548	0.195821162826	0.144870339954	0.358555741056	0.0837394586659	0.128486318836	0.206904989589	0.105132198946	0.161094007437	0.171025964576	0.0995686660247	0.209291644695	0.0926358131965	0.179727172355	0.257727141388	0.137933595531	0.18445995033	0.102268642343	0.0862402784055	0.104088146845	0.0894050472652	0.0954577259086	0.134970503879	0.382081834346	0.385715290766	0.076175077841	0.383285687914	0.216907934903	0.396253147618	0.232688542228	0.379794404874	0.378482560276	0.216682819912	0.110889719501	0.0	0.243944437296	0.111831933321	0.210753186989	0.352065729421	0.389437225958	0.0675467054975	0.192235803596	0.174523677523	0.0986608250946	0.380395158239	0.409000373964	0.192415527109	0.190020464465	0.233791082594	0.235852225583	0.373169214373	0.237783777095	0.403933169137	0.368760293135	0.31491246694	0.421010115517	0.210471305361	0.332800788473	0.383996033437	0.397994696479	0.356384120612	0.393092663943	0.341490950742	0.323779429342	0.331187909809	0.37651742046	0.288825454762	0.335354491257	0.350656931771	0.378081371878	0.293258726643	0.197540438215	0.344338240278	0.200396995339	0.344537202619	0.272102846474	0.311159310483	0.334225516225	0.339236384867	0.393559715138	0.39032938944	0.387872892455	0.399259122987	0.383250707913	0.265899732156	0.286674203806	0.357915281412
SRR521213	0.34658568268	0.358413419887	0.292286608278	0.215116032662	0.393308446886	0.229985923427	0.218975478775	0.354263773933	0.348687864732	0.396062872705	0.233939226679	0.201800618784	0.272560991555	0.32164717248	0.400125918523	0.3014519012	0.35736627442	0.343427091094	0.271328697355	0.154686955049	0.269929537028	0.193001283357	0.462570556833	0.313282391656	0.370284685504	0.272372207186	0.26514892932	0.27468484285	0.251662619392	0.275131176127	0.329497901019	0.565961106481	0.566547204703	0.286638945289	0.555101412475	0.141011878685	0.575078582535	0.139783496033	0.553421653308	0.553300199186	0.414682872273	0.285162516725	0.243944437296	0.0	0.249437417449	0.184854155007	0.52816662279	0.590512808712	0.228794297294	0.118475137646	0.205358437217	0.22780845738	0.554266229392	0.581918863669	0.180414971373	0.16144421101	0.140767203172	0.211986782812	0.562644871938	0.276863135101	0.580489804813	0.545491099894	0.420172280105	0.578799454348	0.371704726748	0.497518662432	0.552442844198	0.584155446245	0.535252221034	0.593250588517	0.518294737485	0.495844245702	0.51264220632	0.572225779814	0.467521909733	0.507246299745	0.524298263064	0.562226796696	0.450042887323	0.397507647439	0.524635147178	0.31622120575	0.518670339357	0.450723429164	0.48033298276	0.5114350744	0.515456287928	0.574241832169	0.572304534269	0.578071772532	0.574295564173	0.557147758227	0.43393968842	0.453773118994	0.548907352633
SRR521214	0.137612588442	0.150646171482	0.0982183065848	0.196026605315	0.181903553894	0.174754660461	0.216930215196	0.145882517372	0.151042259328	0.180462754187	0.213395165765	0.396010027988	0.136222284026	0.122249636932	0.191852951421	0.115811940824	0.154577509019	0.118430083942	0.141377998615	0.265146645055	0.154140322978	0.231326331768	0.24972006982	0.122567433364	0.151010018146	0.165951397734	0.140518035158	0.16549090813	0.139077000169	0.157395128912	0.131379157821	0.342923552186	0.351055692265	0.0863024728712	0.340489281034	0.259901357917	0.361028879154	0.273537463768	0.338880648952	0.337930231157	0.210508803578	0.137840261275	0.111831933321	0.249437417449	0.0	0.26945693569	0.315267432094	0.369385623535	0.139869773099	0.195150576092	0.233250159557	0.075388730117	0.337673452129	0.369102732423	0.240080814561	0.237909098132	0.282941861495	0.273454266585	0.340696751647	0.273203319401	0.368483008164	0.337212797456	0.33559541792	0.36956928801	0.194210581297	0.286154682938	0.342213927744	0.369057886622	0.319204814926	0.372737390171	0.305854342588	0.288564738346	0.295442523829	0.349470962818	0.255223178815	0.294361472771	0.314858073466	0.347475370055	0.30431387799	0.184510373374	0.307371947585	0.220839571758	0.30474893898	0.244242987079	0.272229037975	0.29845249513	0.306287195323	0.365403017264	0.354760353009	0.361869087765	0.363970352756	0.346898678126	0.224770884898	0.24558332231	0.334576155426
SRR521215	0.274477630211	0.287909502246	0.228504829108	0.150531772441	0.321026959756	0.180843141521	0.15286926665	0.291486782074	0.282394807136	0.328437532372	0.160223014862	0.236241185048	0.215181906009	0.257068632598	0.332882180078	0.226084017574	0.271867242768	0.323274490778	0.209877489644	0.123919403261	0.204992256181	0.128092402766	0.387250759266	0.254498121019	0.315711832364	0.20371628274	0.204697797338	0.19389305267	0.208712466115	0.206015124922	0.25276065247	0.498368378198	0.484510148737	0.240297749871	0.485963927951	0.117834102782	0.497050554474	0.120161908599	0.481325652675	0.479044870323	0.36417433426	0.176619805674	0.210753186989	0.184854155007	0.26945693569	0.0	0.442679661398	0.520986732477	0.200670048696	0.156335011002	0.0799641979303	0.244028435391	0.483628299015	0.513601238518	0.0646382773095	0.11021932352	0.122391310211	0.141670771003	0.507794892953	0.190999122164	0.505598159804	0.463815313473	0.332999362509	0.538149117598	0.320676476088	0.437050585006	0.486742856916	0.513242442749	0.456752651757	0.530687884045	0.439583451658	0.420737114623	0.444851607658	0.500444718381	0.402367523124	0.453376595428	0.45697422986	0.490245748272	0.367092918903	0.321147357514	0.453044021865	0.264001772765	0.447278698734	0.361699640714	0.421012722077	0.444214044575	0.4322794219	0.494409047728	0.50735110808	0.495121306611	0.49724563338	0.483720241858	0.370108539207	0.385107757265	0.467777373213
SRR521216	0.258893155051	0.256527506817	0.29919268236	0.405246076081	0.240882931396	0.397650733696	0.414973349833	0.280245514691	0.307792364593	0.226767597492	0.420273250344	0.610734794229	0.347152876079	0.305878215707	0.26688265028	0.313554496601	0.27306630877	0.240595056631	0.363696748314	0.488106894072	0.367564142375	0.436196862759	0.216181078192	0.312576716757	0.231869718663	0.36371747003	0.361907406869	0.356094174266	0.37611775633	0.357322183887	0.305568086817	0.168322269044	0.144304167911	0.314767348995	0.121503139305	0.481893593962	0.143583951748	0.489376185235	0.100956840519	0.101818448144	0.289670609817	0.319460834156	0.352065729421	0.52816662279	0.315267432094	0.442679661398	0.0	0.20908077417	0.375458792874	0.486108744146	0.41698746529	0.358424713858	0.108015250206	0.158740621184	0.434983574616	0.467883190764	0.49894662798	0.459225506256	0.180000628224	0.364543180665	0.164388912498	0.123244578779	0.30947780611	0.182819215548	0.260628825537	0.0958819598582	0.129050215016	0.180238107379	0.122632217758	0.213631508178	0.0760232569257	0.138250506458	0.135564790241	0.170483048724	0.133926927401	0.100026776268	0.106107965377	0.155117153678	0.264579049642	0.234770825701	0.146213608491	0.321090709899	0.100282449801	0.175131872457	0.161736841053	0.118112652116	0.0855316044654	0.156288717544	0.176887843571	0.169128810301	0.144892643212	0.127900179978	0.153794800339	0.16486578847	0.150354060678
SRR521217	0.297996377021	0.291768196653	0.349252720113	0.454115893329	0.253988894173	0.423584392591	0.458578997634	0.29124443773	0.308170595143	0.244960717812	0.44275864569	0.660029985696	0.385268219137	0.329513535901	0.277783263074	0.339733089187	0.288463359335	0.284384694321	0.395021959746	0.534971121022	0.387119379896	0.488075997239	0.21182374765	0.346839001184	0.274399275347	0.38594757842	0.3873547496	0.387850953868	0.401983140054	0.395122064915	0.334131131269	0.0666325937391	0.0839361266679	0.349117126659	0.120616977412	0.542037851814	0.100090388492	0.564140833667	0.131010948254	0.130057400057	0.299213409256	0.384756898356	0.389437225958	0.590512808712	0.369385623535	0.520986732477	0.20908077417	0.0	0.427173933398	0.537051004642	0.478692187671	0.403917497478	0.121705101416	0.0876502926013	0.509506349416	0.509092073895	0.558944239036	0.535154881988	0.0764875918384	0.515818281746	0.09164982068	0.164947205358	0.47235321116	0.127266847645	0.396470045213	0.199633620043	0.1401010879	0.0802444144197	0.123755343173	0.0581417095397	0.206738317114	0.305196796814	0.126707634209	0.0677352333657	0.197987349808	0.214668458138	0.189792726925	0.100197577214	0.431285038027	0.248654093897	0.179411430407	0.455431267712	0.157092772827	0.291502466165	0.298631869103	0.191656671669	0.189365993368	0.112369151534	0.072057421078	0.0777574229709	0.102968465825	0.121100894458	0.272926525435	0.290523981872	0.103858265295
SRR521219	0.18358453568	0.19665969221	0.134295740482	0.132504069239	0.231540085607	0.100309763523	0.144468868421	0.192734586356	0.185708371889	0.227501693618	0.129984195359	0.3357626295	0.119443403063	0.161032698107	0.239118382453	0.134129480577	0.19153675524	0.200846179289	0.11923479699	0.192008148601	0.107423069116	0.166076009733	0.290314971218	0.168240066988	0.218839180733	0.118045350214	0.11127013006	0.121077436006	0.0978445279251	0.114393927478	0.170975917205	0.418819021807	0.421066929099	0.106893374372	0.409187065281	0.199183882888	0.430140834847	0.211928906042	0.405162903289	0.404170141676	0.249882096055	0.139612078433	0.0675467054975	0.228794297294	0.139869773099	0.200670048696	0.375458792874	0.427173933398	0.0	0.171601311467	0.165090843731	0.122529249863	0.405246590066	0.444300148195	0.176473827884	0.177484147316	0.216967236272	0.219969776653	0.406992542057	0.224357497997	0.440459193628	0.405855217184	0.301878866609	0.456120669142	0.233232627365	0.356324409502	0.417529081049	0.434271102496	0.394828255665	0.430008806555	0.36627892404	0.347416759617	0.370941356452	0.413425021972	0.324441839147	0.359571658382	0.380185460168	0.416870634354	0.302812614182	0.232025944099	0.380015906094	0.189938878934	0.379098314514	0.294117641818	0.331985144496	0.364204591382	0.367271206736	0.429132189223	0.426987007211	0.423666304411	0.434728678423	0.419095314836	0.294901411945	0.318191348208	0.395411336699
SRR521220	0.290993143325	0.304363995816	0.235910560561	0.166657843442	0.339968991451	0.177368549383	0.171976930264	0.297260292655	0.289594148572	0.339771253847	0.181530565357	0.264887725066	0.218807545834	0.268814484011	0.346074848457	0.247393205843	0.302829572232	0.284183468152	0.217235849696	0.142380439536	0.21149624637	0.158525709187	0.40575292413	0.261229617364	0.313437021664	0.215723801378	0.208198376799	0.222761046614	0.187750086286	0.219486490563	0.273811707023	0.514582923358	0.522312311985	0.228483580755	0.513006775824	0.132056111396	0.532727007332	0.14883517109	0.510899811457	0.510816916966	0.358698290541	0.23786613677	0.192235803596	0.118475137646	0.195150576092	0.156335011002	0.486108744146	0.537051004642	0.171601311467	0.0	0.168384130215	0.167761470582	0.511425716628	0.541623974359	0.146450019341	0.119755113421	0.154198727067	0.177190112941	0.511159803341	0.241647286492	0.539009258539	0.505167373222	0.377688759769	0.54006480038	0.327084919053	0.455598768869	0.514022019098	0.537030089239	0.489314201567	0.540176960486	0.476741369087	0.452049510139	0.466586828226	0.518935500968	0.425903178155	0.460932652681	0.48359724004	0.514352836	0.406314059835	0.343982347573	0.47860643138	0.275814094636	0.4768781434	0.406242784469	0.439709156018	0.470625733756	0.472991170838	0.531218020625	0.523832712598	0.528303077148	0.535270571514	0.515246570714	0.390165723331	0.413592435347	0.497540704186
SRR521221	0.23482111431	0.245379338681	0.192763901227	0.118311542835	0.275081342613	0.140377933065	0.111678613455	0.243268289296	0.236329038125	0.287709460812	0.12729923791	0.263480810501	0.174688168465	0.212768738203	0.29099830559	0.188371296219	0.232005894154	0.288364996486	0.167999011975	0.152285341469	0.161573869968	0.103584172348	0.34009327052	0.206721010412	0.275157800912	0.164866949285	0.161032963693	0.146800798022	0.171250946146	0.16758811652	0.215594812645	0.462873147896	0.450170696668	0.205732202804	0.456188908748	0.140348278199	0.468564297929	0.153008900598	0.451067337784	0.446297170718	0.321174077206	0.138354230739	0.174523677523	0.205358437217	0.233250159557	0.0799641979303	0.41698746529	0.478692187671	0.165090843731	0.168384130215	0.0	0.208213410396	0.45094987044	0.482184470203	0.0764764285545	0.124959334779	0.155996980159	0.159092223804	0.471827124854	0.19031095067	0.47301180966	0.430587970022	0.306742290156	0.503055607635	0.292108193702	0.407345495498	0.455167191059	0.479125408415	0.425833799068	0.488772251307	0.410099303559	0.394478068324	0.405895638349	0.462425734139	0.36726764102	0.419232389491	0.426655830604	0.452858046988	0.340786849851	0.280664661136	0.414757378469	0.23388425943	0.414562449694	0.327595396347	0.392922961589	0.411474529748	0.407018262488	0.459149451117	0.465907987645	0.457090105568	0.465306096029	0.453911189965	0.340267784589	0.356989253098	0.423916471437
SRR521222	0.167741199896	0.17632911947	0.114058326691	0.171229702834	0.205218391261	0.155444027365	0.190130241804	0.173355049398	0.17061794802	0.21260571637	0.192608429021	0.370098502104	0.110586533669	0.139979265522	0.22415384136	0.132899409319	0.179030244856	0.1530667967	0.11374643095	0.243099750636	0.132274156966	0.211660224273	0.280663829189	0.148945842119	0.183569361208	0.137221721969	0.117496495348	0.140560867997	0.116935302047	0.124297800213	0.152814615834	0.381660848502	0.392034802787	0.111743774663	0.383763200852	0.232605720244	0.404549024668	0.247831216764	0.383072117803	0.380918820302	0.244934123415	0.128811153961	0.0986608250946	0.22780845738	0.075388730117	0.244028435391	0.358424713858	0.403917497478	0.122529249863	0.167761470582	0.208213410396	0.0	0.382224639805	0.406689604157	0.212323739445	0.211180022884	0.25177695916	0.25771857239	0.376066201972	0.262155125235	0.405781081684	0.373342985413	0.340625222982	0.404542257704	0.203750304835	0.326358309309	0.37737954923	0.401601398472	0.361038287726	0.408130972364	0.347127832275	0.32979907232	0.334500988438	0.385739372625	0.295293024775	0.334586016093	0.35426273245	0.380804176624	0.310301603498	0.215199301386	0.344952055164	0.217694727328	0.347932128053	0.281397501697	0.312274124254	0.338307236968	0.347022217324	0.404713210264	0.391280260288	0.398446965251	0.398856543987	0.384196373006	0.26406255596	0.285471480851	0.366713770239
SRR521223	0.28842902164	0.286421871857	0.331715718659	0.439290707898	0.268431204105	0.426850063823	0.451963761786	0.307731852558	0.33352262534	0.256352684899	0.451193941405	0.649291576116	0.378811343359	0.336797427504	0.295725115558	0.345762030738	0.307821953928	0.26185414879	0.393306357977	0.523359920038	0.397114686377	0.467316873302	0.240714716031	0.34160967811	0.258668921954	0.393460443737	0.389868893615	0.387813214382	0.407416925037	0.395000691292	0.336881083151	0.0813546958709	0.0718874685411	0.341803701996	0.0394454152789	0.512122959934	0.0696559233031	0.527301936861	0.0433471197442	0.0452306389702	0.312434925916	0.351877780301	0.380395158239	0.554266229392	0.337673452129	0.483628299015	0.108015250206	0.121705101416	0.405246590066	0.511425716628	0.45094987044	0.382224639805	0.0	0.0769331511114	0.474470887983	0.496772815497	0.535717943296	0.495728231992	0.0992593762518	0.436899806391	0.079874450433	0.111822901495	0.384289648148	0.106678687695	0.31021257478	0.113810245291	0.0798225563979	0.0932942264194	0.064926524269	0.12544030635	0.126682077736	0.207863488337	0.0877598061405	0.0876595260358	0.149054795891	0.127937800493	0.118668705048	0.0885399868112	0.340072719709	0.265225858147	0.149844640026	0.371178886744	0.0855792146054	0.236480067119	0.2086028374	0.116455360298	0.125318326193	0.0987135724916	0.0912429650344	0.0960039130836	0.0763379850678	0.0703271956263	0.205872189445	0.221750315994	0.0953376061313
SRR521224	0.320322877892	0.31489633899	0.360420987223	0.457359087206	0.288742158055	0.448702188471	0.476039255399	0.329847868468	0.351569655007	0.271988297191	0.475026034452	0.6721436408	0.401838653327	0.358731676033	0.319888325149	0.361140251135	0.318564127197	0.294148380966	0.416794740329	0.550396231485	0.416013425811	0.486866571815	0.261166535766	0.370066012917	0.287778260874	0.416342584405	0.410172673214	0.411098221119	0.426289328023	0.418307834421	0.356288760828	0.0479844026641	0.0562107182453	0.37192624877	0.0722300837682	0.543242557651	0.0507748772697	0.56019774747	0.0785395149937	0.0884424152957	0.345900452864	0.379418055709	0.409000373964	0.581918863669	0.369102732423	0.513601238518	0.158740621184	0.0876502926013	0.444300148195	0.541623974359	0.482184470203	0.406689604157	0.0769331511114	0.0	0.49861714994	0.521575207326	0.561958965039	0.513304687185	0.0606738645281	0.484652317566	0.043650973184	0.133591917315	0.430581165183	0.0782607376751	0.35890670753	0.143980355446	0.0914200661311	0.0552889923797	0.0982881823966	0.0858386755773	0.157156539394	0.255988749232	0.11697480212	0.0700829325662	0.178218143194	0.182393199217	0.13892797892	0.0812360334177	0.387887558581	0.288874737238	0.176742618987	0.420606005388	0.116410812989	0.274950204769	0.250202515969	0.14791819758	0.15067662273	0.10274766758	0.0612448638332	0.0715989467589	0.0590637672815	0.0725074949819	0.221173702563	0.241148461548	0.114215150995
SRR521225	0.262395935258	0.270884029992	0.209046607474	0.133275797067	0.302564404409	0.163091172725	0.137877436826	0.276330356796	0.266086244264	0.315636183553	0.148179595738	0.238581115496	0.195976086342	0.231917301516	0.317791774584	0.212307549366	0.258102658563	0.301404675376	0.178819188524	0.131915332367	0.187514983985	0.10967103266	0.373136802381	0.230798506374	0.292419196322	0.188154351092	0.184221756695	0.179352613848	0.180374352566	0.190098435067	0.234781660564	0.485904372122	0.473070731292	0.229288858818	0.478317545497	0.120004479416	0.485665207641	0.12440567647	0.470426487545	0.469346325999	0.355439760486	0.160414348444	0.192415527109	0.180414971373	0.240080814561	0.0646382773095	0.434983574616	0.509506349416	0.176473827884	0.146450019341	0.0764764285545	0.212323739445	0.474470887983	0.49861714994	0.0	0.114452002601	0.128851957908	0.137509614191	0.49500534407	0.190022527547	0.493932389598	0.452166618559	0.326872685132	0.525428387513	0.311841269579	0.429552550726	0.474271953668	0.50557265121	0.447714055998	0.521135364551	0.426683113922	0.41346396314	0.43164800229	0.49093072799	0.395424228761	0.444839371061	0.447038967349	0.477468399989	0.360832700955	0.307560209252	0.447248094474	0.259323531702	0.436877886558	0.351702342871	0.414836328666	0.436396274668	0.428522735891	0.488209861348	0.497648587766	0.486086790444	0.486736639944	0.469565747394	0.363847313119	0.375925559741	0.454975006667
