Feature_id	Mean_decrease_in_accuracy	Standard_deviation
1733364	0.00165345766370788	NA
367433	0.00137326194053623	NA
157338	0.00103564758721951	NA
688923	0.0009944111148733	NA
4370941	0.000967513415336927	NA
193609	0.000858185795089254	NA
361928	0.000838673410868019	NA
4020502	0.000809153548046976	NA
364179	0.000793520706197379	NA
180052	0.00079232836172727	NA
592616	0.000750541277608919	NA
199534	0.00074517839119616	NA
174892	0.000711403875266472	NA
4225004	0.000708206618615826	NA
192893	0.000668483860670523	NA
537219	0.000636083256682982	NA
166164	0.000603880310122408	NA
189064	0.000576405856796692	NA
175630	0.000556769526037215	NA
552528	0.000553938975468459	NA
188183	0.000515656526761648	NA
193233	0.000510977732546934	NA
178478	0.000510901589950401	NA
197587	0.000504051067730313	NA
4452107	0.000487429289636017	NA
370099	0.000478260869565217	NA
2272349	0.000471644645574096	NA
522057	0.000465991182070209	NA
191355	0.000464414696696289	NA
182497	0.000459815927700527	NA
197233	0.000453407783690802	NA
186130	0.000448637316561845	NA
368490	0.000448000631587258	NA
193006	0.000439840200231036	NA
186780	0.000405725538779909	NA
212341	0.000398868781592567	NA
4412168	0.000380156273363299	NA
4418496	0.000374714122355632	NA
195681	0.000370803481906845	NA
358914	0.000365746298519408	NA
348304	0.000364965986394558	NA
185575	0.000355572998430141	NA
175751	0.000354545711105473	NA
174882	0.000352981327092779	NA
3609545	0.000352564102564103	NA
181016	0.000351332398413692	NA
178859	0.000338017276840806	NA
182224	0.000326513213981245	NA
178452	0.00032620320855615	NA
185712	0.000320425142233653	NA
179987	0.000318745100528429	NA
181240	0.000311030595813204	NA
4390211	0.000308836780345732	NA
358008	0.000304275603062256	NA
331411	0.000289378846326769	NA
4242681	0.000285266457680251	NA
581716	0.000280610221205187	NA
197979	0.000274598594154643	NA
4410097	0.000273539410266278	NA
199145	0.000267950727883539	NA
1914811	0.00026681783824641	NA
181117	0.000265231977271417	NA
214036	0.000262254235027344	NA
4352409	0.00025964663243733	NA
194567	0.000257246376811594	NA
194089	0.000256643356643357	NA
187181	0.000250532821824382	NA
2280824	0.000250471698113208	NA
192514	0.000250340971085652	NA
187767	0.000245424836601307	NA
