Feature_id	Mean_decrease_in_accuracy	Standard_deviation
2341726	0.0150477797981563	NA
331476	0.0067372049069046	NA
198751	0.00524906802879729	NA
195177	0.00461648876076206	NA
235262	0.00456747985649755	NA
176071	0.00443782590733423	NA
191928	0.00405589181273573	NA
370225	0.00350449112356007	NA
177224	0.00314095524965126	NA
4308835	0.00295217744629313	NA
188018	0.00291984442028717	NA
572476	0.00282055383130224	NA
182456	0.0026952171270097	NA
179116	0.00261839329633825	NA
4390319	0.0025253195787612	NA
3272632	0.00251987357661202	NA
354517	0.00241039123294162	NA
184897	0.00235343460691653	NA
179637	0.00235210465574068	NA
4472721	0.0023220395397395	NA
3040024	0.00216609813653918	NA
1836848	0.00211637753008363	NA
322835	0.00207808890309843	NA
165489	0.00206460746859741	NA
516022	0.00197985260390857	NA
105440	0.00194551392707618	NA
1076557	0.00184839112550786	NA
1677528	0.00183215859786867	NA
340474	0.00172749921872027	NA
365372	0.00172621015133524	NA
564140	0.00167483807225326	NA
4289139	0.00163793229231328	NA
365628	0.00162097964009187	NA
3398712	0.00159022166398641	NA
189381	0.00145764808112508	NA
522511	0.00137163503688736	NA
186592	0.00135115002637939	NA
128205	0.0013467474702497	NA
178810	0.0013121458278321	NA
72820	0.00130803586707014	NA
182656	0.00130213847735833	NA
3799784	0.00128563127147798	NA
3532907	0.00127553635794018	NA
3609545	0.001233332504135	NA
2331530	0.00123140425217243	NA
364029	0.00122306787854073	NA
701221	0.0011905227288787	NA
176067	0.00113717282216674	NA
2875735	0.00113072155484624	NA
174654	0.00106452821424347	NA
210647	0.0010501152240798	NA
42372	0.00103695412656161	NA
4356060	0.00103432558732958	NA
199701	0.00102348070775274	NA
368490	0.00101787611687024	NA
1919007	0.000993226678001467	NA
2901965	0.000985194903300157	NA
2201995	0.000981111267900246	NA
184036	0.000981091213298583	NA
184610	0.000955098886873136	NA
342427	0.000945134106221034	NA
180285	0.000939887638588658	NA
191718	0.000935596382961685	NA
188749	0.000931372070592715	NA
300136	0.000925252733970542	NA
157327	0.000917533768806056	NA
2065341	0.000915482038976798	NA
355196	0.000884069624131772	NA
198184	0.0008713488253736	NA
369635	0.00085685687872891	NA
176775	0.000854081328322005	NA
4347159	0.000849267317132788	NA
192406	0.000845950477021896	NA
194672	0.000836143864254372	NA
333096	0.000822230600242369	NA
369996	0.000817054541887609	NA
176332	0.00081606121086518	NA
352733	0.000815905973462997	NA
357046	0.000807940942892722	NA
4443237	0.000803223133865822	NA
4028553	0.000802113483040348	NA
4384044	0.000797258579513301	NA
184525	0.00077814159291426	NA
4102199	0.000778020939880401	NA
191923	0.000768065312963396	NA
177055	0.000749631579355097	NA
4463892	0.000733901406992415	NA
4449236	0.000729752361566897	NA
3474081	0.000727705570815268	NA
4408801	0.000727217117695118	NA
174755	0.000703077405668536	NA
4393172	0.000693002557301658	NA
4424063	0.000690719619279173	NA
4421995	0.000683424068507993	NA
187265	0.000680954218045269	NA
511475	0.000653420886570738	NA
198127	0.000650772171718262	NA
824876	0.000649855350599768	NA
193853	0.000635774985122529	NA
3588390	0.000631135767486082	NA
4448331	0.000612626295781354	NA
368486	0.000608930721743303	NA
3166216	0.000602911179110419	NA
529979	0.000597593099047727	NA
358343	0.000597404005756264	NA
4358723	0.000596029947642524	NA
189076	0.000592613583418798	NA
4430826	0.000585342217169577	NA
4381092	0.000583730027106657	NA
193312	0.000583531659823405	NA
3486634	0.00058131063583796	NA
184760	0.000573533916994093	NA
3439403	0.000562751117883294	NA
197273	0.000560499062735746	NA
3302038	0.00055980300023301	NA
186049	0.000557299851892017	NA
197675	0.000556288342637856	NA
4332082	0.000552640194651687	NA
359538	0.000543484492529929	NA
193407	0.000532546978312152	NA
2789595	0.000524595896065772	NA
591635	0.000520649710495472	NA
4371302	0.000515999660094517	NA
199677	0.00050828191173542	NA
2383341	0.000495124961115609	NA
187782	0.000493141007729175	NA
4435396	0.000490306734960053	NA
565357	0.000486548798195985	NA
179785	0.000484497380487377	NA
516611	0.000478899274130044	NA
191922	0.000477162269529756	NA
4385318	0.000476812690476143	NA
198941	0.000471448252652344	NA
208739	0.000469068531994535	NA
270094	0.000466400802172184	NA
4439469	0.000466396775732763	NA
3320406	0.000463255394077063	NA
193213	0.000462825595673128	NA
190961	0.000459571653108289	NA
4408758	0.000457941989420811	NA
4329571	0.00045673446434992	NA
3152469	0.000450700618049803	NA
