	EM031.441732	EM032.441683	EM033.441685	EM034.441676	EM035.441593	EM036.441587	EM037.441737	EM038.441649	EM039.441743	EM040.441709	EM042.441674	EM043.441739	EM044.441601	EM046.441741	EM047.441722	EM047.T3.441645	EM049.441600	EM049.T3.441671	EM050.441672	EM052.441625	EM053.441738	EM053.T3.441688	EM054.441707	EM054.T3.441749	EM055.441603	EM055.T3.441626	EM056.441606	EM056.T3.441716	EM057.441605	EM057.T3.441589	EM058.441637	EM059.441715	EM059.T3.441604	EM060.441677	EM060.T3.441729	EM061.441673	EM062.441720	EM063.441621	EM063.T3.441695	EM064.441592	EM065.441667	EM065.T3.441614	EM066.441656	EM066.T3.441647	EM067.441615	EM068.441712	EM069.441700	EM070.441682	EM071.441747	EM071.T3.441734	EM072.441643	EM072.T3.441632	EM073.441594	EM073.T3.441721	EM074.441596	EM075.441644	EM076.441622	EM077.441646	EM077.T3.441639	EM078.441658	EM079.441724	EM080.441727	EM081.441618	EM082.441607	EM082.T3.441751	EM083.441666	EM083.T3.441744	EM084.441599	EM085.441675	EM086.441698	EM086.T3.441746	EM087.441726	EM088.441638	EM089.441742	EM089.T3.441624	EM090.441664	EM090.T3.441662	EM091.441686	EM092.441616	EM093.441602	EM093.T3.441670	EM094.441640	EM094.T3.441588	EM095.441717	EM095.T3.441590	EM096.441706	EM098.441733	EM098.T3.441740	EM099.441708	EM100.441714	EM100.T3.441627	EM101.441623	EM102.441633	EM103.441691	EM105.441629	EM106.441745	EM107.441620	EM108.441694	EM109.441669	EM110.441723	EM111.441634	EM112.441630	EM113.441619	EM114.441710	EM115.441641	EM116.441657	EM117.441609	EM118.441693	EM122.441699	EM123.441687	EM124.441697	EM125.441659	EM126.441679	EM129.441689	EM130.441701	EM131.441591	EM132.441696	EM133.441663	EM134.441735	EM135.441660	EM136.441650	EM137.441680	EM138.441753	EM139.441611	EM140.441608	EM141.441684	EM142.441711	EM144.441736	EM145.441690	EM146.441718	EM147.441617	EM148.441631	EM149.441655	EM150.441648	EM151.441595	EM152.441730	EM155.441678	EM156.441613	EM158.441731	EM159.441719	EM160.441703	EM162.441728	EM163.441642	EM165.441597	EM166.441748	EM167.441702	EM168.441668	EM169.441653	EM170.441651	EM173.441754	EM174.441652	EM178.441705	EM179.441612	EM180.441692	EM182.441681	EM183.441654	EM209.441665	EM222.441725	EMC01.441661	EMC02.441750	EMC03.441713	EMC04.441704	EMC05.441628	EMC06.441610	EMC07.441636	EMC08.441752	EMC09.441635
EM070.441682	0.683495154795	0.67885731834	0.65643001252	0.690865779665	0.634386673235	0.61968383219	0.664946329891	0.707111604048	0.637523171226	0.636681096436	0.660232693115	0.701764459451	0.74155511545	0.722425112227	0.786555612762	0.770546282125	0.656741417987	0.627511371464	0.720732335237	0.688622823061	0.695685245694	0.718645522578	0.681592468055	0.69087900161	0.658815250708	0.67672592295	0.692612504397	0.712625067526	0.694856738852	0.738373949954	0.656695029955	0.652809941101	0.744560941933	0.662811508772	0.683096271256	0.670763440618	0.657613093589	0.685080510676	0.688072200564	0.703908982215	0.668444533164	0.641222028017	0.716614129204	0.673280290385	0.704526024103	0.756240270641	0.722229919741	0.0	0.693428729737	0.537388085999	0.657419338994	0.662177670368	0.665773852933	0.644510252755	0.693271597945	0.64957483355	0.680017396879	0.694553315447	0.68429535059	0.683603911063	0.673766226878	0.740460222384	0.652719462682	0.732608929622	0.700490609153	0.695425912411	0.692084244234	0.665630562322	0.672630047073	0.70548755354	0.662755160082	0.667299452831	0.71481676188	0.640977991873	0.63227944262	0.669530428157	0.641050427268	0.618809832553	0.734264837714	0.666287878985	0.703084725148	0.659341550986	0.676809909669	0.692545118014	0.673354470689	0.667102361585	0.71348716174	0.713501559301	0.679914320759	0.684229851479	0.658703213439	0.694287678106	0.677587220096	0.685253858171	0.680349990953	0.695046965804	0.743833027984	0.697097433126	0.71661829262	0.680994611769	0.717417476403	0.776058036148	0.695072587725	0.657329585634	0.679556650556	0.707763504728	0.679501575927	0.661082815388	0.7804729401	0.779401612405	0.6793058337	0.656574940668	0.707691359565	0.661596333481	0.692810738089	0.659682506289	0.697217484946	0.678151245374	0.695048838307	0.683374920971	0.64421531361	0.71425800691	0.682106157821	0.653460758201	0.666647579516	0.72800968423	0.712788658535	0.709638028876	0.660184020048	0.666808148033	0.764783758591	0.680351065337	0.65734925247	0.6711271918	0.687279900572	0.69956139528	0.707666362614	0.696115433818	0.667778023799	0.718013297686	0.691918576973	0.674013265443	0.69312234292	0.693476227655	0.669101413152	0.710377928037	0.684325583769	0.660283480204	0.70205484177	0.673185408048	0.724553323661	0.706500898264	0.722429891203	0.672291182144	0.731455408321	0.709841177811	0.71528350438	0.650830803589	0.63265870597	0.639039229939	0.711005254705	0.686207520264	0.666821275379	0.641517723255	0.640239667918	0.672103834775	0.676184598988
EM071.441747	0.735917732231	0.662497834792	0.725729741739	0.745725610807	0.703472114501	0.672818159384	0.733838965463	0.701908166052	0.707700493434	0.714424291452	0.668521842127	0.749274075669	0.712118490936	0.708797527777	0.847157171056	0.823252328054	0.695642844968	0.662875703254	0.770508071565	0.650061233744	0.778250049007	0.790148113661	0.718549255683	0.7121419872	0.672521642263	0.701061189528	0.685566528025	0.696913546843	0.711907933944	0.747289506968	0.616033910473	0.679937072684	0.779718492616	0.718222611224	0.659363035871	0.74790584857	0.683795396857	0.753102861435	0.731004832366	0.656017122249	0.721230175208	0.716132019533	0.676328627354	0.643340870367	0.699669289212	0.741494782667	0.716007603685	0.693428729737	0.0	0.710760948934	0.661052152031	0.656746751269	0.739875894656	0.7402792324	0.757122208639	0.681291876922	0.752033411654	0.694570309032	0.716194858227	0.719561263796	0.709059737768	0.692517609824	0.691751043533	0.811712411182	0.792532535739	0.793892307955	0.759864048659	0.693517699156	0.679325484844	0.684465212512	0.651519534674	0.68848281222	0.764973587928	0.713932361668	0.706368992102	0.757605938963	0.740539441993	0.710642542934	0.680672245816	0.712398189123	0.708667432115	0.689930761568	0.708073049037	0.711969276163	0.691064304946	0.737053672475	0.708591403871	0.735056631934	0.746711777115	0.626292806544	0.636157743228	0.677731253324	0.705785232216	0.702898118382	0.738945760907	0.695817198659	0.721361708001	0.686718847132	0.684380014541	0.724978525642	0.751194075913	0.814348807253	0.748958366424	0.698056023596	0.76676599551	0.721935501977	0.747663699784	0.745769962556	0.832284286899	0.837328909935	0.721420176208	0.688268666121	0.795208479496	0.696659155629	0.748240279683	0.715727840325	0.734877353932	0.717553339905	0.628501486798	0.761223850637	0.717409964504	0.688917586561	0.667456229952	0.716864358093	0.765803979632	0.765211770593	0.793747129767	0.68457653502	0.705431529584	0.680375941821	0.815624639848	0.740306122449	0.688832927676	0.715607946419	0.709344726819	0.787031000462	0.761678515034	0.720301075575	0.696747168722	0.694308667077	0.664582710302	0.685576292869	0.701553748801	0.708884047774	0.706342789373	0.691322008497	0.698030852187	0.685553564407	0.681568360203	0.683775644507	0.787653602867	0.703502777422	0.767330871565	0.746172649297	0.781379471666	0.693987775973	0.799766024593	0.66394756271	0.71074424766	0.71596322343	0.67540723809	0.755681369201	0.636694378473	0.66288808942	0.657352414075	0.695839228893	0.662649463091
EM071.T3.441734	0.677866010619	0.70408605008	0.671770537463	0.694043161081	0.624473304391	0.640118419704	0.668802009198	0.723244179912	0.63006666178	0.604507783294	0.704616938288	0.715618134552	0.734813270957	0.749532669328	0.778154710967	0.763206266039	0.644203872343	0.618728291616	0.709998901715	0.676248442448	0.692059284425	0.701178749824	0.674843071098	0.682897652948	0.65392939325	0.670803481416	0.690884560145	0.725836590008	0.682455401993	0.702479502966	0.673265180491	0.66477782926	0.729887097331	0.678670235894	0.68021316831	0.651346636386	0.663038001144	0.687420943743	0.705069334109	0.704225315158	0.657198265703	0.658253535026	0.72457085417	0.692743986138	0.710296017711	0.738891915386	0.733841426465	0.537388085999	0.710760948934	0.0	0.695951517746	0.696040984191	0.679232858918	0.641573581718	0.710065559586	0.67193491064	0.686849029838	0.727607622286	0.726314660127	0.669193015972	0.688498063448	0.737288269957	0.689985705417	0.716671119729	0.693078734458	0.663251012371	0.681690085405	0.664369341855	0.701707257864	0.721780797302	0.686632014488	0.685556538131	0.673151669043	0.635653758162	0.666924782407	0.650485137952	0.621841913892	0.643786909077	0.720385745732	0.65157231552	0.724410281996	0.66838622518	0.661462910702	0.71188013173	0.69076525705	0.67718486924	0.707802897429	0.720180622734	0.688698222067	0.731100230605	0.692352670356	0.716567906321	0.681234038018	0.722040839811	0.684604729903	0.718931525279	0.757813870755	0.730895153355	0.721733026205	0.671965114856	0.702769923295	0.742223808947	0.635291399255	0.662737171628	0.676567496883	0.726345685297	0.717735554225	0.696127795868	0.764155401739	0.761132722046	0.695582915814	0.657893642828	0.680726579778	0.693048407593	0.707675925243	0.636409163356	0.713821006272	0.679339429691	0.711041588097	0.698925150854	0.653976881025	0.726315822571	0.704155650176	0.673179002591	0.694880843471	0.716002445257	0.69499416232	0.722515246894	0.659356780396	0.697226055601	0.746087337281	0.686749481546	0.683406229603	0.661825739428	0.696691831708	0.696850367083	0.702497827627	0.696543611959	0.666919712857	0.741692324477	0.710221072022	0.685573087228	0.683439797586	0.690654292488	0.677915793734	0.705999290957	0.694652016976	0.691888561823	0.700550775081	0.704564606557	0.696316735251	0.722621793409	0.717848357818	0.716922943245	0.750691084891	0.707107184454	0.7190804879	0.660447055414	0.631119197262	0.66738119201	0.713495108149	0.674232244717	0.701678041132	0.683022393247	0.68825162322	0.688363014261	0.692602166165
EM072.441643	0.743646340104	0.687746866234	0.720891533564	0.763627327357	0.697676792837	0.692089350071	0.734927807811	0.666123777654	0.700040158646	0.708916527977	0.662342203345	0.749388537243	0.72395749159	0.684554087018	0.821406353128	0.818331117069	0.710780569256	0.674172710879	0.763560040897	0.691885128957	0.774369176466	0.79074464051	0.721673304202	0.70556030512	0.696233043875	0.687615467483	0.714445269091	0.698308584266	0.695652966709	0.762741863222	0.643878560715	0.683936116228	0.747521882126	0.710959328625	0.689232042282	0.778345041461	0.738444855078	0.722836457814	0.72361144122	0.691488123881	0.707298937347	0.694693044325	0.707409223723	0.704605701954	0.706543344696	0.725387903321	0.731246782496	0.657419338994	0.661052152031	0.695951517746	0.0	0.520588346132	0.735380720591	0.725211855352	0.752734422183	0.682502743462	0.761007441334	0.704571307068	0.719098903629	0.725032275385	0.703652007829	0.677721223021	0.673096843468	0.792479467822	0.788061062026	0.777264726742	0.757520692912	0.718059331578	0.660818616351	0.647928028533	0.614548637457	0.681161956847	0.732793635305	0.714216422864	0.73636567246	0.750668291147	0.767313384217	0.704375592735	0.700484911504	0.71437173574	0.702670572388	0.712752386763	0.728490595043	0.67917980762	0.687006947504	0.701440844262	0.731065201423	0.742611885607	0.721053050982	0.670372958352	0.689672074663	0.706670417762	0.708773660346	0.690451893399	0.727938711805	0.698522486102	0.696142383961	0.715052501508	0.720033444563	0.72386430541	0.779746920788	0.813970991275	0.748850430026	0.711032482571	0.762715226876	0.728637661777	0.73552365261	0.704776621268	0.807022562029	0.80977573318	0.729583186686	0.720997031455	0.766851674704	0.69569654521	0.762637372935	0.670764990133	0.751825124852	0.725173092519	0.659645425868	0.775174627979	0.694423070164	0.695990104472	0.680014599984	0.708095310553	0.745444026856	0.772696121163	0.758457875168	0.715134713657	0.718372622551	0.690478850516	0.828930114971	0.728431215203	0.697202233782	0.714230155521	0.686825125976	0.742580376976	0.724886392577	0.695072954001	0.678273737113	0.687292810299	0.719999649388	0.701899638656	0.695435108951	0.731553016049	0.682503247116	0.683805850586	0.659561557606	0.661577764846	0.676674530145	0.705821326437	0.767996164806	0.67304131144	0.747003475249	0.698650300691	0.736543938179	0.656902061828	0.754695003999	0.673610722567	0.701463545364	0.682567469554	0.693100243277	0.743450927167	0.654538652024	0.685124749255	0.653005200333	0.670714873612	0.65385286561
EM072.T3.441632	0.74051607452	0.674763913836	0.693028770186	0.763482650341	0.704084865259	0.689267215476	0.715213920518	0.666328252486	0.708903735073	0.670696969796	0.670630451524	0.752335586131	0.716192797552	0.672879013424	0.821927590661	0.800565984951	0.713041555905	0.672312170466	0.757808856283	0.688325095347	0.785891991194	0.791671256442	0.722638242817	0.70252731318	0.70473030319	0.714524427563	0.694120613167	0.670984119491	0.713396667068	0.761372101162	0.680038981921	0.702823417541	0.760776517403	0.711207464124	0.680519489877	0.770082584326	0.723212150743	0.740502525977	0.742583911976	0.67302159668	0.706314522714	0.696866171437	0.7142596022	0.700555331179	0.697336662664	0.709630413767	0.747599536574	0.662177670368	0.656746751269	0.696040984191	0.520588346132	0.0	0.717312376643	0.718333081069	0.769684887609	0.663085871397	0.759811508152	0.682524108136	0.717367686109	0.697204365263	0.68214376103	0.685504593758	0.679122094667	0.791590858321	0.769082287913	0.783618721719	0.777237132604	0.719506286319	0.673496446278	0.648111333144	0.621356975317	0.688575449073	0.746822410729	0.711664643223	0.717905871375	0.740134039871	0.749085005719	0.700814559903	0.679604548011	0.710306886216	0.705849345424	0.698162298509	0.711420261238	0.699366985942	0.686402813575	0.686684654249	0.711024560629	0.712580878361	0.730138680855	0.677322633723	0.6882012487	0.687107717834	0.692872232681	0.662810501802	0.71893145251	0.687881696165	0.701780686855	0.684850689791	0.707259858072	0.684477127902	0.777558228099	0.79193962676	0.723411483864	0.685043923127	0.746285339524	0.705194963347	0.754368585894	0.695830422332	0.815590961202	0.806104217425	0.751361178127	0.708531528346	0.759759330562	0.675910479255	0.756936923138	0.682251093788	0.739252372119	0.740535207117	0.689091071284	0.77954001636	0.686294840497	0.688468821237	0.68169050395	0.725021040929	0.76432388258	0.755803047402	0.761603916274	0.736993072913	0.71668195627	0.67451623784	0.818244532101	0.740461552149	0.694246020528	0.710784086537	0.690712107508	0.750231981944	0.730191644242	0.710562257527	0.674363297226	0.685968662965	0.707013315744	0.711809943467	0.690578664681	0.706377096712	0.688173806108	0.689274060569	0.660792138001	0.651990515894	0.67930808275	0.70598489921	0.764868984229	0.683468848929	0.752140783147	0.718750929481	0.725881103033	0.669759415737	0.770675813502	0.680711836657	0.695150782483	0.704934249014	0.691693185069	0.740352368358	0.626404678128	0.690208628271	0.613053436243	0.664643454835	0.662300023758
EM073.441594	0.706839265784	0.734123207243	0.659527203001	0.700139031649	0.684258214197	0.694246287353	0.678327976274	0.757156044748	0.672105358826	0.648771372998	0.721958418451	0.741260077453	0.770620833646	0.751849099953	0.726813797915	0.724205938341	0.650776051709	0.645948486296	0.679749311584	0.744255475174	0.661875015193	0.642479664897	0.705538510035	0.701240856491	0.702977303179	0.721514434382	0.736298375996	0.739288818197	0.700220958016	0.730773541444	0.704170031017	0.676108410131	0.715068783919	0.659888715703	0.74312239696	0.676844020205	0.711706774428	0.736849746421	0.725303122234	0.726806051216	0.712089123348	0.694012159243	0.732860358557	0.704673693879	0.710900278923	0.750238814703	0.753560401647	0.665773852933	0.739875894656	0.679232858918	0.735380720591	0.717312376643	0.0	0.585483979529	0.7664267628	0.712813295492	0.692231743878	0.732615362394	0.712025927679	0.729524311973	0.73440529982	0.728470853681	0.710914836303	0.705273952252	0.653708096149	0.699645290504	0.695417245957	0.640569570037	0.725256297784	0.737292124405	0.730907009254	0.753611231879	0.688834724042	0.69254722947	0.70135839211	0.640838266327	0.634398534413	0.689585567137	0.768996701245	0.712660456725	0.715970190047	0.658412418767	0.647537477429	0.787960549476	0.755672624783	0.65689958033	0.718589699163	0.728714589443	0.71778156143	0.752748685547	0.755934563102	0.741465173655	0.732436746326	0.705449925281	0.72111328974	0.748775873968	0.782239640593	0.73611027555	0.757425192817	0.695835467849	0.686848115508	0.776463415725	0.67319175268	0.687660636853	0.672750016928	0.716063233834	0.703022925873	0.724217819459	0.790773537112	0.747838326382	0.722698891475	0.678782644825	0.683123147149	0.727359476503	0.707984820812	0.643606429071	0.670655118099	0.692270828445	0.722670220865	0.694377919712	0.647914507547	0.701753425043	0.697583672962	0.67164126494	0.676244641034	0.703192518674	0.707107913121	0.728093479813	0.687327048553	0.700476738813	0.688729837036	0.68323047246	0.701697635179	0.69185567838	0.722710323656	0.728346892677	0.683327909279	0.742843121829	0.699732786407	0.756024835517	0.7185524389	0.735915883311	0.699709974264	0.706185840382	0.702427388467	0.696632080798	0.72581657648	0.697218542317	0.726075215465	0.70550481246	0.736000308989	0.748033044549	0.697778370858	0.679798160609	0.703017319106	0.724629696547	0.657981457196	0.716204284532	0.675093104939	0.662018941494	0.751665790831	0.676535416956	0.749443395524	0.711782675556	0.717499396293	0.700425105255	0.692799778405
EM073.T3.441721	0.685051282883	0.728101279353	0.68692913279	0.712381541794	0.663646641357	0.660835340411	0.670893806828	0.769385105598	0.653887945174	0.66139859062	0.712616984483	0.717943299189	0.74558766458	0.781454228504	0.784952972525	0.73207981075	0.643355428251	0.661235779819	0.718838779691	0.719867212766	0.689765262814	0.711835877272	0.686204805347	0.663997267635	0.688834029795	0.702122593841	0.739268286849	0.746459253756	0.690428340066	0.75934034936	0.659511575785	0.662060798679	0.73455056591	0.705097210322	0.710728640263	0.651945788808	0.688144743187	0.742705857178	0.704976364748	0.705951715155	0.671665288431	0.66983854194	0.745867167968	0.693134802448	0.752285279188	0.78229093831	0.752010821408	0.644510252755	0.7402792324	0.641573581718	0.725211855352	0.718333081069	0.585483979529	0.0	0.753988288608	0.737486176982	0.731119083743	0.742976643536	0.72499304595	0.712349917855	0.741770973782	0.736655486374	0.731004148913	0.718028532254	0.685751743272	0.716776542586	0.713476020121	0.660282278599	0.712372944141	0.707571216814	0.700498418507	0.715453708988	0.711493717537	0.671789369584	0.694706859786	0.672485174939	0.648391182749	0.677080126888	0.740826973279	0.70174222272	0.704225364954	0.667900840668	0.631278323151	0.757762552195	0.743689468257	0.68656685721	0.725035047473	0.754619490348	0.709923247054	0.762780750341	0.736387558925	0.746796411898	0.739803147296	0.716236132743	0.715719333969	0.752733153383	0.789207370503	0.733717725091	0.747830360159	0.703590417974	0.739585519916	0.794322115318	0.670310463093	0.692456369206	0.730553192828	0.726371881824	0.712094935027	0.72102165086	0.751832666377	0.76140412898	0.699169891079	0.668471570765	0.712265203009	0.688722131801	0.721963926253	0.682051444271	0.686786591572	0.703586989097	0.726155869831	0.717544666065	0.657069138048	0.689138240943	0.721189932347	0.702523350402	0.672982246552	0.706597595038	0.736477970293	0.737024074273	0.683741023027	0.702606704666	0.728132167491	0.684023804459	0.698543423061	0.68027787384	0.745137042766	0.707578596141	0.714207311807	0.725978561318	0.701614756916	0.785550490763	0.715495197138	0.747128672885	0.712071656586	0.712641592419	0.693153344396	0.700011506589	0.720056627642	0.715973555762	0.737912490994	0.744726922512	0.720189228234	0.750404203775	0.741003046368	0.717203326591	0.771129051146	0.753423330035	0.729567710894	0.686651005885	0.69381459412	0.645124616322	0.733012033046	0.683028629055	0.74008048959	0.703633606537	0.712344358237	0.728212834187	0.706203307473
EM074.441596	0.761255175935	0.734018290237	0.770488128789	0.750120361158	0.708705414643	0.718080472563	0.736620252263	0.760325475068	0.720716096785	0.752436853999	0.774285212093	0.757853125422	0.75197176111	0.736919567599	0.834098574289	0.795736109988	0.750642475091	0.755233449499	0.780741573251	0.740416977026	0.76632817453	0.799051186571	0.77491377717	0.780766126552	0.700938111323	0.696599609008	0.731991706189	0.748719232651	0.72716087418	0.745688865386	0.73679293003	0.7553067567	0.798972774858	0.743644271464	0.70244530409	0.752311664743	0.703714831279	0.698316366275	0.707945755428	0.706335174819	0.740716186563	0.7237829455	0.729883137419	0.70702625653	0.755026882471	0.802578277806	0.810919886798	0.693271597945	0.757122208639	0.710065559586	0.752734422183	0.769684887609	0.7664267628	0.753988288608	0.0	0.720643803173	0.769008032083	0.736904237854	0.761876683808	0.723536133019	0.692154282626	0.780787546524	0.757118907011	0.825147021125	0.769961150553	0.743878211113	0.75538225154	0.783364525948	0.784559870675	0.791544763238	0.718463504519	0.702459971211	0.744722685564	0.716739554577	0.711486359891	0.750912543304	0.709681814041	0.701262698804	0.733683681759	0.711098228085	0.735666695314	0.754468532425	0.760702827661	0.712802688395	0.752704237582	0.763833163854	0.807713904159	0.787711493028	0.726944366006	0.725759869823	0.726824976833	0.74172421195	0.734408719115	0.776262527575	0.750417753224	0.722444697371	0.755323299592	0.71946016062	0.746862382915	0.697872046732	0.77108561197	0.803090810907	0.711210710926	0.76362532338	0.75910429928	0.77323405189	0.796773504943	0.741280399755	0.777491185532	0.814427391874	0.698967289072	0.724337456855	0.783781306695	0.725140630178	0.725102789631	0.787459782371	0.795677598164	0.733892866424	0.764943619384	0.775061977378	0.739956198335	0.781248664468	0.755963745537	0.758755944855	0.765865225149	0.784125341233	0.749112137537	0.725654856018	0.710757124811	0.739570844786	0.838245057831	0.764373228372	0.701963081327	0.761321897882	0.756868474667	0.761229609108	0.732392795437	0.694392188206	0.725635230195	0.739722300145	0.770965372866	0.719553966946	0.754963390135	0.784075139102	0.759653317084	0.741374775385	0.715125657513	0.752551605658	0.758948848921	0.763122375983	0.793765957441	0.772975412424	0.770451616453	0.763438723352	0.803772860242	0.787138644995	0.81029825093	0.716536299794	0.726599206191	0.710765937509	0.766117712548	0.747998175287	0.740087483792	0.720636580733	0.715844876116	0.734908730649	0.758201479774
EM075.441644	0.722304032987	0.693352767638	0.672293870666	0.723248702211	0.636405444002	0.664159733263	0.699443706523	0.715583787468	0.652345664885	0.65799402701	0.696988977632	0.734917080523	0.706491648632	0.690062793264	0.819607971273	0.808623206648	0.710297460592	0.694847430453	0.743610109446	0.687942495908	0.74497797688	0.751532911926	0.663190435398	0.703960199952	0.647033963589	0.665313075534	0.703841844278	0.703751445578	0.709320599103	0.734633513887	0.651138022556	0.705841813699	0.769848994148	0.658043710601	0.644382727974	0.740145094614	0.661552906813	0.694691782373	0.683256300918	0.695040787489	0.685772083988	0.649923529207	0.705599893824	0.691290614451	0.705674140022	0.747439833667	0.764195492122	0.64957483355	0.681291876922	0.67193491064	0.682502743462	0.663085871397	0.712813295492	0.737486176982	0.720643803173	0.0	0.733371426284	0.663263493435	0.694979627732	0.661584570958	0.660833159693	0.69724213953	0.691511428864	0.77516889733	0.734683957141	0.710414027832	0.724172055609	0.722678439886	0.688903267453	0.715782377644	0.647350224154	0.661995948229	0.736650211131	0.678780040936	0.678974517056	0.725252674986	0.723812482693	0.638746682488	0.717857120518	0.657005183342	0.723824134623	0.674156275133	0.704857611982	0.664968491225	0.649232315916	0.700337500389	0.699850554117	0.704641332778	0.711954872235	0.649392335697	0.639000912776	0.676417626837	0.704707296359	0.69738773866	0.710106721782	0.666473858024	0.712650633051	0.681500562335	0.695364975386	0.68481567913	0.766822807255	0.817671592726	0.686421696788	0.69362031203	0.727437001839	0.706917951011	0.745069753777	0.654175628516	0.813088625099	0.813523102575	0.737496359061	0.640021779531	0.74234404022	0.682893058735	0.705634218314	0.728312747312	0.757493312682	0.700538074823	0.663475434543	0.735915324244	0.697746223871	0.725004363609	0.677709349096	0.695976439163	0.749396437974	0.742948528609	0.719746173317	0.712127453118	0.733490997075	0.651629889101	0.796901530827	0.712212369495	0.64573165408	0.681645563133	0.683341762421	0.748166269499	0.744570169732	0.706613671168	0.672566876077	0.683316946878	0.719064342863	0.672805261556	0.715445491938	0.684167707384	0.700423323272	0.714814030608	0.69394382228	0.663124336349	0.700560027909	0.687182070531	0.799663511724	0.713408601467	0.736596180121	0.698031054817	0.751542357558	0.673603133997	0.755722158918	0.642309203127	0.684688470448	0.682019227168	0.675799839778	0.700854904431	0.676939088111	0.676217052831	0.647569045042	0.692434800353	0.68672430012
EM076.441622	0.736761116688	0.723867497929	0.711159059683	0.723383805035	0.718342864923	0.747350042336	0.709618955377	0.778422545047	0.732513183026	0.713056508685	0.717852144671	0.765755308175	0.783782917185	0.745202522793	0.735957469138	0.754115771679	0.699437756066	0.67105218204	0.65406018048	0.72202012149	0.693529890122	0.667687258627	0.691531609986	0.707366907393	0.732670548843	0.738097988021	0.754719775847	0.742541799609	0.749466390832	0.745781329414	0.745319374668	0.720435451374	0.757290450905	0.671682310612	0.739702234184	0.752337629679	0.716195682144	0.76734413887	0.758522086751	0.76257198083	0.750112483981	0.738832954899	0.734538531042	0.728285791861	0.721359471085	0.739638995984	0.746061090954	0.680017396879	0.752033411654	0.686849029838	0.761007441334	0.759811508152	0.692231743878	0.731119083743	0.769008032083	0.733371426284	0.0	0.744120948457	0.742258644476	0.736034341377	0.714636828551	0.750239669321	0.74269122875	0.721771724249	0.684157977437	0.723660038256	0.720658170961	0.715223430544	0.763372268627	0.745492362552	0.741221675039	0.731201080836	0.718770576188	0.721141386985	0.7021907958	0.691499082449	0.699171648857	0.743154994747	0.76573718775	0.728939434396	0.73431555423	0.706757562555	0.723586951651	0.758613049426	0.750591788479	0.691201973938	0.73308188158	0.701647877853	0.700544349931	0.768033844253	0.763942355916	0.723058521955	0.696776998009	0.728100096721	0.714366002841	0.742141652041	0.797756802958	0.732390357489	0.748166630603	0.723306894448	0.729431791945	0.750788189869	0.722622493724	0.715518213147	0.712464914241	0.718122312241	0.764545258036	0.740586841648	0.766372961481	0.75414781174	0.741174930347	0.713042024434	0.676538469724	0.746215588079	0.699153583933	0.706547557611	0.723538929544	0.732674548339	0.69723070653	0.718212174599	0.702356901409	0.730605834037	0.745763849225	0.714104323858	0.722649926219	0.739272810546	0.724445360808	0.719539642486	0.711955405298	0.699705115896	0.732268817798	0.709895518691	0.718288544027	0.684938499915	0.715258777694	0.759801355819	0.739942320838	0.769383376556	0.712946985908	0.726420966382	0.760638050109	0.708233539096	0.700667529805	0.744500134887	0.70780693581	0.759165389864	0.719444186513	0.734626827037	0.753947936909	0.683092543233	0.741782897737	0.741078536772	0.666609348101	0.679235767073	0.719562591684	0.712962551821	0.711915157431	0.728653603503	0.731810705407	0.731097873327	0.772079915883	0.700587845665	0.748465774672	0.750308001561	0.703955015034	0.752929348739	0.719978121591
