Feature_id	Mean_decrease_in_accuracy	Standard_deviation
2341726	0.014665761574155	0.00234426350260627
331476	0.00682303525206569	0.00096327195545565
195177	0.00546356570482011	0.000944414078682288
198751	0.00409015904658335	0.00160182559279874
235262	0.00376792860473816	0.00100270803229006
3272632	0.00376626124712975	0.0010769264759895
176071	0.00338203360986458	0.000882356314695522
370225	0.00337857097755226	0.000690357596668586
572476	0.00313772615369406	0.000967000999967146
177224	0.00267369173006275	0.000554336976319058
179637	0.00254758851990189	0.000835873934919952
191928	0.00253600404090494	0.00074232392566185
188018	0.00247586237928309	0.000679374086818606
4472721	0.00241680415774811	0.000578730469443243
179116	0.00240137525141914	0.000974050131332268
1836848	0.00239768596781349	0.00068417841132793
4390319	0.00226654268775162	0.000529516346644927
4308835	0.0020854108648798	0.000605594344657004
1677528	0.00207688621236611	0.000651385916625299
184897	0.00207294585874082	0.000785022328231088
354517	0.00203314963868817	0.000552089378511129
2331530	0.00189756027094011	0.000665821053488485
365372	0.00174979079931395	0.000617262119426129
322835	0.00171397333094995	0.000653735794398784
365628	0.00171312846154285	0.000577715132542588
72820	0.00169002982233108	0.000536562721984409
182456	0.00164062239356044	0.000487617332019514
516022	0.00162600408383506	0.000433708908822653
1076557	0.00157038328992322	0.000353842504658607
3532907	0.00156152796219764	0.00050839028266857
364029	0.00134760989597347	0.000620148914695502
3040024	0.00134455197400961	0.000380969739937218
165489	0.00131065813545604	0.000475848980887252
184036	0.0012984554531244	0.000539770530484846
564140	0.00129075484505459	0.000467455634466614
182656	0.00127879221737914	0.000428636984453721
4289139	0.00127404438091499	0.000220854424666679
3398712	0.00120770026707266	0.000681947015419959
180285	0.00119545887136517	0.00048763871268657
355196	0.00118906280880421	0.000504928796759175
701221	0.00118326830071542	0.00038445661690679
300136	0.00118044580835428	0.000480279787162513
340474	0.00116846323110158	0.000563831742979422
128205	0.00115403351279959	0.000471357402225804
184610	0.00112025156184957	0.000411180087338126
368490	0.00111999513534048	0.000284471455481349
1919007	0.00108707354898748	0.00054940081608924
189381	0.00107358421837395	0.000483205195847561
2875735	0.00106611542305911	0.000303053104765373
176775	0.00105849029276387	0.000385215838269431
4356060	0.0010517754750681	0.000360919391405255
178810	0.00103610774624442	0.000318182013852434
522511	0.00101728561711172	0.000434154643681347
186592	0.00101365881152586	0.000369808726794813
176067	0.00100037334284018	0.00022273522573302
105440	0.000998185115453327	0.000393921724303662
42372	0.000986748847969514	0.00034332191608427
2901965	0.00097810186289763	0.000337024524107407
4408801	0.000969543391808479	0.000351408146976057
4449236	0.000949981108088896	0.00025832089661693
2201995	0.000914646086215943	0.000395727955834371
4347159	0.000912761900541115	0.000277241114336148
174654	0.000904163447580389	0.000338804706570911
3474081	0.000897908608642663	0.000320953385546734
4384044	0.000897083888632924	0.000234856644021292
198866	0.00086723332813108	0.000314712650995037
2065341	0.000859256830493232	0.000388906349772959
210647	0.000838785585827084	0.000390056856728771
4393172	0.000833890386047691	0.000248825345249185
4102199	0.000833089765051258	0.000257513123372399
910353	0.000813150332701236	0.00014087499273221
3799784	0.000809392071755963	0.000284153936433386
342427	0.000805177710949239	0.000382438237566982
187265	0.000794043425507522	0.000214991596356938
4358723	0.000768753013466113	0.000266694871087943
3320406	0.000754671122881626	0.000324405521246934
352733	0.000736869151462045	0.000307811080920413
369996	0.000733052582530869	0.00028354976795225
176332	0.000718911920853816	0.000238755975693711
199701	0.000716692655992772	0.000256747570017719
191112	0.000714053916847409	0.000151808385956718
192406	0.000706163803186966	0.00011440590233057
188749	0.000702410168181996	0.00018961009769734
184525	0.000689008419622894	0.000230515983448945
362327	0.000685694395888719	0.00024285185768049
191923	0.000667239235724452	0.000229004674039142
2789595	0.00066654205171993	0.000298429840575481
