Feature_id	Mean_decrease_in_accuracy	Standard_deviation
1733364	0.00113696698191343	0.000462542986602584
367433	0.000873755731266761	0.000485943519154555
178064	0.000828327776635222	0.000604684083791924
361928	0.000816168407338817	0.000468165441160435
157338	0.000815989832005542	0.000503760565339358
364179	0.000732328067170226	0.000319435776736004
188997	0.000691509043704189	0.00040850470884533
537219	0.000656206898798033	0.000353833242340492
688923	0.00060142440860565	0.000412600573901187
197979	0.000583641666223091	0.000366204174711479
180052	0.000549344363045701	0.000344831708628766
194322	0.000518509268756356	0.000474631224715198
199549	0.00051774741434073	0.000460017105360479
4370941	0.000464139018313108	0.000303015902476704
4225004	0.000454001177967856	0.000226326092810587
2237866	0.000422653868661712	0.00046349828495789
207252	0.000408746340468185	0.000333394855446677
192893	0.000395463984699621	0.00036925339349398
592616	0.000385357778962331	0.000290704697466335
166164	0.000384542785128101	0.000246321748623013
2923307	0.000382983556099382	0.000287305614022421
2617854	0.000377273704296009	0.000231261665207533
187181	0.000376106763896703	0.000297872876376308
180738	0.000368944537653209	0.000255088775795148
197233	0.000368567526012567	0.000457892307735579
193609	0.000365892143706668	0.000335773725154372
368490	0.000357377554773365	0.000261000998344916
4452107	0.000356930121599443	0.000209878310087341
3327894	0.000342685891831909	0.000437313471238597
199534	0.000339031193874336	0.000439581482029795
361266	0.000338807662670663	0.000262744029884201
308057	0.00033667260102651	0.000272000270635146
183870	0.000333098779428575	0.00035081222156041
3744858	0.000331007946786169	0.000330989151748465
191355	0.000309654144300476	0.00035584140756745
4356307	0.00030525305171864	0.00015534201145611
4418496	0.000297767717137296	0.000309721250656072
580008	0.000288369401152991	0.000292162343137032
177061	0.000281932159739405	0.000547209090673886
185575	0.000280459779062812	0.000202300661444671
181016	0.000278661898822194	0.000186213197972509
189708	0.000274100902409705	0.000195894531652966
214036	0.00027083450881236	0.000192455291623403
215963	0.000270427813665133	0.000464442856816723
4020502	0.000269241034383994	0.00033050581618608
184114	0.000264127192163274	0.000175839810742924
197587	0.000262441617938911	0.000180343399367808
182497	0.000261552589564815	0.000308818951435116
189064	0.000261418458853884	0.0002624328078637
4463709	0.000260681967952765	0.00028156605670978
4343580	0.000260234959082137	0.000215876140990573
181890	0.00025961985670483	0.000178006091696333
2272349	0.000254071220686453	0.000243675581503508
184141	0.000251892523163886	0.000179213225782302
559302	0.000248937651820327	0.000185083927397043
175630	0.000246782975939293	0.000205024245779861
4390839	0.000243418408595662	0.000147829860517398
4336546	0.000242560954767116	0.000246139877187141
522057	0.000239581915910618	0.000194131337607114
4410097	0.000238743415461997	0.000225894029753348
4384346	0.000237938487666024	0.000172492339512585
190975	0.000237501078045363	0.00025557504556188
509416	0.00023570158126671	0.000187195542050533
1813954	0.000235692248672692	0.000241208478852822
193233	0.000234642556181548	0.000156259278800245
194567	0.000226398182255822	0.000160766851043203
179151	0.000219364976390445	0.000152392077099185
186780	0.000215562494935849	0.00023437031449782
4468234	0.000214439851205933	0.00017470897782752
2496050	0.000212782439250389	0.000142382831168043
198011	0.000206423143467616	0.000117564391648683
174892	0.000206143267574056	0.000250734616397758
185570	0.000205262664448573	0.000339985954857005
197112	0.000202291713318807	0.000164544073833378
195681	0.000202256539844667	0.000238976228241438
190058	0.000199289247571382	0.00012891296381271
