	32I9UAPQ.518112	32I9UNA9.518098	38U4VAHB.518100	38U4VNBW.518090	41E1KAMA.517991	41E1KNBP.517985	59S9WAIH.518013	59S9WNC6.518055	5EKFOAO4.518164	5EKFONB3.518125	5TA9VAT9.518088	5TA9VN6K.518161	6G2KBASQ.517999	6G2KBNS6.518045	82S3MAZ4.518145	82S3MNBY.518050	A8A34AP9.518086	A8A34NCW.518023	BFJMKAKB.518159	C0095.N.518123	C0095.T.518141	C0112.N.518001	C0133.N.518051	C0133.T.518133	C0134.N.518072	C0134.T.517988	C0149.N.518039	C0149.T.518132	C0154.N.518002	C0154.T.518091	C0159.N.518042	C0159.T.518087	C0186.N.518143	C0186.T.518019	C0195.N.518110	C0195.T.517986	C0198.N.518081	C0198.T.518166	C0206.N.518065	C0206.T.518053	C0209.N.517984	C0209.T.518128	C0211.N.518117	C0211.T.518096	C0212.N.518167	C0225.N.518047	C0225.T.518033	C0230.N.517992	C0230.T.518144	C0235.N.517993	C0235.T.518049	C0240.N.518020	C0240.T.518052	C0241.N.518043	C0241.T.518067	C0245.T.518151	C0252.N.518016	C0252.T.518006	C0256.N.518170	C0256.T.518080	C0258.N.518014	C0258.T.517997	C0268.N.518089	C0268.T.518114	C0269.N.518130	C0269.T.518150	C0270.N.518041	C0270.T.518163	C0271.N.518022	C0271.T.518078	C0275.N.518076	C0275.T.518032	C0282.N.518138	C0282.T.518000	C0285.N.518084	C0285.T.518044	C0294.N.517987	C0294.T.518134	C0306.N.518003	C0306.T.518122	C0308.N.518154	C0308.T.518162	C0311.N.518124	C0311.T.518131	C0314.T.518025	C0315.N.518021	C0315.T.518034	C0318.N.518105	C0318.T.518140	C0322.N.518165	C0322.T.518018	C0325.N.518109	C0325.T.518083	C0330.N.518148	C0330.T.518035	C0332.N.518027	C0332.T.518017	C0333.N.518126	C0333.T.518046	C0334.N.518066	C0334.T.518147	C0335.N.518107	C0335.T.518115	C0341.N.518101	C0341.T.518113	C0342.N.518068	C0342.T.518093	C0344.N.518103	C0344.T.518029	C0349.N.517989	C0349.T.518111	C0355.N.518077	C0355.T.518157	C0362.N.518069	C0362.T.518026	C0366.N.518094	C0366.T.518172	C0371.N.518009	C0371.T.518139	C0374.N.518099	C0374.T.518127	C0378.N.518158	C0378.T.518104	C0388.N.518136	C0388.T.518015	C0394.N.518031	C0394.T.518064	C0395.N.518054	C0395.T.518075	C0398.N.518152	C0399.N.518011	C0399.T.518153	C1.S.518137	C1.T.518120	C10.S.517995	C10.T.518056	C4.S.518169	C4.T.518118	C6.S.518082	C6.T.518061	G2OD5ABL.518057	G2OD5N55.518146	G3UBQAJU.518060	G3UBQNDP.518121	GQ6LSABJ.518010	GQ6LSNI6.518106	HZIMMAM6.518095	HZIMMNL5.518062	I7ROLN9P.518079	JIDZEAPD.518149	JIDZEN4J.518073	KIXFRARY.518160	KIXFRNL2.518129	LRQ9WAHA.518036	LRQ9WN6C.518048	MQE9OAS7.518008	MQE9ONGV.518038	MQETMAZC.518171	MQETMNL4.518037	O436FAO8.518097	O436FNP3.518007	OTGGZAZO.518108	OTGGZN5Y.518063	QFHRSAG2.518005	QFHRSNIH.518116	R8J9ZAGC.518059	R8J9ZNOW.518040	TV28IANZ.518070	TV28INUO.518004	UEL2GAPI.518173	UEL2GN92.518058	UTWNWANU.518168	UTWNWN3P.518012	UZ65XAS5.518119	UZ65XN27.518028	XBS5MNEH.518074	XZ33PA3O.518135	XZ33PN7O.518030	YOTV6ASH.518142	YOTV6NC8.518156
32I9UAPQ.518112	0.0	0.452405625133	0.732448520218	0.742744433018	0.68062484166	0.721681645951	0.795300083647	0.765798547029	0.783851942374	0.810570909824	0.662307950556	0.754077181294	0.786840140989	0.771832808476	0.841359458649	0.833787601868	0.672122525086	0.727655138073	0.767192286847	0.751167913874	0.68329850592	0.759883651728	0.740249868083	0.687863708811	0.765410088264	0.687712672676	0.728514899197	0.7528873971	0.757212015721	0.637190933184	0.760864769865	0.716609725803	0.773567372225	0.804584144893	0.79126272464	0.688377462678	0.779045463889	0.719983989647	0.718644783562	0.773842462723	0.727833884187	0.726399081523	0.787551225122	0.783862169525	0.773297513708	0.733817398289	0.664580287838	0.799165089167	0.70843301449	0.687597109749	0.641695962061	0.810151478598	0.816660751729	0.789781036022	0.732226242371	0.672281795444	0.795951499925	0.700424992495	0.803078617189	0.757375390979	0.793798387853	0.757211930915	0.771325318564	0.688475367621	0.771424504828	0.715545116395	0.748829727112	0.746650721341	0.857478580998	0.815657442281	0.714067963358	0.65325572323	0.801641356711	0.750263973996	0.757362165188	0.728580704242	0.826457540713	0.753905734005	0.726309729623	0.733087309699	0.813388232968	0.796281486962	0.707313846468	0.677262945095	0.762260826576	0.779778695883	0.731488942932	0.748898730153	0.664172976798	0.770687623603	0.752309458567	0.801154037282	0.759413656963	0.816059042023	0.778018384718	0.747234672327	0.707270468937	0.809961193626	0.743462605588	0.794967813673	0.716454222155	0.779134142207	0.775993838149	0.775978182094	0.726369642373	0.822851252329	0.789526287442	0.787369119807	0.80774612765	0.768564145972	0.721111345202	0.753784995674	0.639757472545	0.759711403062	0.667453972824	0.797109163946	0.79365071066	0.778624741652	0.705608310966	0.803566141298	0.774475305886	0.788691022086	0.650345948938	0.830182209211	0.77344199071	0.760083502041	0.697432571596	0.762326449287	0.718117203991	0.728125345347	0.763731656357	0.731338427157	0.844387076829	0.809518439597	0.811024368383	0.754546144216	0.795183666918	0.679495612603	0.727973993297	0.715522437792	0.760717921345	0.780356535881	0.662246240646	0.708635808842	0.766604570823	0.762782553522	0.688990143332	0.759412219438	0.774962579397	0.791646527937	0.81551768799	0.870462944664	0.636022268918	0.874486646474	0.794373695213	0.745823354722	0.778259995308	0.721545364757	0.731849600112	0.665985596328	0.701213373046	0.733699924044	0.795671517203	0.819746077346	0.799978073223	0.652866540948	0.694380355294	0.754320963716	0.773640827606	0.831677531899	0.817305258943	0.819624990406	0.801423053101	0.798823565598	0.819701259093	0.793005082322	0.761292060622	0.743961884815	0.722931218033	0.743264493296
32I9UNA9.518098	0.452405625133	0.0	0.729140092704	0.70454517145	0.704293621286	0.719390010197	0.746103498239	0.681366392251	0.78722148574	0.802249723893	0.670177790964	0.717648293772	0.73413546385	0.726490456609	0.818500000212	0.81271286529	0.676632114874	0.697972823557	0.745372477073	0.71150557504	0.662517923818	0.722020254972	0.718289477482	0.684830943485	0.747937162092	0.741183859189	0.712124115358	0.729517764114	0.748998216585	0.664702926007	0.714823380524	0.661115329452	0.740037452333	0.795257432094	0.749933293095	0.653720534123	0.745668684124	0.738515223153	0.706373185901	0.709322575838	0.735597063118	0.687669881449	0.77139045309	0.777719362968	0.74155568278	0.724068618859	0.679068220351	0.759459630844	0.719098682161	0.671485761252	0.65555219939	0.808376418767	0.796712652809	0.768984115058	0.675834556357	0.655039328679	0.755966527579	0.669829624075	0.772397662125	0.719521939863	0.794667763593	0.774005784464	0.755037385649	0.685357601609	0.771279363823	0.744435435737	0.723699424015	0.733947529681	0.832357779451	0.792778075092	0.709831240402	0.685580797786	0.780912683154	0.725132036256	0.75476816636	0.714947377309	0.800268601457	0.733848889169	0.719919702176	0.697249150903	0.770741836331	0.76605505423	0.67858799268	0.642878086794	0.7561973155	0.76415009525	0.738231688944	0.757659756351	0.678452691554	0.736277017307	0.753419157669	0.761500163804	0.727640853118	0.802450009516	0.760387879269	0.69596410722	0.689467332658	0.756300074811	0.719063145468	0.781183878812	0.721298583931	0.741757894207	0.759239574482	0.737734288759	0.743271225579	0.800448803764	0.761394895417	0.788375300204	0.795066848385	0.74157920972	0.720608523415	0.720869791347	0.660402983176	0.740630471088	0.671984984532	0.771564801651	0.765993116434	0.756129966054	0.728445060409	0.767865502093	0.7414971047	0.775065653631	0.682564047511	0.812515697676	0.748670533898	0.710282507909	0.687126084156	0.722418439018	0.706533881436	0.707695085702	0.727782492086	0.726912362792	0.80835415639	0.760254905365	0.776444680658	0.731182759697	0.773330376508	0.716310845514	0.711834945798	0.715143793735	0.743916132481	0.759094761415	0.696495995439	0.675789061778	0.747678722478	0.75647225142	0.660239577451	0.727092006901	0.679686510297	0.746945866251	0.775217247788	0.832849453499	0.650802594568	0.84944284147	0.755209597956	0.69334448456	0.750346741933	0.676929717057	0.705657362504	0.678918235962	0.612137568783	0.703341954601	0.77557575903	0.792623213602	0.766687983238	0.691586949888	0.681981695314	0.707937012852	0.722002734362	0.828412283312	0.815343083837	0.751531917425	0.795224555873	0.782455350543	0.787473025301	0.765159154389	0.695036594083	0.696392301805	0.670319031839	0.661745807867
38U4VAHB.518100	0.732448520218	0.729140092704	0.0	0.497296570101	0.764544531081	0.741308796262	0.769369777249	0.729305142536	0.68663128482	0.708848444775	0.677984117231	0.669245285673	0.701919699461	0.709142301351	0.790674973793	0.815071207017	0.719218961677	0.71596523765	0.823859735697	0.687523348987	0.678193188371	0.690968936433	0.680856545007	0.687424567278	0.677788869982	0.815210197472	0.702054350648	0.693548392466	0.687587688506	0.69976069624	0.735852670847	0.722742238331	0.712723703725	0.69173417584	0.730662960399	0.735956974624	0.688211775092	0.675598498486	0.682809886172	0.79805815541	0.769157372906	0.738093476948	0.706397133221	0.691372905732	0.703876057664	0.691938932555	0.742349973768	0.705185196997	0.712986051126	0.661674326237	0.768892111116	0.764132055434	0.749821692992	0.748885517563	0.722307480612	0.713798168094	0.738465828245	0.710564969451	0.689717981794	0.682232558544	0.712703745261	0.731968277209	0.68643495708	0.676656476244	0.759508507272	0.758809068467	0.715938129522	0.731043293378	0.796893516984	0.771631068863	0.629014028995	0.71102638734	0.70789440767	0.736747386194	0.697378344511	0.698299616863	0.722430194055	0.698810299767	0.692910504618	0.698160569566	0.722730286626	0.735836991489	0.711514174135	0.733696193342	0.846448189634	0.707067785244	0.727854152343	0.740206003452	0.777435827796	0.681590627931	0.680876529219	0.725740643224	0.729638293788	0.767530505481	0.723798377276	0.690559789101	0.714673341039	0.698071271716	0.683957843647	0.726451864363	0.660167217302	0.693262279552	0.714328767354	0.673465004275	0.780294106676	0.741330027323	0.71278080085	0.770240001016	0.765451673095	0.708797083219	0.685047007204	0.67393683017	0.661109245404	0.671276452317	0.791999361649	0.732872169958	0.742456424239	0.730775247605	0.716725476915	0.698060149958	0.709993907102	0.7315973339	0.73522496695	0.77384427109	0.71713828446	0.698320100647	0.682118585861	0.683777727434	0.655520535439	0.665049375869	0.704396095238	0.714249338948	0.769200858864	0.736683148627	0.719373473339	0.72639947146	0.700948504649	0.693483762887	0.658026053465	0.660904990532	0.70355062323	0.724918717128	0.688169610641	0.699817281937	0.66896237232	0.67418188686	0.668219355918	0.645523950754	0.766786456373	0.669684595715	0.692601625788	0.79150061323	0.649655009775	0.796147961384	0.691477119885	0.761613778573	0.697264914502	0.679382745931	0.691001921714	0.797860220777	0.756325151789	0.744384255456	0.727524973415	0.766045900592	0.775060802321	0.749753267902	0.712741734283	0.716814010246	0.72894194147	0.735695862012	0.738467657444	0.836261108428	0.848484004146	0.769822377493	0.7475180111	0.84521362715	0.741984943463	0.679606230878	0.695500517899	0.687950632635
38U4VNBW.518090	0.742744433018	0.70454517145	0.497296570101	0.0	0.787450060042	0.757215212337	0.746864976278	0.697620573613	0.697200144557	0.686296681499	0.694430984971	0.646548484645	0.694266547289	0.676327084312	0.78232062468	0.806396321934	0.71995294354	0.730063957623	0.831771820561	0.680745160873	0.669013325326	0.635717581877	0.681977960501	0.720639408258	0.67539412532	0.823400059427	0.685978659062	0.666877305856	0.683723080017	0.669391083005	0.689883238742	0.697272218187	0.695309631975	0.708128524734	0.71348676033	0.724719014186	0.682988584091	0.687919553574	0.7129585636	0.773312074271	0.773643790995	0.739351754504	0.687980936544	0.695898243463	0.671772772798	0.686235993625	0.743202048429	0.672243268951	0.721655558906	0.69222429075	0.800344949998	0.754656399347	0.741634872003	0.728413822022	0.706256416945	0.730829795577	0.711765405951	0.702640115017	0.691564018429	0.692303022029	0.702088865947	0.736287841945	0.680226976962	0.694594946112	0.753728531268	0.779750320716	0.700131103687	0.724033051369	0.777589753866	0.759599809708	0.633144758019	0.731752164952	0.696253271303	0.693726845606	0.689591304569	0.699453043501	0.716645415495	0.693713140786	0.682023889886	0.684826317882	0.708980012295	0.724878184011	0.715243173983	0.737987949236	0.844523128521	0.702245851855	0.715158616866	0.766862499235	0.775985734713	0.655006101953	0.68697428261	0.702577125787	0.72913986884	0.724203563349	0.731972286974	0.664011134057	0.702267892148	0.665664533227	0.663687190564	0.70371029239	0.669704091435	0.662212547955	0.720638671694	0.67004809433	0.797923904882	0.704294402323	0.707471698065	0.76442759338	0.759444958	0.678782164153	0.698039623858	0.673022317812	0.679743153235	0.669856275369	0.7717703872	0.72622480762	0.728768237267	0.724105341096	0.72785203017	0.686359436608	0.693443636241	0.727011654098	0.729066250969	0.737725305855	0.714688240113	0.686763524075	0.676334695113	0.642525185192	0.638626558556	0.660723199705	0.699140792867	0.707236304327	0.762772526649	0.705461191812	0.700294674724	0.716547858231	0.705315468323	0.719849818193	0.669197335243	0.682124136967	0.698229533294	0.708956827122	0.714628533147	0.675608255264	0.674179187633	0.644205144292	0.682392971138	0.650383524255	0.752587088536	0.629432692495	0.647217105542	0.773068930634	0.656511428237	0.770271386324	0.683833483559	0.733579772963	0.642596718981	0.690810407294	0.687436531841	0.81583684405	0.730725467037	0.735237565056	0.703652223255	0.752436473706	0.758532528613	0.764767203921	0.721129009356	0.691595147359	0.707887744624	0.727125787648	0.724204228556	0.808812379023	0.83340554079	0.752033076185	0.739784391615	0.846274542795	0.743869040848	0.675805370218	0.689605799839	0.666097257302
41E1KAMA.517991	0.68062484166	0.704293621286	0.764544531081	0.787450060042	0.0	0.432911691839	0.840134344727	0.777356025556	0.830444091269	0.835352306716	0.73115573864	0.786983133709	0.834975464113	0.810236115855	0.824318009326	0.82633476039	0.643653977633	0.630676942755	0.755905158838	0.791138975065	0.728028868143	0.833161317797	0.743542487494	0.656687173078	0.776250328396	0.744062649321	0.783751548122	0.789258040177	0.804499797096	0.724004439631	0.793880507332	0.711994836682	0.801590996709	0.804987145859	0.804814081423	0.669869734546	0.794954068786	0.762897559742	0.723412110016	0.802875740377	0.697088689862	0.714246406496	0.801027892951	0.820925824117	0.790301562305	0.785716610759	0.722556390977	0.814551888423	0.739469305507	0.735965981146	0.724780931437	0.830504184459	0.808150652183	0.758525860375	0.733188835406	0.724387327661	0.791484444862	0.71426272605	0.793101252597	0.79213262178	0.837391011516	0.823729722265	0.799718381951	0.732739489709	0.733623039554	0.671416680768	0.772159329281	0.793568664946	0.855992233629	0.763390802526	0.77031510849	0.761993126918	0.811697239715	0.772093185236	0.792799006527	0.768199612905	0.813416124837	0.787736910484	0.735240214254	0.739378056132	0.826074834965	0.809656074812	0.724077262169	0.723180692767	0.772572074253	0.805822805915	0.72546181141	0.738353024003	0.726668832956	0.802738412543	0.779098010775	0.818916480155	0.829293337351	0.851013908919	0.753112229061	0.754523127601	0.777371000592	0.826458822558	0.801692546572	0.798336186092	0.754632573574	0.814008351063	0.821230241693	0.798984225647	0.670230665513	0.824236564287	0.829306664748	0.82675853185	0.811321855189	0.818521917404	0.776999058781	0.795742396532	0.675362954003	0.794202958953	0.768989499606	0.811692538905	0.804687746833	0.784426227078	0.714433601063	0.812613693319	0.806910236764	0.763293035953	0.715843404078	0.873529646033	0.776859516496	0.802407319525	0.746598088507	0.798576508336	0.757647454103	0.781204740639	0.763276503561	0.742251473714	0.831319831803	0.818182075453	0.827465222185	0.782409454389	0.786170300285	0.739142914523	0.752187483102	0.774558406661	0.788755539995	0.816342251141	0.731338323718	0.761965942584	0.804903345675	0.804064253271	0.755149121381	0.782970060319	0.781185161786	0.807718433566	0.832294728076	0.860733691924	0.733512499325	0.86161620333	0.808409819745	0.76420152579	0.818230216276	0.783791276786	0.810369064782	0.669724642538	0.684199071823	0.740918127439	0.787969739515	0.823633929933	0.802214337193	0.688550973278	0.693511682537	0.79952286552	0.772783654502	0.85110462896	0.837529322829	0.841550655394	0.816646287431	0.836443627744	0.810121092838	0.838521457498	0.779531704712	0.772289051563	0.727726135993	0.713750432948
41E1KNBP.517985	0.721681645951	0.719390010197	0.741308796262	0.757215212337	0.432911691839	0.0	0.810694001178	0.757594447874	0.799664228989	0.79679044389	0.738460993943	0.748308958975	0.794796030449	0.753561669936	0.822816947995	0.808509123489	0.633403080009	0.597687441198	0.776689670387	0.765412422341	0.718174487592	0.798307131533	0.717342022224	0.6689891497	0.738239950587	0.775870435448	0.779465606674	0.768093049866	0.767636676664	0.697240052115	0.787120243815	0.73852844478	0.777307632337	0.768494784504	0.77430297318	0.68482166222	0.771306306489	0.747437423607	0.700389597603	0.771966734014	0.680857611531	0.720056457988	0.785589012941	0.793419141021	0.741365478836	0.77503566693	0.769488063693	0.791243349919	0.749451758042	0.700294524354	0.736956261175	0.823808059801	0.792465355887	0.736325691848	0.716196248859	0.732422458727	0.751849399575	0.703824591752	0.770683527707	0.771642962708	0.809062729889	0.800666173554	0.767303835519	0.721698640416	0.687192874693	0.706489037875	0.775834314437	0.796298952108	0.839251724977	0.763791317977	0.737211384212	0.750991090661	0.767028548971	0.764086459569	0.743637947445	0.733050760081	0.781638156757	0.748181032021	0.71562634831	0.71107576426	0.790580894683	0.800101328849	0.707327481752	0.717699344331	0.791458029448	0.786835454787	0.759131335636	0.701510429623	0.752024834517	0.758163768673	0.747555026518	0.804235066948	0.798066121161	0.817226422403	0.737685782924	0.734869746489	0.759623918705	0.782774660698	0.769861489007	0.763702636372	0.709852794813	0.787926617549	0.786029688193	0.745851162154	0.692699628598	0.804616862702	0.791989578533	0.803599218154	0.802072192151	0.784870588304	0.775693813544	0.753306943884	0.665333780278	0.781234333388	0.792791241468	0.773976199357	0.789216429798	0.764454636769	0.706976457999	0.77409302018	0.763727546611	0.710524087965	0.69251673047	0.843430697438	0.731794272291	0.775968026749	0.737238887874	0.775659049947	0.706497751455	0.758228052082	0.729733083156	0.739077854648	0.79695705726	0.781437509291	0.800796658834	0.781664139596	0.754643347644	0.707308554376	0.737006247601	0.744704400419	0.788099145346	0.794754616358	0.71297235152	0.719606392117	0.762730435641	0.75329199083	0.735136985807	0.738867163324	0.767811088092	0.78577481255	0.795690704833	0.836738315389	0.734870831318	0.833648187018	0.796853083933	0.785500865219	0.812904673192	0.771818312353	0.793519312776	0.728775208808	0.683835489634	0.757114372634	0.765664169648	0.768114749113	0.760417201793	0.649635084367	0.660019483574	0.767103349827	0.74155470762	0.844504316015	0.831007743648	0.841083810208	0.818820316835	0.805601047487	0.79226483647	0.821930774667	0.784010715566	0.758453060502	0.706817800072	0.686861254074
59S9WAIH.518013	0.795300083647	0.746103498239	0.769369777249	0.746864976278	0.840134344727	0.810694001178	0.0	0.552026045804	0.770812160853	0.803337786392	0.691450544529	0.721647282283	0.700936656109	0.724894873849	0.841095573518	0.807050711247	0.809195433042	0.810992998283	0.747773018987	0.731950485247	0.712738411786	0.742501438822	0.759807342613	0.774738905174	0.765180599759	0.831020004997	0.762340447358	0.761434397257	0.723723698397	0.718011194661	0.755390738105	0.760523184183	0.777298608352	0.773922960691	0.702646932234	0.736802217136	0.712340618895	0.755602153874	0.771561105258	0.696428442334	0.782581624348	0.749137636754	0.772079537705	0.776765401106	0.773965310593	0.720329985933	0.793786227438	0.772567799607	0.781840791976	0.730604387472	0.756166095828	0.765568870187	0.768485933349	0.780020542562	0.743315798561	0.781733958403	0.790740002783	0.763529844621	0.773990886965	0.75015240981	0.777973986659	0.7405638084	0.771430154797	0.773719308707	0.78832980239	0.80480157646	0.771348750432	0.740052425992	0.829038627518	0.820966892828	0.7799027527	0.780391156817	0.786716872448	0.78449967126	0.761551130409	0.751926471621	0.814539300612	0.784899250411	0.786968169933	0.745346446781	0.805553486455	0.774829981653	0.762446848023	0.712252988522	0.763534192628	0.735276469626	0.721530598387	0.804117488732	0.791014218464	0.760796292915	0.757310573388	0.755285868175	0.668346253971	0.7770159673	0.762694963406	0.744179403583	0.748408152322	0.775190583894	0.751889760863	0.78464387023	0.738764932288	0.74550673053	0.739072152588	0.762708011097	0.75113913342	0.809357143591	0.803136963848	0.788110075143	0.799311037094	0.791358644551	0.737992876535	0.766732628022	0.734059634627	0.754533618542	0.752207328937	0.779188495689	0.782200669611	0.795716674406	0.777299923894	0.754992706411	0.77146656589	0.810343846554	0.753697551948	0.785849899765	0.788611761711	0.736431541785	0.736056290947	0.732266396957	0.736304504778	0.752692074178	0.748944474038	0.764458684335	0.805734394808	0.787486214566	0.743817638238	0.771863801826	0.791374088436	0.768999148163	0.734818716588	0.698316435722	0.761742757834	0.752998743366	0.74282013278	0.740519760814	0.77945223983	0.792033323486	0.763406671745	0.745224091932	0.678151606934	0.745292027883	0.777686833456	0.806048672683	0.742114143901	0.792901389068	0.735053952611	0.730889388975	0.763995179545	0.720950422047	0.719771323379	0.834407868698	0.740659379038	0.750087586421	0.786770890599	0.750213194734	0.754860664723	0.795304312455	0.780420324486	0.705294004139	0.684015568847	0.763052853022	0.729431780659	0.663299285475	0.723410008256	0.760666130563	0.801477832668	0.806973555951	0.757047738595	0.726075554441	0.734537002221	0.702188034968
59S9WNC6.518055	0.765798547029	0.681366392251	0.729305142536	0.697620573613	0.777356025556	0.757594447874	0.552026045804	0.0	0.74984483988	0.729258298786	0.670901387813	0.624741512096	0.643602932897	0.668325662029	0.811552382284	0.797796721197	0.752275028812	0.74675335831	0.780694036943	0.66326420313	0.666050238307	0.677063210608	0.690955323465	0.695713499769	0.697949078148	0.803629172742	0.698249106621	0.693001902975	0.679544753519	0.69069817943	0.71047857251	0.700821943071	0.721605472222	0.726267306113	0.678997186955	0.698311228587	0.688074568061	0.694328263015	0.682713309972	0.706040865725	0.752917840361	0.702612162636	0.699745074342	0.734491763442	0.713247726205	0.704770959205	0.772330131047	0.733119527451	0.743123738981	0.688683461578	0.719847716644	0.72966087844	0.718358897624	0.728807935168	0.706388939692	0.736052510076	0.742441515903	0.722348795738	0.736518218835	0.719446576401	0.732748078675	0.718288239903	0.696304982295	0.721024249334	0.744853256686	0.763544106662	0.689684800984	0.669205443392	0.808276863909	0.776445066121	0.714151062634	0.727224008854	0.749100804332	0.735788619106	0.720570990166	0.696819116367	0.74782206565	0.736965055679	0.740257554728	0.710888690084	0.738134718839	0.746678004792	0.706101892743	0.661188303297	0.749511515461	0.671492901442	0.702619389968	0.752041938176	0.743251946409	0.717834321505	0.725829016302	0.686772440899	0.669322907795	0.753335234316	0.743384149698	0.692148772846	0.71984615883	0.723869128497	0.724789325816	0.717388917177	0.69203103039	0.675682530774	0.724568908932	0.683194582652	0.737400460314	0.754613307459	0.743871219757	0.744136790794	0.746015232076	0.718914682337	0.686707914637	0.70613543303	0.691184501377	0.723614769972	0.710323375212	0.727217859109	0.739514928022	0.737761085449	0.74673652556	0.712625519805	0.718326063594	0.743096664053	0.706947253865	0.784636799316	0.752188997902	0.688574364761	0.684818001825	0.666911617985	0.714422783231	0.697143694112	0.695529240911	0.708840662291	0.777100638449	0.748785790074	0.721589548827	0.739094560519	0.743359230882	0.71903716168	0.676355797287	0.702505517608	0.693308508675	0.637477276069	0.700658086451	0.68917263517	0.711206756826	0.720018470382	0.700225369644	0.693807916065	0.648452431826	0.685525067253	0.704022946	0.780531156671	0.688634392484	0.779420469406	0.686398216142	0.69981803357	0.709302075775	0.678989345855	0.676212025357	0.785806666036	0.667457099681	0.719761536432	0.733134222041	0.711332533742	0.703948850702	0.753923417518	0.697362201669	0.658212854953	0.637067902171	0.719702190049	0.697907246429	0.695772011504	0.742609517546	0.72586808651	0.740613483099	0.808207043605	0.745513437717	0.689880428602	0.690358853698	0.640619043842
5EKFOAO4.518164	0.783851942374	0.78722148574	0.68663128482	0.697200144557	0.830444091269	0.799664228989	0.770812160853	0.74984483988	0.0	0.550445942947	0.739737869148	0.692429390233	0.691857367381	0.682969449112	0.778387370936	0.807417016959	0.755529236643	0.756831733158	0.832970112358	0.722724117014	0.715794886716	0.70495548808	0.707474934824	0.735965319669	0.688391702612	0.867316766823	0.710925210572	0.678682258075	0.693492310102	0.712704994992	0.703248703456	0.735891849288	0.685411126694	0.686843004631	0.727663084531	0.776203540642	0.680444526236	0.691021167362	0.719274198002	0.79414867934	0.756544519198	0.752143542002	0.676522893829	0.69435836188	0.721113587361	0.656318427489	0.738675362376	0.738594168798	0.763871737347	0.708453184753	0.81670388296	0.73644922444	0.762325966313	0.746586741491	0.748825286339	0.727640080801	0.756663209486	0.745262521366	0.70701715867	0.736360110946	0.723180911283	0.698222340102	0.713615220467	0.693861439633	0.786475147564	0.771104559716	0.750654050266	0.755535505507	0.772371878389	0.786692334734	0.697078723799	0.739109758818	0.732614542775	0.774310191366	0.7139006998	0.732748550917	0.741991686205	0.741240851384	0.706942271189	0.705820635982	0.742979284075	0.749426635217	0.75668671147	0.760189516912	0.834364695186	0.671996225202	0.731550527442	0.759576530278	0.804247073332	0.691430688075	0.696096364944	0.726904131461	0.737391710658	0.719452526458	0.719060861925	0.726287355864	0.729359606491	0.680072293484	0.707052176509	0.720350177411	0.690940027274	0.685835012131	0.705127375239	0.694712985406	0.782387309576	0.734025720119	0.702167503866	0.741294309024	0.73202095086	0.714507292183	0.684907500312	0.684359624021	0.696477610613	0.687432245087	0.82473060866	0.720638629698	0.725003765033	0.706667440983	0.703102611489	0.681769980923	0.721412794483	0.753929569865	0.760852024906	0.756031635933	0.710384890744	0.738340522819	0.764837288843	0.687877433447	0.716186420138	0.683664979848	0.720651716068	0.715520317041	0.732678267098	0.703895314381	0.723006218684	0.732316432207	0.708001694972	0.723610266811	0.648249746826	0.70898279495	0.692917589139	0.693549895056	0.724871443136	0.728950384552	0.684009035212	0.670184768303	0.746100805623	0.677912667246	0.754693853276	0.677607854635	0.688141599879	0.774168564086	0.704171431652	0.764021148009	0.698957397802	0.784054333345	0.709888332254	0.711381078882	0.713179914331	0.862950307602	0.823147883415	0.784503561224	0.752297425858	0.767525197313	0.787699592028	0.778302378442	0.732408891471	0.733687341741	0.705993683501	0.667887513563	0.6728075911	0.831128915137	0.824858016041	0.75770390221	0.736387839898	0.879757324455	0.789627794854	0.730880802743	0.748737845152	0.744858307501
